year;departement_code;sex;population;classe_age_5
1990;91;F;45251;40_44
1990;92;F;53616;40_44
1990;93;F;49216;40_44
1990;94;F;46858;40_44
1990;95;F;41766;40_44
1990;971;F;10707;40_44
1990;972;F;10783;40_44
1990;973;F;2970;40_44
1990;974;F;16248;40_44
2019;01;F;21514;40_44
2019;02;F;15619;40_44
2019;03;F;9311;40_44
2019;04;F;4582;40_44
2019;05;F;4245;40_44
2019;06;F;33193;40_44
2019;07;F;9547;40_44
2019;08;F;7964;40_44
2019;09;F;4478;40_44
2019;10;F;9184;40_44
2019;11;F;10724;40_44
2019;12;F;7697;40_44
2019;13;F;63206;40_44
2019;14;F;20251;40_44
2019;15;F;3881;40_44
2019;16;F;10069;40_44
2019;17;F;18110;40_44
2019;18;F;8153;40_44
2019;19;F;6839;40_44
2019;2A;F;5312;40_44
2019;2B;F;5568;40_44
2019;21;F;16039;40_44
2019;22;F;16984;40_44
2019;23;F;3072;40_44
2019;24;F;11451;40_44
2019;25;F;16096;40_44
2019;26;F;15519;40_44
2019;27;F;19174;40_44
2019;28;F;13546;40_44
2019;29;F;26343;40_44
2019;30;F;22125;40_44
2019;31;F;44291;40_44
2019;32;F;5398;40_44
2019;33;F;52579;40_44
2019;34;F;35547;40_44
2019;35;F;34442;40_44
2019;36;F;5988;40_44
2019;37;F;17952;40_44
2019;38;F;39975;40_44
2019;39;F;7684;40_44
2019;40;F;12702;40_44
2019;41;F;9490;40_44
2019;42;F;21965;40_44
2019;43;F;6772;40_44
2019;44;F;46010;40_44
2019;45;F;20813;40_44
2019;46;F;4529;40_44
2019;47;F;9326;40_44
2019;48;F;2213;40_44
2019;49;F;24286;40_44
2019;50;F;13540;40_44
2019;51;F;16773;40_44
2019;52;F;4735;40_44
2019;53;F;9078;40_44
2019;54;F;21366;40_44
2019;55;F;5275;40_44
2019;56;F;21904;40_44
2019;57;F;31153;40_44
2019;58;F;5375;40_44
2019;59;F;79700;40_44
2019;60;F;27224;40_44
2019;61;F;7589;40_44
2019;62;F;45402;40_44
2019;63;F;19325;40_44
2019;64;F;20658;40_44
2019;65;F;6276;40_44
2019;66;F;13898;40_44
2019;67;F;34752;40_44
2019;68;F;24098;40_44
2019;69;F;57967;40_44
2019;70;F;6845;40_44
2019;71;F;15048;40_44
2019;72;F;16493;40_44
2019;73;F;13476;40_44
2019;74;F;28464;40_44
2019;75;F;69944;40_44
2019;76;F;36457;40_44
2019;77;F;48449;40_44
2019;78;F;50084;40_44
2019;79;F;11237;40_44
2019;80;F;17302;40_44
2019;81;F;11528;40_44
2019;82;F;8514;40_44
2019;83;F;31324;40_44
2019;84;F;16792;40_44
2019;85;F;20738;40_44
2019;86;F;12703;40_44
2019;87;F;10653;40_44
2019;88;F;10058;40_44
2019;89;F;9803;40_44
2019;90;F;4266;40_44
2019;91;F;44104;40_44
2019;92;F;59044;40_44
2019;93;F;57009;40_44
2019;94;F;48117;40_44
2019;95;F;42675;40_44
2019;971;F;13459;40_44
2019;972;F;10943;40_44
2019;973;F;9231;40_44
2019;974;F;30293;40_44
2019;976;F;7958;40_44
2018;01;F;21970;40_44
2018;02;F;16213;40_44
2018;03;F;9642;40_44
2018;04;F;4742;40_44
2018;05;F;4337;40_44
2018;06;F;33809;40_44
2018;07;F;9884;40_44
2018;08;F;8432;40_44
2018;09;F;4528;40_44
2018;10;F;9357;40_44
2018;11;F;11087;40_44
2018;12;F;7910;40_44
2018;13;F;64403;40_44
2018;14;F;20915;40_44
2018;15;F;4055;40_44
2018;16;F;10524;40_44
2018;17;F;18867;40_44
2018;18;F;8532;40_44
2018;19;F;7107;40_44
2018;2A;F;5299;40_44
2018;2B;F;5713;40_44
2018;21;F;16407;40_44
2018;22;F;17717;40_44
2018;23;F;3217;40_44
2018;24;F;11901;40_44
2018;25;F;16397;40_44
2018;26;F;15834;40_44
2018;27;F;19754;40_44
2018;28;F;13882;40_44
2018;29;F;27461;40_44
2018;30;F;22644;40_44
2018;31;F;44880;40_44
2018;32;F;5586;40_44
2018;33;F;53436;40_44
2018;34;F;35603;40_44
2018;35;F;34862;40_44
2018;36;F;6394;40_44
2018;37;F;18504;40_44
2018;38;F;40876;40_44
2018;39;F;7954;40_44
2018;40;F;13172;40_44
2018;41;F;9901;40_44
2018;42;F;22791;40_44
2018;43;F;6969;40_44
2018;44;F;46356;40_44
2018;45;F;21135;40_44
2018;46;F;4790;40_44
2018;47;F;9603;40_44
2018;48;F;2222;40_44
2018;49;F;25160;40_44
2018;50;F;14190;40_44
2018;51;F;17305;40_44
2018;52;F;4923;40_44
2018;53;F;9318;40_44
2018;54;F;22086;40_44
2018;55;F;5610;40_44
2018;56;F;22827;40_44
2018;57;F;31843;40_44
2018;58;F;5640;40_44
2018;59;F;82022;40_44
2018;60;F;27815;40_44
2018;61;F;7937;40_44
2018;62;F;46257;40_44
2018;63;F;19837;40_44
2018;64;F;21160;40_44
2018;65;F;6549;40_44
2018;66;F;14209;40_44
2018;67;F;35527;40_44
2018;68;F;24731;40_44
2018;69;F;57891;40_44
2018;70;F;7200;40_44
2018;71;F;15948;40_44
2018;72;F;17156;40_44
2018;73;F;13690;40_44
2018;74;F;28842;40_44
2018;75;F;72392;40_44
2018;76;F;37409;40_44
2018;77;F;49022;40_44
2018;78;F;50667;40_44
2018;79;F;11704;40_44
2018;80;F;17786;40_44
2018;81;F;11860;40_44
2018;82;F;8577;40_44
2018;83;F;31825;40_44
2018;84;F;16981;40_44
2018;85;F;21112;40_44
2018;86;F;13138;40_44
2018;87;F;11246;40_44
2018;88;F;10619;40_44
2018;89;F;10197;40_44
2018;90;F;4362;40_44
2018;91;F;44637;40_44
2018;92;F;59997;40_44
2018;93;F;56090;40_44
2018;94;F;48352;40_44
2018;95;F;42580;40_44
2018;971;F;14779;40_44
2018;972;F;12109;40_44
2018;973;F;9018;40_44
2018;974;F;30948;40_44
2018;976;F;7677;40_44
2017;01;F;22686;40_44
2017;02;F;16893;40_44
2017;03;F;10234;40_44
2017;04;F;4897;40_44
2017;05;F;4560;40_44
2017;06;F;34802;40_44
2017;07;F;10385;40_44
2017;08;F;8791;40_44
2017;09;F;4791;40_44
2017;10;F;9708;40_44
2017;11;F;11464;40_44
2017;12;F;8249;40_44
2017;13;F;66034;40_44
2017;14;F;21639;40_44
2017;15;F;4301;40_44
2017;16;F;10895;40_44
2017;17;F;19811;40_44
2017;18;F;9085;40_44
2017;19;F;7414;40_44
2017;2A;F;5469;40_44
2017;2B;F;5861;40_44
2017;21;F;16844;40_44
2017;22;F;18468;40_44
2017;23;F;3340;40_44
2017;24;F;12393;40_44
2017;25;F;16791;40_44
2017;26;F;16319;40_44
2017;27;F;20495;40_44
2017;28;F;14359;40_44
2017;29;F;28268;40_44
2017;30;F;23621;40_44
2017;31;F;45257;40_44
2017;32;F;5840;40_44
2017;33;F;54911;40_44
2017;34;F;36420;40_44
2017;35;F;35167;40_44
2017;36;F;6748;40_44
2017;37;F;19309;40_44
2017;38;F;41773;40_44
2017;39;F;8242;40_44
2017;40;F;13604;40_44
2017;41;F;10409;40_44
2017;42;F;23489;40_44
2017;43;F;7252;40_44
2017;44;F;47157;40_44
2017;45;F;21864;40_44
2017;46;F;5065;40_44
2017;47;F;10047;40_44
2017;48;F;2316;40_44
2017;49;F;25845;40_44
2017;50;F;14801;40_44
2017;51;F;17974;40_44
2017;52;F;5153;40_44
2017;53;F;9584;40_44
2017;54;F;22782;40_44
2017;55;F;5773;40_44
2017;56;F;23793;40_44
2017;57;F;32910;40_44
2017;58;F;5823;40_44
2017;59;F;84105;40_44
2017;60;F;28279;40_44
2017;61;F;8299;40_44
2017;62;F;47839;40_44
2017;63;F;20476;40_44
2017;64;F;21789;40_44
2017;65;F;6800;40_44
2017;66;F;14719;40_44
2017;67;F;36646;40_44
2017;68;F;25509;40_44
2017;69;F;58552;40_44
2017;70;F;7577;40_44
2017;71;F;16687;40_44
2017;72;F;17928;40_44
2017;73;F;14188;40_44
2017;74;F;28997;40_44
2017;75;F;74478;40_44
2017;76;F;39123;40_44
2017;77;F;50028;40_44
2017;78;F;51008;40_44
2017;79;F;12103;40_44
2017;80;F;18424;40_44
2017;81;F;12200;40_44
2017;82;F;8750;40_44
2017;83;F;33078;40_44
2017;84;F;17552;40_44
2017;85;F;21463;40_44
2017;86;F;13432;40_44
2017;87;F;11624;40_44
2017;88;F;11096;40_44
2017;89;F;10518;40_44
2017;90;F;4543;40_44
2017;91;F;45077;40_44
2017;92;F;60567;40_44
2017;93;F;56022;40_44
2017;94;F;48686;40_44
2017;95;F;42544;40_44
2017;971;F;15790;40_44
2017;972;F;13231;40_44
2017;973;F;9063;40_44
2017;974;F;31227;40_44
2017;976;F;7388;40_44
2016;01;F;23484;40_44
2016;02;F;17579;40_44
2016;03;F;10810;40_44
2016;04;F;4992;40_44
2016;05;F;4697;40_44
2016;06;F;35452;40_44
2016;07;F;10813;40_44
2016;08;F;9142;40_44
2016;09;F;5023;40_44
2016;10;F;10070;40_44
2016;11;F;12090;40_44
2016;12;F;8550;40_44
2016;13;F;68172;40_44
2016;14;F;22425;40_44
2016;15;F;4593;40_44
2016;16;F;11365;40_44
2016;17;F;20684;40_44
2016;18;F;9638;40_44
2016;19;F;7522;40_44
2016;2A;F;5306;40_44
2016;2B;F;6139;40_44
2016;21;F;17484;40_44
2016;22;F;18963;40_44
2016;23;F;3426;40_44
2016;24;F;12987;40_44
2016;25;F;17316;40_44
2016;26;F;16804;40_44
2016;27;F;21176;40_44
2016;28;F;14805;40_44
2016;29;F;29360;40_44
2016;30;F;24439;40_44
2016;31;F;46269;40_44
2016;32;F;6117;40_44
2016;33;F;55797;40_44
2016;34;F;37199;40_44
2016;35;F;36045;40_44
2016;36;F;7075;40_44
2016;37;F;20094;40_44
2016;38;F;42815;40_44
2016;39;F;8647;40_44
2016;40;F;13975;40_44
2016;41;F;11047;40_44
2016;42;F;24385;40_44
2016;43;F;7564;40_44
2016;44;F;48438;40_44
2016;45;F;22650;40_44
2016;46;F;5256;40_44
2016;47;F;10302;40_44
2016;48;F;2418;40_44
2016;49;F;26550;40_44
2016;50;F;15503;40_44
2016;51;F;18809;40_44
2016;52;F;5371;40_44
2016;53;F;9883;40_44
2016;54;F;23626;40_44
2016;55;F;5960;40_44
2016;56;F;24449;40_44
2016;57;F;34416;40_44
2016;58;F;5914;40_44
2016;59;F;86489;40_44
2016;60;F;28924;40_44
2016;61;F;8629;40_44
2016;62;F;49678;40_44
2016;63;F;21221;40_44
2016;64;F;22651;40_44
2016;65;F;7083;40_44
2016;66;F;15414;40_44
2016;67;F;38099;40_44
2016;68;F;26264;40_44
2016;69;F;59201;40_44
2016;70;F;7839;40_44
2016;71;F;17420;40_44
2016;72;F;18766;40_44
2016;73;F;14741;40_44
2016;74;F;29614;40_44
2016;75;F;75357;40_44
2016;76;F;41000;40_44
2016;77;F;51133;40_44
2016;78;F;52000;40_44
2016;79;F;12590;40_44
2016;80;F;19003;40_44
2016;81;F;12593;40_44
2016;82;F;8723;40_44
2016;83;F;34162;40_44
2016;84;F;18360;40_44
2016;85;F;22152;40_44
2016;86;F;13864;40_44
2016;87;F;12220;40_44
2016;88;F;11674;40_44
2016;89;F;10952;40_44
2016;90;F;4719;40_44
2016;91;F;46158;40_44
2016;92;F;60861;40_44
2016;93;F;56087;40_44
2016;94;F;49204;40_44
2016;95;F;42629;40_44
2016;971;F;16419;40_44
2016;972;F;14424;40_44
2016;973;F;9185;40_44
2016;974;F;31853;40_44
2016;976;F;7117;40_44
2015;01;F;23773;40_44
2015;02;F;18077;40_44
2015;03;F;11202;40_44
2015;04;F;5252;40_44
2015;05;F;4858;40_44
2015;06;F;36455;40_44
2015;07;F;11069;40_44
2015;08;F;9340;40_44
2015;09;F;5075;40_44
2015;10;F;10325;40_44
2015;11;F;12458;40_44
2015;12;F;8864;40_44
2015;13;F;70304;40_44
2015;14;F;23174;40_44
2015;15;F;4665;40_44
2015;16;F;11827;40_44
2015;17;F;21170;40_44
2015;18;F;10108;40_44
2015;19;F;7826;40_44
2015;2A;F;5551;40_44
2015;2B;F;6110;40_44
2015;21;F;18010;40_44
2015;22;F;19564;40_44
2015;23;F;3550;40_44
2015;24;F;13417;40_44
2015;25;F;17784;40_44
2015;26;F;17419;40_44
2015;27;F;21523;40_44
2015;28;F;15095;40_44
2015;29;F;30174;40_44
2015;30;F;24959;40_44
2015;31;F;46629;40_44
2015;32;F;6347;40_44
2015;33;F;56519;40_44
2015;34;F;37810;40_44
2015;35;F;36188;40_44
2015;36;F;7291;40_44
2015;37;F;20425;40_44
2015;38;F;44119;40_44
2015;39;F;8894;40_44
2015;40;F;14372;40_44
2015;41;F;11266;40_44
2015;42;F;25020;40_44
2015;43;F;7715;40_44
2015;44;F;48838;40_44
2015;45;F;23129;40_44
2015;46;F;5407;40_44
2015;47;F;10645;40_44
2015;48;F;2506;40_44
2015;49;F;27030;40_44
2015;50;F;15928;40_44
2015;51;F;19379;40_44
2015;52;F;5569;40_44
2015;53;F;10103;40_44
2015;54;F;24406;40_44
2015;55;F;6155;40_44
2015;56;F;25193;40_44
2015;57;F;35300;40_44
2015;58;F;6182;40_44
2015;59;F;87613;40_44
2015;60;F;29615;40_44
2015;61;F;8927;40_44
2015;62;F;50136;40_44
2015;63;F;21876;40_44
2015;64;F;23362;40_44
2015;65;F;7559;40_44
2015;66;F;15951;40_44
2015;67;F;39130;40_44
2015;68;F;26924;40_44
2015;69;F;59910;40_44
2015;70;F;8146;40_44
2015;71;F;18100;40_44
2015;72;F;19287;40_44
2015;73;F;15111;40_44
2015;74;F;30040;40_44
2015;75;F;77517;40_44
2015;76;F;41845;40_44
2015;77;F;52379;40_44
2015;78;F;52625;40_44
2015;79;F;12807;40_44
2015;80;F;19480;40_44
2015;81;F;12811;40_44
2015;82;F;8810;40_44
2015;83;F;35017;40_44
2015;84;F;18936;40_44
2015;85;F;22242;40_44
2015;86;F;14177;40_44
2015;87;F;12534;40_44
2015;88;F;12196;40_44
2015;89;F;11389;40_44
2015;90;F;4845;40_44
2015;91;F;46421;40_44
2015;92;F;61805;40_44
2015;93;F;56081;40_44
2015;94;F;49915;40_44
2015;95;F;42609;40_44
2015;971;F;16924;40_44
2015;972;F;15168;40_44
2015;973;F;8967;40_44
2015;974;F;31625;40_44
2015;976;F;6857;40_44
2014;01;F;23825;40_44
2014;02;F;18470;40_44
2014;03;F;11357;40_44
2014;04;F;5404;40_44
2014;05;F;5034;40_44
2014;06;F;37625;40_44
2014;07;F;11146;40_44
2014;08;F;9554;40_44
2014;09;F;5088;40_44
2014;10;F;10456;40_44
2014;11;F;12830;40_44
2014;12;F;9016;40_44
2014;13;F;71560;40_44
2014;14;F;23206;40_44
2014;15;F;4732;40_44
2014;16;F;11891;40_44
2014;17;F;21446;40_44
2014;18;F;10255;40_44
2014;19;F;7819;40_44
2014;2A;F;5572;40_44
2014;2B;F;6241;40_44
2014;21;F;17994;40_44
2014;22;F;19736;40_44
2014;23;F;3673;40_44
2014;24;F;13660;40_44
2014;25;F;18053;40_44
2014;26;F;17578;40_44
2014;27;F;21794;40_44
2014;28;F;15218;40_44
2014;29;F;30688;40_44
2014;30;F;25565;40_44
2014;31;F;46526;40_44
2014;32;F;6549;40_44
2014;33;F;56309;40_44
2014;34;F;38040;40_44
2014;35;F;36123;40_44
2014;36;F;7500;40_44
2014;37;F;20753;40_44
2014;38;F;44722;40_44
2014;39;F;8955;40_44
2014;40;F;14466;40_44
2014;41;F;11488;40_44
2014;42;F;25077;40_44
2014;43;F;7825;40_44
2014;44;F;48276;40_44
2014;45;F;23320;40_44
2014;46;F;5556;40_44
2014;47;F;10866;40_44
2014;48;F;2552;40_44
2014;49;F;27021;40_44
2014;50;F;16217;40_44
2014;51;F;19505;40_44
2014;52;F;5661;40_44
2014;53;F;10094;40_44
2014;54;F;24637;40_44
2014;55;F;6362;40_44
2014;56;F;25369;40_44
2014;57;F;36426;40_44
2014;58;F;6390;40_44
2014;59;F;87920;40_44
2014;60;F;29896;40_44
2014;61;F;9099;40_44
2014;62;F;50312;40_44
2014;63;F;21923;40_44
2014;64;F;23537;40_44
2014;65;F;7727;40_44
2014;66;F;16138;40_44
2014;67;F;39486;40_44
2014;68;F;27501;40_44
2014;69;F;60306;40_44
2014;70;F;8348;40_44
2014;71;F;18483;40_44
2014;72;F;19387;40_44
2014;73;F;15607;40_44
2014;74;F;30164;40_44
2014;75;F;78383;40_44
2014;76;F;42495;40_44
2014;77;F;53041;40_44
2014;78;F;52842;40_44
2014;79;F;12911;40_44
2014;80;F;19713;40_44
2014;81;F;12914;40_44
2014;82;F;8795;40_44
2014;83;F;35155;40_44
2014;84;F;18964;40_44
2014;85;F;22183;40_44
2014;86;F;14234;40_44
2014;87;F;12648;40_44
2014;88;F;12580;40_44
2014;89;F;11539;40_44
2014;90;F;4777;40_44
2014;91;F;46086;40_44
2014;92;F;61984;40_44
2014;93;F;55454;40_44
2014;94;F;49824;40_44
2014;95;F;42166;40_44
2014;971;F;17050;40_44
2014;972;F;15638;40_44
2014;973;F;8797;40_44
2014;974;F;32051;40_44
2014;976;F;5770;40_44
2014;01;F;21167;10_14
2014;02;F;17787;10_14
2014;03;F;9435;10_14
2014;04;F;4764;10_14
2014;05;F;4297;10_14
2014;06;F;28268;10_14
2014;07;F;9912;10_14
2014;08;F;8881;10_14
2014;09;F;4315;10_14
2014;10;F;9413;10_14
2014;11;F;10538;10_14
2014;12;F;7454;10_14
2014;13;F;58412;10_14
2014;14;F;20918;10_14
2014;15;F;3722;10_14
2014;16;F;9775;10_14
2014;17;F;17696;10_14
2014;18;F;8810;10_14
2014;19;F;6400;10_14
2014;2A;F;3998;10_14
2014;2B;F;4378;10_14
2014;21;F;15335;10_14
2014;22;F;18217;10_14
2014;23;F;2870;10_14
2014;24;F;11351;10_14
2014;25;F;15989;10_14
2014;26;F;15490;10_14
2014;27;F;19928;10_14
2014;28;F;14219;10_14
2014;29;F;27299;10_14
2014;30;F;22205;10_14
2014;31;F;37067;10_14
2014;32;F;5404;10_14
2014;33;F;43985;10_14
2014;34;F;30917;10_14
2014;35;F;33041;10_14
2014;36;F;6427;10_14
2014;37;F;18122;10_14
2014;38;F;39971;10_14
2014;39;F;8300;10_14
2014;40;F;11792;10_14
2014;41;F;9886;10_14
2014;42;F;22982;10_14
2014;43;F;6998;10_14
2014;44;F;43709;10_14
2014;45;F;21174;10_14
2014;46;F;4636;10_14
2014;47;F;9342;10_14
2014;48;F;2106;10_14
2014;49;F;26549;10_14
2014;50;F;15427;10_14
2014;51;F;16532;10_14
2014;52;F;5273;10_14
2014;53;F;10454;10_14
2014;54;F;21062;10_14
2014;55;F;5893;10_14
2014;56;F;22536;10_14
2014;57;F;29499;10_14
2014;58;F;5467;10_14
2014;59;F;84473;10_14
2014;60;F;28094;10_14
2014;61;F;8637;10_14
2014;62;F;48979;10_14
2014;63;F;17420;10_14
2014;64;F;18914;10_14
2014;65;F;6377;10_14
2014;66;F;13696;10_14
2014;67;F;31994;10_14
2014;68;F;23130;10_14
2014;69;F;53299;10_14
2014;70;F;7359;10_14
2014;71;F;16111;10_14
2014;72;F;18239;10_14
2014;73;F;13056;10_14
2014;74;F;24322;10_14
2014;75;F;49449;10_14
2014;76;F;39150;10_14
2014;77;F;48494;10_14
2014;78;F;47914;10_14
2014;79;F;11513;10_14
2014;80;F;17831;10_14
2014;81;F;11418;10_14
2014;82;F;8040;10_14
2014;83;F;28436;10_14
2014;84;F;16937;10_14
2014;85;F;20447;10_14
2014;86;F;12534;10_14
2014;87;F;10065;10_14
2014;88;F;11424;10_14
2014;89;F;10284;10_14
2014;90;F;4240;10_14
2014;91;F;41612;10_14
2014;92;F;47152;10_14
2014;93;F;52129;10_14
2014;94;F;41432;10_14
2014;95;F;41259;10_14
2014;971;F;15094;10_14
2014;972;F;12838;10_14
2014;973;F;13888;10_14
2014;974;F;34538;10_14
2014;976;F;15022;10_14
2015;01;F;21374;10_14
2015;02;F;17736;10_14
2015;03;F;9422;10_14
2015;04;F;4627;10_14
2015;05;F;4238;10_14
2015;06;F;28057;10_14
2015;07;F;9878;10_14
2015;08;F;8638;10_14
2015;09;F;4311;10_14
2015;10;F;9339;10_14
2015;11;F;10422;10_14
2015;12;F;7553;10_14
2015;13;F;58992;10_14
2015;14;F;21066;10_14
2015;15;F;3753;10_14
2015;16;F;9674;10_14
2015;17;F;17664;10_14
2015;18;F;8672;10_14
2015;19;F;6412;10_14
2015;2A;F;3916;10_14
2015;2B;F;4457;10_14
2015;21;F;15493;10_14
2015;22;F;18212;10_14
2015;23;F;2837;10_14
2015;24;F;11170;10_14
2015;25;F;16089;10_14
2015;26;F;16115;10_14
2015;27;F;20156;10_14
2015;28;F;14388;10_14
2015;29;F;27282;10_14
2015;30;F;22562;10_14
2015;31;F;37291;10_14
2015;32;F;5297;10_14
2015;33;F;44634;10_14
2015;34;F;31102;10_14
2015;35;F;33584;10_14
2015;36;F;6280;10_14
2015;37;F;18169;10_14
2015;38;F;40249;10_14
2015;39;F;8313;10_14
2015;40;F;11821;10_14
2015;41;F;10061;10_14
2015;42;F;23431;10_14
2015;43;F;7011;10_14
2015;44;F;44319;10_14
2015;45;F;21727;10_14
2015;46;F;4560;10_14
2015;47;F;9329;10_14
2015;48;F;2062;10_14
2015;49;F;26981;10_14
2015;50;F;14954;10_14
2015;51;F;16716;10_14
2015;52;F;5205;10_14
2015;53;F;10414;10_14
2015;54;F;21525;10_14
2015;55;F;5907;10_14
2015;56;F;22805;10_14
2015;57;F;29602;10_14
2015;58;F;5472;10_14
2015;59;F;84924;10_14
2015;60;F;28215;10_14
2015;61;F;8655;10_14
2015;62;F;49031;10_14
2015;63;F;17647;10_14
2015;64;F;19106;10_14
2015;65;F;6301;10_14
2015;66;F;13579;10_14
2015;67;F;32054;10_14
2015;68;F;22902;10_14
2015;69;F;54092;10_14
2015;70;F;7361;10_14
2015;71;F;16010;10_14
2015;72;F;18648;10_14
2015;73;F;13052;10_14
2015;74;F;24606;10_14
2015;75;F;49346;10_14
2015;76;F;39042;10_14
2015;77;F;49344;10_14
2015;78;F;48634;10_14
2015;79;F;11639;10_14
2015;80;F;17841;10_14
2015;81;F;11555;10_14
2015;82;F;8249;10_14
2015;83;F;28376;10_14
2015;84;F;16986;10_14
2015;85;F;20827;10_14
2015;86;F;12832;10_14
2015;87;F;9913;10_14
2015;88;F;11255;10_14
2015;89;F;10429;10_14
2015;90;F;4299;10_14
2015;91;F;42313;10_14
2015;92;F;47841;10_14
2015;93;F;53134;10_14
2015;94;F;41941;10_14
2015;95;F;42087;10_14
2015;971;F;14648;10_14
2015;972;F;12459;10_14
2015;973;F;14322;10_14
2015;974;F;34927;10_14
2015;976;F;15743;10_14
2016;01;F;21332;10_14
2016;02;F;17307;10_14
2016;03;F;9227;10_14
2016;04;F;4634;10_14
2016;05;F;4119;10_14
2016;06;F;28207;10_14
2016;07;F;9851;10_14
2016;08;F;8449;10_14
2016;09;F;4299;10_14
2016;10;F;9367;10_14
2016;11;F;10409;10_14
2016;12;F;7597;10_14
2016;13;F;58478;10_14
2016;14;F;20839;10_14
2016;15;F;3821;10_14
2016;16;F;9563;10_14
2016;17;F;17691;10_14
2016;18;F;8515;10_14
2016;19;F;6341;10_14
2016;2A;F;3833;10_14
2016;2B;F;4548;10_14
2016;21;F;15035;10_14
2016;22;F;18137;10_14
2016;23;F;2902;10_14
2016;24;F;11053;10_14
2016;25;F;16213;10_14
2016;26;F;16183;10_14
2016;27;F;20003;10_14
2016;28;F;14303;10_14
2016;29;F;26909;10_14
2016;30;F;22382;10_14
2016;31;F;37211;10_14
2016;32;F;5306;10_14
2016;33;F;44335;10_14
2016;34;F;31237;10_14
2016;35;F;33796;10_14
2016;36;F;6171;10_14
2016;37;F;17907;10_14
2016;38;F;39864;10_14
2016;39;F;8026;10_14
2016;40;F;11536;10_14
2016;41;F;10078;10_14
2016;42;F;23275;10_14
2016;43;F;7025;10_14
2016;44;F;44120;10_14
2016;45;F;21506;10_14
2016;46;F;4562;10_14
2016;47;F;9370;10_14
2016;48;F;2053;10_14
2016;49;F;26917;10_14
2016;50;F;14896;10_14
2016;51;F;16661;10_14
2016;52;F;4972;10_14
2016;53;F;10405;10_14
2016;54;F;21179;10_14
2016;55;F;5743;10_14
2016;56;F;22707;10_14
2016;57;F;29586;10_14
2016;58;F;5434;10_14
2016;59;F;83975;10_14
2016;60;F;28065;10_14
2016;61;F;8488;10_14
2016;62;F;48885;10_14
2016;63;F;18109;10_14
2016;64;F;18851;10_14
2016;65;F;6155;10_14
2016;66;F;13451;10_14
2016;67;F;32129;10_14
2016;68;F;22766;10_14
2016;69;F;54519;10_14
2016;70;F;7220;10_14
2016;71;F;16000;10_14
2016;72;F;18285;10_14
2016;73;F;12903;10_14
2016;74;F;24800;10_14
2016;75;F;48659;10_14
2016;76;F;38536;10_14
2016;77;F;48790;10_14
2016;78;F;49049;10_14
2016;79;F;11719;10_14
2016;80;F;17582;10_14
2016;81;F;11243;10_14
2016;82;F;8254;10_14
2016;83;F;27936;10_14
2016;84;F;16988;10_14
2016;85;F;20906;10_14
2016;86;F;12701;10_14
2016;87;F;10021;10_14
2016;88;F;11069;10_14
2016;89;F;10338;10_14
2016;90;F;4361;10_14
2016;91;F;42692;10_14
2016;92;F;47433;10_14
2016;93;F;53897;10_14
2016;94;F;41644;10_14
2016;95;F;41763;10_14
2016;971;F;14277;10_14
2016;972;F;12170;10_14
2016;973;F;14429;10_14
2016;974;F;34717;10_14
2016;976;F;16339;10_14
2017;01;F;21491;10_14
2017;02;F;17054;10_14
2017;03;F;9146;10_14
2017;04;F;4575;10_14
2017;05;F;4072;10_14
2017;06;F;28371;10_14
2017;07;F;9734;10_14
2017;08;F;8204;10_14
2017;09;F;4303;10_14
2017;10;F;9438;10_14
2017;11;F;10484;10_14
2017;12;F;7591;10_14
2017;13;F;58475;10_14
2017;14;F;20867;10_14
2017;15;F;3915;10_14
2017;16;F;9431;10_14
2017;17;F;17555;10_14
2017;18;F;8299;10_14
2017;19;F;6381;10_14
2017;2A;F;3859;10_14
2017;2B;F;4426;10_14
2017;21;F;14960;10_14
2017;22;F;18218;10_14
2017;23;F;2960;10_14
2017;24;F;10748;10_14
2017;25;F;16446;10_14
2017;26;F;16380;10_14
2017;27;F;20000;10_14
2017;28;F;14446;10_14
2017;29;F;26564;10_14
2017;30;F;22210;10_14
2017;31;F;38067;10_14
2017;32;F;5174;10_14
2017;33;F;44928;10_14
2017;34;F;31800;10_14
2017;35;F;34274;10_14
2017;36;F;6084;10_14
2017;37;F;17822;10_14
2017;38;F;40232;10_14
2017;39;F;8118;10_14
2017;40;F;11604;10_14
2017;41;F;10130;10_14
2017;42;F;23087;10_14
2017;43;F;7101;10_14
2017;44;F;44535;10_14
2017;45;F;21802;10_14
2017;46;F;4489;10_14
2017;47;F;9389;10_14
2017;48;F;2053;10_14
2017;49;F;26889;10_14
2017;50;F;14620;10_14
2017;51;F;16646;10_14
2017;52;F;4988;10_14
2017;53;F;10385;10_14
2017;54;F;21110;10_14
2017;55;F;5587;10_14
2017;56;F;22653;10_14
2017;57;F;29489;10_14
2017;58;F;5367;10_14
2017;59;F;84406;10_14
2017;60;F;28200;10_14
2017;61;F;8283;10_14
2017;62;F;48404;10_14
2017;63;F;18394;10_14
2017;64;F;19043;10_14
2017;65;F;6055;10_14
2017;66;F;13581;10_14
2017;67;F;31999;10_14
2017;68;F;22835;10_14
2017;69;F;54853;10_14
2017;70;F;7274;10_14
2017;71;F;16018;10_14
2017;72;F;18310;10_14
2017;73;F;12697;10_14
2017;74;F;25167;10_14
2017;75;F;48519;10_14
2017;76;F;38184;10_14
2017;77;F;48966;10_14
2017;78;F;49800;10_14
