state,age,dt,norm_visits
ME,35_44,7/15/2020,449081.7682
LA,18_24,2/24/2020,1344784.488
DE,25_34,5/25/2020,267993.5992
RI,18_24,4/11/2020,190026.0413
SD,45_54,6/16/2020,324084.5809
SC,18_24,10/9/2020,1487494.892
SC,18_24,10/11/2020,1246065.5
SD,65_plus,5/12/2020,213384.7782
IN,65_plus,4/30/2020,1422952.625
MT,45_54,6/22/2020,385096.3495
ME,65_plus,4/2/2020,280186.8546
ME,65_plus,4/25/2020,394199.2845
WY,25_34,2/16/2020,162304.5481
HI,25_34,5/9/2020,691011.4785
AR,65_plus,9/10/2020,972711.2348
WY,55_64,7/23/2020,280670.7087
RI,55_64,3/11/2020,323567.2672
WI,18_24,7/7/2020,1226967.887
NE,65_plus,3/23/2020,449154.7368
NV,18_24,7/25/2020,811930.5803
WI,35_44,5/25/2020,1520017.85
OK,45_54,9/15/2020,1407752.62
FL,35_44,6/25/2020,6614738.24
PA,55_64,2/18/2020,3635247.918
WA,45_54,8/17/2020,2418696.826
GA,45_54,5/13/2020,3252823.908
IN,25_34,3/8/2020,2318209.087
OH,35_44,8/15/2020,4323647.258
MI,25_34,6/5/2020,2814682.127
WV,35_44,3/1/2020,556640.7683
WA,45_54,8/16/2020,2313414.101
PA,25_34,3/7/2020,4738432.622
UT,25_34,10/7/2020,1199217.791
LA,25_34,2/20/2020,1859729.36
LA,25_34,6/17/2020,1663141.229
KS,35_44,9/17/2020,976468.362
NH,18_24,2/11/2020,373124.9344
TN,25_34,7/15/2020,2258566.057
MI,55_64,6/19/2020,2924409.008
MI,65_plus,10/16/2020,3148285.169
NC,45_54,10/2/2020,4054560.047
IN,45_54,10/28/2020,2434350.101
TN,25_34,8/1/2020,2539753.289
WV,25_34,2/5/2020,532746.126
VA,45_54,7/19/2020,2573688.253
VA,45_54,6/8/2020,2685156.577
KY,25_34,9/14/2020,1585352.836
IL,65_plus,4/25/2020,2366444.518
WA,35_44,6/9/2020,1827340.061
KY,25_34,5/22/2020,1516492.966
KY,18_24,5/4/2020,958115.5436
DE,35_44,9/30/2020,338918.0697
IA,18_24,8/13/2020,990865.2626
TN,18_24,6/4/2020,1584860.226
SC,25_34,2/3/2020,1669900.196
SC,45_54,7/3/2020,2133039.859
WI,55_64,3/17/2020,1293136.542
AK,35_44,2/6/2020,255172.6173
MA,65_plus,6/9/2020,1498068.442
AR,55_64,5/4/2020,762867.3371
OH,55_64,4/12/2020,1809331.153
ID,55_64,7/4/2020,464563.2305
NJ,35_44,4/5/2020,2016284.071
UT,45_54,7/1/2020,862317.146
MT,45_54,8/26/2020,461395.128
NV,35_44,3/29/2020,752615.8374
MD,65_plus,9/13/2020,1521461.283
ME,35_44,8/28/2020,562528.334
MN,65_plus,2/3/2020,1320060.012
TX,18_24,7/13/2020,5788507.929
IA,45_54,5/28/2020,1019750.204
DE,45_54,2/12/2020,412699.4383
OK,65_plus,3/28/2020,897957.9577
ME,35_44,3/20/2020,321557.4068
CT,35_44,6/9/2020,1062188.824
LA,35_44,5/3/2020,1187377.392
WY,45_54,6/17/2020,248853.3681
WY,45_54,7/11/2020,296706.9178
LA,35_44,6/12/2020,1691530.699
NM,55_64,10/23/2020,624235.3484
MN,18_24,3/23/2020,834054.7746
MT,65_plus,6/13/2020,332978.799
DE,45_54,2/23/2020,419493.6858
OR,18_24,2/17/2020,1038565.865
NJ,65_plus,4/12/2020,1177379.575
DE,25_34,4/26/2020,204832.2465
MD,18_24,9/15/2020,1419142.686
NV,45_54,10/18/2020,1624386.35
AK,55_64,5/13/2020,190587.9445
KS,18_24,6/5/2020,830169.7025
WY,18_24,10/26/2020,149898.544
WY,18_24,9/26/2020,163666.9597
WI,18_24,2/25/2020,1361007.166
NE,45_54,5/3/2020,500139.2668
TN,65_plus,9/24/2020,1949741.942
DE,35_44,5/19/2020,289170.3842
DE,25_34,2/14/2020,423375.887
MS,18_24,4/15/2020,731898.1828
TN,18_24,4/5/2020,1109920.258
AZ,55_64,7/5/2020,1330635.812
DE,18_24,6/7/2020,255607.428
DE,18_24,10/5/2020,224512.6377
UT,25_34,6/29/2020,951501.247
AK,25_34,2/29/2020,329181.7729
WY,18_24,5/29/2020,152712.2115
MO,65_plus,8/5/2020,1890118.913
TN,18_24,3/24/2020,1063278.724
AR,18_24,4/13/2020,525140.938
AR,18_24,2/29/2020,864965.9128
SD,18_24,10/24/2020,248211.9494
RI,25_34,3/9/2020,308571.9702
RI,25_34,3/10/2020,332923.9464
NE,55_64,4/18/2020,449719.2258
SD,45_54,6/29/2020,322941.9152
MA,18_24,4/6/2020,1175559.431
MT,45_54,6/9/2020,345438.0178
UT,18_24,3/22/2020,596958.7257
RI,35_44,6/4/2020,328519.1035
AR,65_plus,9/9/2020,986893.0798
MS,55_64,7/20/2020,774945.2298
WY,65_plus,5/3/2020,114237.9789
ME,18_24,10/24/2020,362234.6967
WY,25_34,3/9/2020,183464.3776
ME,25_34,7/10/2020,405323.3127
UT,55_64,7/28/2020,600594.0653
UT,65_plus,5/15/2020,553959.9216
WY,35_44,3/23/2020,133457.3558
UT,18_24,7/18/2020,952648.6269
ID,25_34,5/5/2020,499531.7186
ND,65_plus,5/12/2020,197764.3134
WA,65_plus,6/14/2020,1413567.831
WY,55_64,2/24/2020,166611.146
RI,65_plus,6/16/2020,369727.7949
SD,18_24,9/8/2020,241727.6529
MD,18_24,4/7/2020,1002608.526
DC,25_34,6/23/2020,318798.5205
NM,18_24,7/22/2020,455310.6266
AK,65_plus,10/3/2020,125994.1848
AK,65_plus,5/17/2020,135972.9429
NM,18_24,6/15/2020,449568.7987
NH,18_24,10/25/2020,376076.6805
NH,18_24,10/27/2020,301015.4564
AK,25_34,4/20/2020,212434.0873
AK,55_64,10/27/2020,196765.4792
HI,18_24,3/6/2020,650894.4452
DC,18_24,5/21/2020,170470.1059
HI,18_24,4/23/2020,411948.2712
DC,55_64,5/12/2020,110625.9783
VT,18_24,4/3/2020,127905.1129
HI,65_plus,8/15/2020,482408.7951
CA,25_34,2/21/2020,17846370.12
AL,45_54,2/15/2020,1943135.804
AL,45_54,3/13/2020,2004595.173
NE,18_24,6/12/2020,496778.1319
AR,45_54,3/11/2020,1051192.886
AR,45_54,6/7/2020,864746.6475
TX,45_54,7/3/2020,8883983.335
TN,35_44,8/20/2020,2503939.468
MN,45_54,7/30/2020,1852222.494
FL,35_44,8/24/2020,6722808.266
PA,25_34,7/20/2020,3532509.463
MO,25_34,6/6/2020,2215247.642
SD,25_34,4/26/2020,228404.6183
MO,25_34,7/26/2020,1951213.453
IA,25_34,8/5/2020,1053611.858
IA,25_34,10/5/2020,983359.6145
KS,35_44,5/2/2020,822896.4903
MO,35_44,10/14/2020,2106288.452
MI,45_54,3/5/2020,3684119.455
SC,55_64,9/23/2020,1594291.357
SC,55_64,9/25/2020,1669228.847
NY,45_54,10/13/2020,7364598.085
NM,55_64,9/2/2020,592647.3664
MI,55_64,2/22/2020,3162647.241
MI,55_64,5/13/2020,2349890.279
SC,65_plus,2/19/2020,1625863.583
TX,25_34,5/8/2020,9074107.894
TX,25_34,2/19/2020,10397581.01
ME,35_44,8/15/2020,580690.7591
IN,65_plus,7/26/2020,1492684.666
ID,65_plus,9/24/2020,518206.0969
FL,45_54,2/11/2020,8740450.212
TX,55_64,10/14/2020,6248391.039
NC,35_44,6/11/2020,3263912.828
SD,45_54,8/29/2020,423008.9132
KS,45_54,10/21/2020,1048838.597
ID,18_24,3/7/2020,414985.8295
CO,25_34,9/6/2020,2172195.829
NJ,25_34,3/27/2020,2124284.508
NH,45_54,10/7/2020,594860.4889
MI,25_34,9/15/2020,3191594.7
MI,25_34,9/14/2020,3086327.579
FL,25_34,9/29/2020,6806838.755
FL,25_34,2/1/2020,6861471.836
FL,25_34,8/8/2020,7550066.527
AZ,55_64,6/20/2020,1740889.895
MD,35_44,9/9/2020,2063673.581
IL,35_44,3/14/2020,4708702.218
IN,65_plus,2/15/2020,1910250.838
WI,65_plus,4/14/2020,1060268.779
IN,65_plus,2/22/2020,1963899.577
WI,65_plus,5/9/2020,1362488.481
TX,65_plus,4/14/2020,4510225.705
IL,45_54,2/3/2020,4295181.324
TN,25_34,10/26/2020,2353705.186
MS,25_34,10/1/2020,1154774.781
IN,45_54,8/16/2020,2286831.791
OH,55_64,7/7/2020,2934851.02
NC,25_34,5/28/2020,2938321.547
NC,25_34,5/22/2020,3104955.975
IL,45_54,5/6/2020,3741711.502
MN,35_44,7/6/2020,1490499.62
CO,25_34,9/27/2020,1996130.121
FL,18_24,8/13/2020,4727415.518
NC,18_24,7/1/2020,2414865.596
FL,25_34,5/31/2020,5929134.67
IL,35_44,2/29/2020,5243983.602
IL,25_34,4/1/2020,3282715.046
CA,55_64,10/15/2020,9438339.882
VA,65_plus,4/21/2020,1762841.31
VA,65_plus,6/6/2020,2048747.234
FL,45_54,6/27/2020,7244528.427
GA,55_64,6/15/2020,2384780.539
OH,35_44,8/30/2020,3870184.386
NJ,35_44,3/5/2020,3329865.735
DC,45_54,9/4/2020,221062.3322
MI,18_24,2/12/2020,2552242.976
MI,55_64,7/20/2020,2673442.777
TX,35_44,5/5/2020,8121257.544
OH,25_34,5/29/2020,3686341.778
NM,45_54,7/26/2020,575671.7417
GA,25_34,9/23/2020,3848796.472
NY,55_64,2/6/2020,5660949.678
VA,35_44,8/30/2020,2934498.481
NH,55_64,2/13/2020,427179.4302
NY,45_54,4/21/2020,5330625.306
PA,35_44,4/6/2020,2949087.693
PA,55_64,4/14/2020,2643876.325
NV,45_54,3/11/2020,1589463.239
NV,45_54,2/22/2020,1907482.894
IA,55_64,9/12/2020,940666.9049
IL,55_64,2/11/2020,3376095.405
AZ,18_24,4/8/2020,1199934.836
NC,55_64,9/6/2020,2689962.332
TN,45_54,3/10/2020,2477252.974
NJ,45_54,5/19/2020,2744905.246
AL,35_44,10/4/2020,1547146.912
LA,45_54,9/16/2020,1805854.592
AZ,35_44,9/5/2020,2455742.228
TX,35_44,8/15/2020,10012048.1
SC,55_64,2/3/2020,1470251.057
SC,55_64,3/4/2020,1512707.69
KY,18_24,3/23/2020,844256.0132
KY,18_24,3/12/2020,1057339.737
NY,65_plus,8/23/2020,5016020.233
NY,65_plus,10/25/2020,4799550.662
NC,18_24,2/10/2020,2620200.913
VA,35_44,6/4/2020,2682995.225
OH,55_64,2/22/2020,3755873.097
OH,35_44,5/27/2020,3696249.042
OK,35_44,9/11/2020,1371178.364
MD,55_64,3/30/2020,1293261.034
IL,45_54,6/7/2020,3718336.807
WA,18_24,9/11/2020,1629465.481
WV,35_44,2/9/2020,505211.6324
WV,35_44,2/6/2020,557420.367
AZ,25_34,9/12/2020,2725351.085
LA,55_64,4/19/2020,807086.4622
LA,55_64,9/26/2020,1374486.828
NC,65_plus,3/9/2020,2939615.079
SC,55_64,7/14/2020,1456223.764
IL,25_34,9/18/2020,5131055.294
MO,55_64,7/2/2020,1793275.772
MO,25_34,2/20/2020,2037941.167
WI,65_plus,4/1/2020,1059900.932
IL,18_24,4/17/2020,2173542.938
CO,25_34,3/22/2020,1452436.219
IN,45_54,7/27/2020,2111705.341
PA,45_54,4/3/2020,3788599.753
MD,45_54,10/20/2020,2148648.09
ID,55_64,5/26/2020,381202.7853
LA,25_34,4/29/2020,1332660.358
IL,18_24,2/11/2020,3236489.817
LA,65_plus,7/16/2020,1254593.812
LA,65_plus,4/2/2020,1087934.61
MA,35_44,3/4/2020,2504595.935
MA,35_44,6/11/2020,2060214.603
CT,18_24,4/21/2020,511903.7206
NH,18_24,3/11/2020,340403.7958
NH,18_24,2/19/2020,355589.3159
MS,55_64,10/10/2020,856015.5896
CO,45_54,6/10/2020,1686174.278
TN,25_34,6/14/2020,2292982.322
CA,25_34,7/10/2020,14056740.36
OK,25_34,7/27/2020,1275369.146
IL,45_54,7/27/2020,4000577.396
WI,18_24,2/24/2020,1300692.091
KY,45_54,2/14/2020,1927202.312
MO,65_plus,6/14/2020,1577419.956
GA,25_34,4/8/2020,2724383.8
MO,65_plus,3/11/2020,1872385.907
KY,65_plus,9/3/2020,1394507.244
KY,65_plus,9/16/2020,1303703.386
NY,35_44,6/17/2020,6783943.182
KS,35_44,7/31/2020,966125.036
CA,65_plus,2/6/2020,11219829.16
IN,18_24,2/11/2020,1689356.318
VA,35_44,5/17/2020,2330643.545
MO,25_34,6/21/2020,1985161.215
MA,35_44,10/29/2020,2319629.758
IL,55_64,5/8/2020,2797989.157
OK,35_44,6/2/2020,1257588.534
VA,45_54,6/16/2020,2713006.331
NC,35_44,2/19/2020,3479181.653
MT,65_plus,9/9/2020,471840.4879
NV,25_34,3/9/2020,1515046.461
PA,18_24,9/10/2020,3199949.693
NH,35_44,8/19/2020,526215.6768
GA,65_plus,7/27/2020,2181496.861
GA,65_plus,6/8/2020,2210475.599
KY,25_34,8/18/2020,1613831.536
WI,25_34,9/9/2020,1649451.62
ID,45_54,10/7/2020,579250.6059
CT,55_64,10/17/2020,1100947.586
WA,65_plus,8/30/2020,1670884.55
IN,55_64,10/29/2020,1734734.044
MT,45_54,8/9/2020,429021.8962
UT,18_24,9/11/2020,1008496.859
MN,18_24,4/6/2020,765147.5808
ND,18_24,8/26/2020,280721.081
NM,55_64,7/31/2020,537765.7871
MA,25_34,6/12/2020,2140404.163
NM,65_plus,9/22/2020,604667.755
NJ,65_plus,2/11/2020,2528330.599
NJ,18_24,9/13/2020,2112343.777
MA,35_44,5/1/2020,1886855.588
NH,55_64,9/10/2020,472267.6839
ID,25_34,7/1/2020,570418.1969
ID,25_34,9/27/2020,520682.8436
AL,65_plus,6/19/2020,1528891.802
AL,65_plus,10/26/2020,1426935.404
KS,35_44,3/28/2020,683187.4973
KS,25_34,2/15/2020,1117950.748
MA,55_64,9/25/2020,2099816.291
MA,55_64,5/11/2020,1359415.797
MA,55_64,5/30/2020,1656260.783
MA,55_64,10/18/2020,1811420.05
DE,65_plus,9/11/2020,371120.8308
CO,45_54,5/30/2020,1699994.378
MA,55_64,2/14/2020,2251987.657
MO,55_64,7/29/2020,1605503.778
WY,35_44,3/24/2020,128837.6928
MO,18_24,8/18/2020,1752429.032
NM,25_34,4/12/2020,437765.1656
AL,55_64,10/25/2020,1254804.655
NH,25_34,9/25/2020,496336.6578
CA,65_plus,4/2/2020,7694227.162
SC,65_plus,6/20/2020,1608040.499
AK,55_64,8/23/2020,185067.7408
NV,25_34,2/12/2020,1419330.298
NJ,65_plus,5/17/2020,1807396.126
NJ,65_plus,10/24/2020,2602360.798
NJ,65_plus,7/1/2020,2198236.709
TN,55_64,5/26/2020,1784781.967
NM,25_34,5/21/2020,629886.6444
VT,18_24,8/27/2020,218807.1364
VT,18_24,7/19/2020,165486.2671
UT,45_54,5/1/2020,747008.7998
MA,45_54,6/11/2020,2131103.531
MS,65_plus,9/19/2020,979120.1672
CA,65_plus,8/13/2020,9201160.339
CA,55_64,2/9/2020,10536551.28
OK,55_64,7/22/2020,1039192.113
SC,55_64,8/25/2020,1486877.266
AR,35_44,10/1/2020,1049759.169
CT,18_24,9/4/2020,1079526.678
MN,65_plus,2/23/2020,1336885.185
CT,55_64,4/27/2020,711955.8743
ME,45_54,5/9/2020,382861.1625
TN,18_24,5/29/2020,1665520.729
CO,55_64,5/24/2020,1074055.663
CA,55_64,7/22/2020,8544089.247
OK,18_24,10/4/2020,1070146.577
OK,65_plus,9/28/2020,1182734.068
SD,35_44,5/12/2020,200830.0089
SC,65_plus,3/13/2020,1855555.468
CT,35_44,7/3/2020,1262218.449
WV,35_44,4/14/2020,450915.9483
PA,18_24,2/22/2020,3804367.496
IA,65_plus,8/8/2020,979773.0252
NE,45_54,7/19/2020,576307.5336
KS,65_plus,10/29/2020,849619.3712
VA,55_64,2/14/2020,2741953.795
ID,35_44,10/14/2020,516490.3456
IA,55_64,7/15/2020,751176.1862
NH,18_24,5/9/2020,259677.2062
NH,18_24,5/24/2020,325305.0369
NJ,35_44,5/10/2020,2441012.736
UT,65_plus,3/9/2020,627252.1499
RI,35_44,7/25/2020,402210.6944
SC,18_24,8/11/2020,1311241.842
KY,45_54,4/17/2020,1417643.499
WA,55_64,4/6/2020,1373306.023
AL,18_24,10/25/2020,1240648.301
WY,18_24,10/13/2020,149272.3079
AK,45_54,10/25/2020,246735.4578
AL,55_64,7/1/2020,1269689.33
CO,18_24,3/24/2020,860705.8363
SD,25_34,10/30/2020,332432.7253
SD,25_34,10/25/2020,204947.4247
NM,35_44,7/27/2020,551597.5622
NM,65_plus,8/4/2020,533294.3675
SD,55_64,7/24/2020,301196.3439
DC,25_34,5/12/2020,266551.0873
DE,35_44,3/24/2020,260391.5854
VA,18_24,8/15/2020,2301670.12
RI,65_plus,9/7/2020,348515.2102
ID,18_24,7/14/2020,399203.9637
NM,18_24,2/27/2020,563128.3075
NM,18_24,2/21/2020,587641.8526
VT,55_64,4/18/2020,150665.491
NH,65_plus,9/27/2020,427149.3446
CT,35_44,7/4/2020,1077169.126
MS,18_24,5/11/2020,762386.0754
HI,35_44,9/14/2020,515885.0638
HI,35_44,8/18/2020,498338.2164
HI,55_64,7/4/2020,426506.1648
AK,25_34,10/11/2020,271978.1197
OK,18_24,6/23/2020,1006657.072
NE,18_24,6/15/2020,452608.9041
AR,18_24,2/16/2020,682779.1845
ND,55_64,5/23/2020,188347.4504
DC,35_44,3/25/2020,214590.1044
AK,25_34,8/8/2020,343737.9545
NE,55_64,6/28/2020,445160.1639
ME,65_plus,5/10/2020,344936.5417
MT,45_54,5/22/2020,393691.5561
OR,65_plus,4/21/2020,1005130.239
SC,18_24,6/3/2020,1268962.516
DE,35_44,4/10/2020,281292.2073
NV,65_plus,7/11/2020,848926.3921
NM,65_plus,4/23/2020,480826.8951
SD,18_24,8/16/2020,277991.9249
WA,55_64,4/17/2020,1562336.192
DC,18_24,10/23/2020,280543.9183
KS,18_24,3/29/2020,546422.5099
SD,25_34,2/15/2020,308739.001
WY,25_34,9/28/2020,235827.506
WY,65_plus,10/26/2020,173705.8361
HI,45_54,4/22/2020,470699.9077
ME,65_plus,5/14/2020,382479.9213
NM,65_plus,3/30/2020,490740.5476
RI,25_34,10/17/2020,404247.45
VT,35_44,4/1/2020,115669.8103
NV,35_44,3/7/2020,1865613.62
FL,55_64,9/16/2020,5572837.284
IN,45_54,10/17/2020,2645162.814
NC,25_34,4/23/2020,2460757.726
TX,35_44,4/11/2020,7186010.885
MO,25_34,9/21/2020,2025830.751
FL,65_plus,3/21/2020,6518448.492
TN,45_54,9/26/2020,2956453.916
MN,45_54,3/14/2020,1861803.29
TN,45_54,9/23/2020,2586114.453
OK,25_34,9/6/2020,1392559.58
KY,35_44,5/22/2020,1516443.512
NY,25_34,3/18/2020,6421263.574
OH,55_64,6/16/2020,3089057.121
MD,18_24,5/4/2020,1065759.256
MA,35_44,7/23/2020,2273571.196
PA,55_64,2/10/2020,3394648.847
NC,45_54,3/27/2020,3099563.98
VA,45_54,2/9/2020,2951233.311
WI,35_44,7/29/2020,1753799.002
SD,55_64,9/11/2020,369641.6597
MD,25_34,4/2/2020,1523967.923
TN,25_34,7/22/2020,2241791.911
KY,65_plus,4/5/2020,857634.3289
MN,25_34,8/5/2020,1881716.974
CT,65_plus,6/10/2020,934449.2625
MS,55_64,9/17/2020,912379.3208
NH,35_44,10/18/2020,517424.5047
KY,25_34,3/22/2020,1050384.91
OK,18_24,2/22/2020,1222443.929
VA,55_64,3/6/2020,2470951.25
OR,25_34,8/18/2020,1438861.937
WA,65_plus,6/28/2020,1505864.951
IA,25_34,8/2/2020,919173.5147
MD,35_44,4/12/2020,1192507.49
OR,35_44,9/16/2020,1246374.117
NM,65_plus,2/3/2020,602144.5235
OH,55_64,5/29/2020,3107512.243
CO,25_34,8/1/2020,2168278.912
NJ,18_24,6/11/2020,1595291.689
NJ,35_44,4/18/2020,2310018.768
MO,45_54,6/12/2020,2423104.949
UT,25_34,7/11/2020,1230775.417
OH,65_plus,10/7/2020,3308449.56
TX,18_24,6/18/2020,6519231.836
ID,55_64,10/11/2020,419714.9381
LA,45_54,7/7/2020,1506056
NH,25_34,8/30/2020,497446.0706
AK,55_64,6/19/2020,208802.7862
OR,25_34,2/14/2020,1551007.254
AR,55_64,9/8/2020,870471.6904
GA,55_64,5/29/2020,2500548.394
OR,55_64,7/8/2020,1182194.68
CT,65_plus,4/10/2020,835480.7849
UT,45_54,7/19/2020,703221.1096
DE,25_34,9/15/2020,381798.3896
ID,25_34,8/24/2020,576516.2507
GA,35_44,8/3/2020,3706708.317
CO,45_54,4/17/2020,1375658.444
AL,55_64,9/12/2020,1502614.892
DE,45_54,10/21/2020,393137.6676
MI,65_plus,2/13/2020,2757933.012
DC,35_44,9/12/2020,293597.9998
KS,25_34,8/30/2020,978747.7483
SC,18_24,4/17/2020,1093699.544
AR,55_64,10/4/2020,746993.017
WA,55_64,3/25/2020,1398781.756
NM,45_54,2/12/2020,693376.8747
NM,35_44,7/2/2020,618087.4547
ID,45_54,3/15/2020,439618.721
NE,55_64,6/23/2020,487150.6792
NE,18_24,2/28/2020,561745.7001
NH,45_54,3/1/2020,568068.7857
ND,55_64,2/28/2020,200253.2275
NH,18_24,2/14/2020,403749.3435
MS,65_plus,5/28/2020,901405.6357
ID,18_24,8/17/2020,462307.1217
CT,25_34,2/14/2020,1203797.629
CO,18_24,7/30/2020,1424899.549
TN,18_24,4/3/2020,1352243.518
ID,65_plus,7/26/2020,402183.4008
ND,35_44,2/12/2020,164266.778
ND,45_54,8/18/2020,273650.1815
MI,18_24,3/21/2020,1763076.223
ND,45_54,7/16/2020,260924.6294
KY,55_64,7/2/2020,1290261.206
AR,18_24,8/23/2020,734913.0562
ID,65_plus,7/28/2020,423097.785
DC,18_24,2/22/2020,324060.4405
ID,45_54,7/14/2020,527201.2999
AK,25_34,9/2/2020,323891.9266
OK,18_24,10/23/2020,1194660.247
UT,45_54,6/19/2020,873838.8167
NM,18_24,5/17/2020,394875.3499
MN,18_24,4/21/2020,869121.6746
SD,65_plus,7/20/2020,331879.7112
AZ,55_64,4/1/2020,1423504.617
OR,18_24,10/11/2020,885095.5535
OK,65_plus,8/14/2020,1217733.069
DC,25_34,6/3/2020,310991.1589
NE,55_64,5/3/2020,381459.451
RI,35_44,2/21/2020,370651.1612
VT,35_44,3/14/2020,222118.1688
DC,25_34,4/3/2020,319037.9967
WV,65_plus,7/4/2020,506905.6666
RI,65_plus,3/11/2020,327728.1423
HI,45_54,9/24/2020,493395.1902
AK,45_54,2/16/2020,256635.4707
NE,65_plus,5/18/2020,482817.5747
DE,55_64,10/25/2020,243198.0164
RI,25_34,4/4/2020,221763.2686
AK,25_34,2/21/2020,361426.4312
SD,65_plus,6/3/2020,290880.063
NH,25_34,4/1/2020,301346.3689
AK,65_plus,9/25/2020,128944.1108
WA,65_plus,5/30/2020,1421638.422
AK,65_plus,5/2/2020,116537.5117
AK,65_plus,9/29/2020,149968.2739
HI,18_24,8/29/2020,483867.9292
VT,18_24,2/6/2020,174285.9583
AK,25_34,6/14/2020,291518.8313
MT,18_24,6/15/2020,255706.0013
HI,18_24,7/25/2020,547362.0653
HI,65_plus,7/6/2020,508375.9557
RI,18_24,3/25/2020,177151.9153
RI,18_24,4/12/2020,155456.3553
HI,65_plus,7/19/2020,490534.7239
AR,35_44,5/1/2020,1061196.237
IL,35_44,9/2/2020,4671960.499
SC,18_24,8/24/2020,1277531.307
MD,45_54,3/5/2020,2348959.451
MO,25_34,3/5/2020,2125801.964
TX,18_24,9/23/2020,6753642.934
OH,35_44,4/15/2020,3137991.41
OH,35_44,6/5/2020,3988313.62
OH,45_54,7/8/2020,3990462.957
OH,45_54,4/3/2020,3659017.634
OH,45_54,6/28/2020,3757607.657
OH,45_54,5/16/2020,3990377.078
FL,25_34,3/1/2020,8807112.715
MI,25_34,8/11/2020,3250030.319
MI,25_34,9/21/2020,3030853.674
GA,35_44,6/24/2020,3631829.425
WA,55_64,9/26/2020,1982601.265
OH,25_34,3/25/2020,2642764.819
IN,25_34,10/29/2020,2154213.394
MI,55_64,2/9/2020,2554059.823
WY,25_34,9/7/2020,268741.2761
IL,35_44,3/17/2020,4021260.557
IL,35_44,7/17/2020,4497067.461
NY,45_54,7/9/2020,7052158.853
MN,35_44,9/2/2020,1834151.259
MD,25_34,3/19/2020,1720383.452
MO,35_44,10/26/2020,1829445.054
VA,35_44,3/3/2020,3077760.395
VA,35_44,2/5/2020,2924207.574
KS,35_44,7/8/2020,835683.5288
MS,45_54,10/7/2020,1146939.603
WI,25_34,3/9/2020,1548354.308
WI,25_34,4/17/2020,1360858.832
TN,35_44,6/12/2020,2612566.619
FL,45_54,3/16/2020,7789092.168
ME,35_44,2/28/2020,431301.6584
ME,35_44,2/15/2020,442345.5471
MA,25_34,7/28/2020,2243981.36
NY,55_64,3/7/2020,6618528.903
PA,55_64,7/16/2020,3381978.072
PA,55_64,9/5/2020,4191759.916
CT,18_24,8/24/2020,931276.9077
MI,35_44,10/16/2020,3726030.047
IL,18_24,5/31/2020,2695730.786
AZ,45_54,8/21/2020,2233536.981
CT,65_plus,10/22/2020,1005311.833
NC,65_plus,8/22/2020,2880837.965
NY,55_64,5/23/2020,4760209.28
NY,55_64,8/10/2020,5563436.343
AZ,35_44,9/25/2020,2406133.693
TN,35_44,9/29/2020,2350487.006
AL,25_34,7/21/2020,1592802.36
MN,55_64,10/15/2020,1402310.037
IN,45_54,2/6/2020,2216077.943
TN,45_54,5/22/2020,2475413.549
NJ,18_24,8/20/2020,2273151.083
OH,55_64,9/12/2020,3691581.66
TN,35_44,7/13/2020,2218410.482
VA,45_54,9/8/2020,3062178.656
VA,45_54,5/21/2020,2595182.057
CO,55_64,5/17/2020,1129207.68
CO,55_64,5/9/2020,1217992.345
FL,45_54,7/8/2020,6760086.69
IL,55_64,4/15/2020,2405313.71
IL,55_64,9/28/2020,3103441.79
OK,45_54,9/3/2020,1473692.003
OK,18_24,5/16/2020,993964.0563
OK,18_24,5/14/2020,948379.3718
OK,18_24,3/12/2020,1237104.184
KY,55_64,4/23/2020,960135.1216
MT,35_44,5/11/2020,244870.4202
OR,25_34,10/9/2020,1531814.579
ID,25_34,9/29/2020,564535.4476
MN,55_64,8/6/2020,1478275.337
OK,35_44,3/8/2020,1216347.869
MO,45_54,3/13/2020,2457117.156
WA,45_54,2/12/2020,2570259.818
WA,45_54,2/10/2020,2408876.473
ME,65_plus,8/6/2020,608970.3948
MO,45_54,6/1/2020,2122178.723
AL,45_54,3/20/2020,1681719.015
GA,35_44,4/12/2020,2151765.85
MN,45_54,9/3/2020,2059178.204
OR,25_34,3/25/2020,953020.5599
AR,45_54,8/19/2020,1085595.462
AR,45_54,3/27/2020,915439.8738
OH,65_plus,2/7/2020,3159014.428
KY,25_34,2/16/2020,1486753.111
AR,55_64,6/11/2020,864407.8891
OR,35_44,3/17/2020,1208181.971
MN,35_44,6/17/2020,1571267.437
AR,35_44,2/27/2020,1032261.15
GA,25_34,8/9/2020,3555167.995
IL,45_54,2/19/2020,4688578.599
AL,35_44,2/24/2020,1537167.697
CO,18_24,3/7/2020,1720244.05
CA,45_54,10/14/2020,12989174.98
CA,45_54,8/11/2020,12517035.22
TX,55_64,6/28/2020,4849811.209
TX,55_64,7/5/2020,4598526.064
OH,65_plus,10/26/2020,3118335.485
MS,18_24,9/23/2020,912725.672
GA,35_44,7/30/2020,3789078.71
CO,35_44,2/10/2020,1813888.415
NY,45_54,2/20/2020,8022945.139
CT,55_64,5/15/2020,877186.8568
CT,55_64,8/23/2020,951014.5533
OK,25_34,5/8/2020,1355523.75
FL,35_44,4/20/2020,4926686.68
PA,25_34,9/19/2020,4986507.274
NY,18_24,3/9/2020,5818515.697
UT,55_64,2/5/2020,600276.276
NC,35_44,10/23/2020,4061971.983
