"state","age","dt","norm_visits"
"MT","35_44","2/12/2020",308977.659
"IL","65_plus","5/9/2020",3221284.742
"VT","55_64","9/4/2020",303995.6405
"MA","65_plus","6/17/2020",2035289.92
"MT","18_24","6/18/2020",242988.0992
"FL","18_24","3/3/2020",6130930.033
"NC","65_plus","5/25/2020",2507444.167
"AZ","65_plus","8/6/2020",1892580.513
"NV","45_54","5/10/2020",870524.1159
"MA","18_24","10/25/2020",1800623.473
"MA","18_24","8/8/2020",1947099.085
"WV","45_54","3/18/2020",681777.2092
"MA","55_64","3/17/2020",1779131.099
"IA","18_24","6/14/2020",847298.024
"AR","55_64","2/2/2020",889242.9442
"IA","45_54","10/28/2020",1143491.506
"VT","18_24","10/22/2020",197472.0615
"VT","18_24","10/23/2020",231815.5003
"LA","45_54","10/11/2020",1629826.296
"LA","45_54","10/13/2020",1941208.372
"MO","45_54","5/27/2020",2132792.448
"IA","65_plus","9/26/2020",1082568.369
"MS","35_44","10/11/2020",1010873.591
"OK","45_54","2/9/2020",1426599.526
"KY","18_24","9/27/2020",1157797.508
"OK","55_64","5/24/2020",995752.3665
"NC","18_24","10/25/2020",2378761.958
"VA","65_plus","9/11/2020",2649602.453
"IA","65_plus","7/14/2020",920679.2604
"IA","65_plus","9/17/2020",1053136.975
"IA","65_plus","2/15/2020",1035499.649
"OK","65_plus","5/8/2020",1257612.556
"AZ","55_64","4/23/2020",1539696.875
"ND","45_54","3/14/2020",266701.272
"ND","65_plus","7/31/2020",283670.8073
"CT","25_34","2/8/2020",1491632.951
"IA","45_54","4/2/2020",915774.2211
"IL","65_plus","7/2/2020",3372565.514
"VT","45_54","7/26/2020",281107.6262
"NM","35_44","8/1/2020",655802.0579
"OR","18_24","9/1/2020",1089211.585
"HI","65_plus","3/4/2020",1012896.89
"RI","18_24","10/13/2020",312349.8742
"IA","18_24","8/11/2020",945639.1694
"NH","35_44","5/9/2020",506129.9379
"MA","65_plus","7/30/2020",2040696.889
"ND","25_34","9/17/2020",266648.4272
"ME","55_64","7/7/2020",511957.6273
"NM","35_44","6/10/2020",617604.3718
"AR","55_64","3/22/2020",583500.7485
"DC","25_34","3/15/2020",393565.5975
"AL","55_64","5/29/2020",1548480.918
"WV","45_54","4/27/2020",627744.429
"KY","18_24","8/23/2020",1130091.387
"CT","25_34","4/27/2020",864826.2811
"CT","25_34","5/10/2020",959132.5218
"NM","55_64","10/1/2020",629599.3627
"CT","65_plus","8/2/2020",834569.3513
"OR","55_64","5/15/2020",1159756.149
"VA","65_plus","5/23/2020",2100399.412
"ME","55_64","8/23/2020",574930.6652
"MS","18_24","9/7/2020",930538.874
"AR","18_24","6/29/2020",745008.3962
"VA","18_24","5/18/2020",1707481.529
"ME","35_44","2/4/2020",438876.0459
"HI","35_44","5/18/2020",579190.5926
"VT","25_34","7/27/2020",224370.884
"NH","65_plus","8/7/2020",522021.0674
"WY","45_54","4/16/2020",171771.6386
"IA","18_24","3/8/2020",967719.6089
"KS","18_24","3/27/2020",679398.9417
"ND","25_34","10/12/2020",233502.3562
"WA","65_plus","7/5/2020",1566652.696
"DE","35_44","5/21/2020",348901.5197
"OR","65_plus","2/13/2020",1436788.781
"WI","18_24","10/3/2020",1753549.282
"CO","18_24","7/27/2020",1457027.807
"MT","45_54","5/16/2020",388192.8865
"DE","55_64","7/23/2020",337722.2834
"NV","25_34","5/19/2020",1043068.577
"VT","35_44","3/9/2020",222881.6385
"NE","55_64","2/22/2020",652554.611
"RI","25_34","5/22/2020",395505.697
"DC","18_24","2/13/2020",349741.7566
"RI","35_44","8/25/2020",407341.6655
"MS","18_24","10/25/2020",916215.0537
"DE","55_64","9/26/2020",414631.6013
"HI","18_24","7/17/2020",556055.3562
"NV","25_34","5/25/2020",1073143.54
"ME","18_24","3/9/2020",299963.5996
"AR","65_plus","3/31/2020",873105.7728
"HI","45_54","8/18/2020",600783.8084
"AK","18_24","10/22/2020",244452.6142
"VT","35_44","5/13/2020",164807.7356
"WY","25_34","4/27/2020",181171.0732
"WV","18_24","2/23/2020",438006.854
"NE","65_plus","2/19/2020",543532.3841
"MS","55_64","5/16/2020",969792.9406
"WA","65_plus","10/26/2020",1797952.708
"NH","18_24","9/20/2020",392041.3559
"NH","18_24","10/17/2020",416004.5907
"OK","65_plus","4/22/2020",891780.3452
"AK","65_plus","10/21/2020",155370.2959
"DC","45_54","6/5/2020",196018.3327
"DC","65_plus","9/25/2020",156799.806
"HI","55_64","4/7/2020",396552.5796
"SD","18_24","8/3/2020",258883.2204
"DC","18_24","4/25/2020",143108.3293
"NV","65_plus","4/13/2020",584467.2327
"HI","25_34","5/26/2020",735253.9054
"DE","18_24","3/18/2020",243644.6029
"DC","55_64","6/30/2020",109762.6349
"DC","55_64","4/10/2020",109439.1214
"MT","18_24","2/25/2020",277941.2255
"MT","18_24","5/25/2020",218763.4743
"DC","65_plus","3/17/2020",94867.96369
"DC","55_64","4/24/2020",93317.82367
"DC","65_plus","4/18/2020",83931.61861
"KY","45_54","8/18/2020",1717827.257
"IN","35_44","9/23/2020",2429032.676
"NY","25_34","4/29/2020",6644677.737
"NJ","25_34","5/9/2020",2887222.284
"VA","35_44","9/13/2020",3112885.035
"NJ","45_54","10/7/2020",3657503.608
"TX","25_34","8/7/2020",11575873.71
"NC","65_plus","7/27/2020",2763994.785
"NC","65_plus","8/14/2020",3154350.979
"IL","45_54","6/13/2020",4773511.252
"IL","45_54","3/3/2020",5155285.808
"FL","18_24","10/16/2020",5697499.543
"MO","45_54","8/21/2020",2667968.039
"TX","65_plus","9/14/2020",6000356.428
"NY","55_64","7/17/2020",6087779.887
"CA","35_44","2/22/2020",19656433.62
"IL","65_plus","6/26/2020",3161698.65
"TX","45_54","8/24/2020",8815269.643
"OK","25_34","10/4/2020",1609012.186
"GA","55_64","5/26/2020",2548912.935
"NM","55_64","5/10/2020",483066.3483
"NM","55_64","4/3/2020",530185.0126
"NM","55_64","5/30/2020",535334.1221
"PA","35_44","3/17/2020",3875882.596
"MI","45_54","8/19/2020",4185494.984
"MI","45_54","3/17/2020",3380695.268
"GA","35_44","8/20/2020",4209120.653
"TX","25_34","2/24/2020",11115035.9
"GA","35_44","7/25/2020",4660550.269
"VA","35_44","2/20/2020",3314146.22
"VA","35_44","7/19/2020",3038260.703
"FL","45_54","3/2/2020",9763425.168
"FL","55_64","6/30/2020",5954626.16
"OH","45_54","10/5/2020",4361435.466
"WA","45_54","9/10/2020",2601805.307
"LA","55_64","4/28/2020",1177277.196
"OK","18_24","8/22/2020",1323892.154
"MS","55_64","7/11/2020",995094.2015
"MA","25_34","3/9/2020",2853582.852
"LA","25_34","8/26/2020",1708343.865
"TX","25_34","2/12/2020",11359484.34
"MO","18_24","7/6/2020",1532777.732
"IN","25_34","10/5/2020",2307042.548
"ID","55_64","9/2/2020",519141.1763
"AZ","55_64","3/25/2020",1602333.162
"AL","35_44","7/21/2020",1839087.858
"CA","18_24","6/11/2020",9395182.082
"NJ","18_24","4/5/2020",1363110.654
"KY","55_64","8/6/2020",1378791.805
"NJ","45_54","9/8/2020",3765989.676
"NM","25_34","10/4/2020",707317.5558
"NM","25_34","10/27/2020",556299.4755
"NM","25_34","6/25/2020",703885.3094
"NM","25_34","6/19/2020",821555.4173
"IA","45_54","3/20/2020",962053.753
"CA","25_34","7/10/2020",16371941.11
"CA","25_34","7/11/2020",17657335.9
"ND","25_34","8/31/2020",253876.5404
"IA","45_54","8/22/2020",1297974.108
"FL","35_44","9/9/2020",7528582.225
"NM","35_44","10/29/2020",626412.9062
"LA","25_34","7/6/2020",1673628.875
"NJ","45_54","6/25/2020",3684314.8
"NJ","45_54","7/22/2020",3485006.684
"MN","25_34","4/14/2020",1320205.37
"GA","18_24","2/13/2020",3234366.709
"FL","35_44","6/9/2020",7026353.973
"IL","35_44","9/7/2020",4317305.797
"OH","55_64","10/5/2020",3281644.683
"KY","55_64","5/1/2020",1403680.554
"PA","45_54","7/9/2020",4986032.166
"IL","18_24","8/25/2020",3395024.514
"FL","65_plus","2/19/2020",10821259.11
"CT","35_44","8/2/2020",1186749.618
"DC","25_34","3/10/2020",663928.4792
"MO","45_54","3/9/2020",2269544.515
"MO","45_54","2/16/2020",2534467.776
"MO","45_54","3/21/2020",2192164.524
"NM","45_54","10/5/2020",725668.5331
"SC","25_34","7/13/2020",1868295.131
"PA","35_44","7/4/2020",4334606.258
"PA","25_34","9/5/2020",5392811.603
"PA","25_34","10/22/2020",4481288.354
"MA","35_44","2/6/2020",2800121.471
"MD","35_44","5/17/2020",1847961.852
"IL","45_54","8/31/2020",4642277.998
"MD","25_34","2/8/2020",2837123.851
"MO","65_plus","8/18/2020",1849470.442
"AL","35_44","4/11/2020",1569619.739
"WI","45_54","3/29/2020",1222035.667
"VT","45_54","9/10/2020",287809.7069
"NJ","18_24","6/13/2020",2363670.717
"NJ","18_24","5/3/2020",1650714.39
"CA","45_54","6/2/2020",12458255.31
"AZ","18_24","10/22/2020",1679390.861
"IA","45_54","9/26/2020",1314641.639
"NC","55_64","6/11/2020",2795177.442
"KS","25_34","2/10/2020",1025868.775
"WA","65_plus","2/20/2020",2177708.041
"WA","65_plus","2/25/2020",1995672.004
"TN","35_44","10/5/2020",2648276.333
"FL","35_44","10/29/2020",8353515.291
"CA","45_54","4/23/2020",11826424.52
"CT","25_34","8/30/2020",1249219.8
"CT","25_34","6/11/2020",1150198.547
"CT","25_34","6/16/2020",1253642.425
"CT","25_34","9/25/2020",1368044.861
"PA","25_34","6/28/2020",4314336.929
"CA","55_64","8/31/2020",9597613.784
"NH","35_44","8/16/2020",614899.4422
"WV","35_44","5/30/2020",702481.8788
"CA","18_24","3/15/2020",11103012.59
"CA","18_24","2/24/2020",12479063.09
"CA","18_24","4/1/2020",8093990.07
"UT","45_54","9/30/2020",957817.6752
"OK","45_54","5/25/2020",1197459.963
"ND","45_54","6/19/2020",285656.5126
"PA","55_64","9/14/2020",3868147.74
"MO","55_64","7/7/2020",1760721.174
"PA","25_34","4/26/2020",2634934.736
"NJ","25_34","3/8/2020",3888703.77
"MI","55_64","5/2/2020",2564700.535
"VA","45_54","10/13/2020",3225383.116
"WA","35_44","2/14/2020",3039908.256
"DE","65_plus","10/2/2020",404689.4914
"MI","18_24","6/11/2020",2489616.522
"HI","25_34","8/17/2020",771435.4401
"AR","55_64","10/28/2020",860099.0356
"AR","55_64","5/28/2020",929246.6485
"CA","45_54","7/10/2020",13889760.53
"AZ","35_44","5/22/2020",2646262.916
"WI","35_44","2/26/2020",1791821.971
"MO","65_plus","4/9/2020",1476396.679
"NV","25_34","3/20/2020",1007585.712
"CO","45_54","5/8/2020",1762428.817
"MT","35_44","10/19/2020",293351.3189
"KY","45_54","10/10/2020",1850544.392
"SD","35_44","7/22/2020",312431.7219
"MN","65_plus","3/1/2020",1414922.939
"LA","45_54","10/4/2020",1703912.001
"OK","18_24","4/12/2020",640407.0928
"SC","25_34","2/17/2020",1807888.739
"TN","18_24","6/9/2020",1609801.182
"RI","55_64","3/21/2020",320964.7414
"WV","55_64","8/9/2020",585018.0292
"WI","25_34","2/24/2020",1785377.463
"MI","18_24","10/17/2020",3120890.019
"NH","55_64","9/20/2020",524602.7607
"RI","35_44","8/22/2020",462057.8962
"PA","65_plus","4/2/2020",3053083.943
"MS","25_34","3/17/2020",1180116.914
"NM","55_64","2/11/2020",559625.4354
"OH","65_plus","8/18/2020",3365609.263
"AL","65_plus","8/7/2020",1691767.824
"IN","55_64","3/21/2020",1665785.473
"AL","25_34","5/16/2020",2093977.745
"AZ","18_24","8/26/2020",1473377.704
"NJ","55_64","2/15/2020",3264779.178
"NV","45_54","3/10/2020",1673601.125
"IA","25_34","2/19/2020",1031399.967
"LA","18_24","8/15/2020",1516516.462
"MN","18_24","2/24/2020",1310100.745
"MI","18_24","6/20/2020",2772262.14
"VA","55_64","3/15/2020",2142199.272
"IN","55_64","4/18/2020",1557060.364
"OR","35_44","3/14/2020",1459153.67
"CT","65_plus","3/20/2020",997630.3288
"ME","18_24","5/17/2020",240548.9822
"KS","55_64","8/13/2020",890437.7149
"AL","18_24","9/17/2020",1400445.295
"WI","65_plus","5/30/2020",1739064.343
"NJ","35_44","3/23/2020",2363476.774
"ME","25_34","8/22/2020",568454.4365
"NH","25_34","2/28/2020",455000.6057
"MS","65_plus","2/4/2020",1105539.631
"OR","55_64","10/11/2020",1178472.231
"NE","35_44","6/9/2020",589558.07
"ME","65_plus","5/29/2020",551846.4163
"ME","45_54","6/29/2020",531294.941
"NH","45_54","8/1/2020",772095.5751
"NJ","25_34","2/18/2020",3281462.672
"MS","18_24","3/14/2020",1064953.298
"VA","18_24","7/1/2020",2178848.324
"NM","35_44","8/22/2020",680352.257
"MA","45_54","2/16/2020",2893106.798
"OH","65_plus","8/3/2020",3038085.034
"MN","55_64","5/20/2020",1322305.387
"VA","65_plus","4/4/2020",1829996.249
"PA","18_24","6/2/2020",2838374.303
"UT","25_34","9/12/2020",1502218.546
"TX","65_plus","4/18/2020",5127064.151
"ND","65_plus","6/8/2020",207010.0221
"TX","55_64","7/1/2020",6491427.374
"CO","18_24","5/10/2020",1141488.283
"CO","18_24","7/3/2020",1519491.302
"KY","25_34","6/13/2020",1864948.489
"IA","18_24","7/26/2020",829054.9929
"NE","25_34","5/2/2020",730321.1082
"GA","55_64","9/26/2020",3003101.506
"KY","55_64","6/4/2020",1266602.2
"SD","45_54","9/11/2020",416807.0887
"CO","55_64","2/7/2020",1603934.75
"MA","18_24","5/22/2020",1528040.799
"VA","18_24","3/11/2020",2358285.329
"AL","55_64","3/15/2020",1438050.654
"OK","55_64","9/11/2020",1228416.431
"KY","25_34","6/6/2020",1856780.708
"NE","18_24","5/21/2020",462496.6738
"DE","18_24","8/5/2020",355333.6464
"SD","45_54","6/21/2020",338653.7908
"KY","35_44","7/6/2020",1628468.497
"OR","25_34","2/10/2020",1567644.64
"ND","65_plus","5/22/2020",240238.136
"ME","45_54","5/4/2020",493687.6997
"GA","65_plus","6/26/2020",2668736.254
"LA","45_54","4/7/2020",1486636.034
"AR","55_64","4/27/2020",832955.3746
"CT","18_24","9/25/2020",1114383.795
"OR","18_24","10/17/2020",1129257.119
"AR","35_44","10/26/2020",1012853.383
"KS","18_24","9/19/2020",967122.904
"WV","65_plus","3/18/2020",623895.7896
"NE","65_plus","4/29/2020",439958.8961
"VA","25_34","2/1/2020",3448475.788
"SD","25_34","6/8/2020",296282.1501
"ID","18_24","5/19/2020",380375.1878
"VA","65_plus","10/22/2020",2435459.904
"ND","35_44","3/17/2020",193973.2258
"UT","25_34","2/1/2020",1036566.609
"NV","55_64","4/10/2020",640632.6549
"MN","55_64","9/13/2020",1332369.132
"OR","18_24","10/29/2020",989706.3536
"MT","25_34","4/17/2020",318623.1399
"NE","35_44","5/19/2020",630351.3003
"NM","25_34","4/15/2020",630445.1921
"SC","55_64","7/17/2020",1701861.538
"ID","45_54","4/14/2020",417940.681
"NV","55_64","8/19/2020",921148.4715
"VA","65_plus","8/14/2020",2465283.699
"WY","55_64","8/11/2020",298494.732
"IA","25_34","7/29/2020",1113918.047
"CO","25_34","9/17/2020",2164749.928
"WV","18_24","2/3/2020",507481.3388
"CT","18_24","5/6/2020",725323.0877
"MD","55_64","5/9/2020",1531344.309
"MT","55_64","3/7/2020",404303.101
"DC","45_54","3/12/2020",360320.7364
"KY","18_24","6/9/2020",1042224.186
"DC","18_24","8/29/2020",165364.7718
"NE","25_34","6/13/2020",826142.3574
"GA","35_44","2/16/2020",4408577.181
"NJ","55_64","10/6/2020",2641941.851
"MO","45_54","5/11/2020",2058329.543
"WA","55_64","5/25/2020",1535867.984
"NV","35_44","5/13/2020",1064013.941
"CT","25_34","5/14/2020",1010027.55
"VA","35_44","2/15/2020",3904050.194
"NY","45_54","3/7/2020",9942606.971
"WI","55_64","10/26/2020",1453175.428
"WI","55_64","2/21/2020",1680600.292
"UT","45_54","5/11/2020",756787.3848
"KS","35_44","2/14/2020",1117789.192
"MN","35_44","6/3/2020",1723766.676
"ND","25_34","3/3/2020",243784.7729
"WA","18_24","7/13/2020",1547470.717
"WA","25_34","5/3/2020",2121787.204
"MD","25_34","4/23/2020",1790473.193
"WV","55_64","2/22/2020",695074.0074
"WV","55_64","5/31/2020",552470.609
"WA","45_54","8/27/2020",2609206.453
"IN","55_64","7/15/2020",1741035.455
"CA","45_54","8/3/2020",13152585.34
"MA","35_44","7/20/2020",2519645.416
"SC","45_54","5/6/2020",1777268.018
"SC","45_54","9/24/2020",2089852.121
"LA","25_34","7/9/2020",1857173.939
"MN","25_34","7/6/2020",1821309.401
"MO","25_34","4/16/2020",1834266.247
"AL","18_24","5/8/2020",1286602.378
"NH","25_34","3/2/2020",420022.5548
"UT","65_plus","8/25/2020",679007.7407
"IN","55_64","4/24/2020",1664483.1
"VA","18_24","3/7/2020",2891032.923
"MS","35_44","10/13/2020",1165005.396
"WA","45_54","10/14/2020",2453126.444
"KY","55_64","7/1/2020",1336822.64
"WY","65_plus","9/16/2020",343099.9023
"OK","55_64","4/8/2020",986815.6317
"SD","65_plus","10/1/2020",368528.7065
"CO","18_24","3/29/2020",779052.7056
"IA","35_44","6/30/2020",1002692.184
"CO","18_24","5/4/2020",982360.3621
"CO","18_24","6/9/2020",1086508.002
"CO","18_24","5/5/2020",988809.7596
"IA","25_34","10/10/2020",1295246.954
"RI","35_44","5/17/2020",342724.9543
"RI","65_plus","10/7/2020",333646.521
"SC","35_44","6/1/2020",1938892.078
"WY","65_plus","8/13/2020",315244.8068
"MD","45_54","6/28/2020",2129997.98
"UT","18_24","2/21/2020",1051440.061
"SD","45_54","7/4/2020",410455.8919
"SC","18_24","6/12/2020",1455420.295
"WV","45_54","8/7/2020",782847.5645
"AR","55_64","3/26/2020",807740.8848
"RI","35_44","8/4/2020",381346.4216
"CT","18_24","10/26/2020",848005.3715
"PA","55_64","6/28/2020",3447029.357
"ID","25_34","6/2/2020",567194.181
"UT","18_24","7/22/2020",905578.8028
"OK","55_64","4/21/2020",991642.0802
"VA","18_24","6/14/2020",2037214.859
"SD","45_54","10/12/2020",341770.2415
"MI","65_plus","3/20/2020",2635395.475
"DE","25_34","3/28/2020",288597.7376
"OH","18_24","7/14/2020",2932194.764
"MA","55_64","5/27/2020",1835400.565
"MS","25_34","3/21/2020",1142799.489
"OK","25_34","7/23/2020",1621096.495
"ND","65_plus","5/30/2020",215226.8331
"WV","25_34","8/5/2020",621792.0642
"AK","45_54","10/20/2020",273982.6418
"NM","35_44","8/4/2020",625146.5923
"MT","25_34","9/2/2020",393551.709
"NH","35_44","3/19/2020",385464.4944
"NY","18_24","4/14/2020",3769024.415
"HI","35_44","2/19/2020",978025.2834
"WV","65_plus","4/22/2020",545670.0408
"AK","55_64","9/9/2020",245793.0776
"HI","18_24","3/27/2020",466967.4019
"CO","18_24","8/14/2020",1491480.33
"KY","18_24","3/28/2020",938820.6966
"MA","18_24","5/1/2020",1255048.329
"KS","55_64","2/6/2020",858531.5984
"NM","45_54","2/22/2020",857249.7286
"IN","65_plus","5/25/2020",1518550.488
"VT","55_64","10/22/2020",248347.1302
"OR","25_34","9/30/2020",1481447.862
"SC","65_plus","6/6/2020",1795167.981
"SD","45_54","3/21/2020",279029.7851
"DC","45_54","8/29/2020",223654.0743
"OK","65_plus","7/24/2020",1289313.939
"DC","45_54","10/7/2020",223906.295
"DC","45_54","9/9/2020",217452.2917
"ID","18_24","3/6/2020",421733.347
"MN","18_24","5/20/2020",1222270.748
"MD","18_24","3/4/2020",1697141.71
"WY","18_24","9/6/2020",181436.2337
"OK","18_24","6/5/2020",1242017.683
"OK","18_24","7/21/2020",1132707.627
"ND","55_64","8/18/2020",222983.8458
"MI","65_plus","3/24/2020",2033849.212
"NM","55_64","7/25/2020",541954.8347
"SD","25_34","8/19/2020",376840.5158
"MT","18_24","2/20/2020",278346.0774
"HI","55_64","5/13/2020",428757.0297
"AK","55_64","5/10/2020",206420.6608
"AK","55_64","8/18/2020",254140.3209
"KY","65_plus","9/23/2020",1354794.017
"MT","35_44","7/11/2020",423286.0325
"OR","65_plus","3/22/2020",1020853.105
"SC","65_plus","9/10/2020",1738764.255
"KY","18_24","10/10/2020",1329865.548
"OH","65_plus","10/29/2020",2950622.711
"NV","65_plus","8/3/2020",976862.0663
"WI","18_24","8/26/2020",1526978.907
"SD","25_34","4/21/2020",260200.0349
"UT","25_34","2/7/2020",1341920.668
"VT","45_54","9/29/2020",282839.9421
"ID","18_24","8/5/2020",434945.2836
"LA","18_24","9/15/2020",1308759.985
"NH","25_34","4/9/2020",301213.4275
"VT","65_plus","2/17/2020",305100.5765
"DE","25_34","7/3/2020",483438.6866
"NM","18_24","10/3/2020",518275.3706
"NV","18_24","2/16/2020",1279996.029
"OK","65_plus","6/6/2020",1275329.72
"KS","65_plus","5/6/2020",773948.6693
"VT","35_44","4/11/2020",145068.6154
"OK","65_plus","6/12/2020",1422413.47
"ID","65_plus","8/2/2020",398833.2971
"WY","65_plus","10/1/2020",278516.7735
"AK","55_64","10/10/2020",240061.7663
"MA","18_24","6/6/2020",1491611.702
"AR","65_plus","2/13/2020",1186262.32
"UT","25_34","4/16/2020",986665.7978
"NE","65_plus","8/15/2020",592889.045
"ID","25_34","7/12/2020",567656.2137
"WV","18_24","5/26/2020",431980.5054
"DC","55_64","8/23/2020",109361.6787
"NV","65_plus","8/6/2020",1023711.606
"DE","65_plus","8/19/2020",315579.8685
"HI","25_34","3/17/2020",944600.4796
"UT","65_plus","5/19/2020",596625.6269
"NE","65_plus","2/24/2020",519082.8271
"DC","18_24","9/11/2020",233647.0975
"AK","25_34","3/16/2020",327485.9341
"AK","25_34","4/8/2020",287304.337
"NE","65_plus","4/13/2020",392981.1852
"ME","18_24","4/26/2020",164123.7664
"DE","18_24","10/1/2020",280094.6272
"RI","18_24","4/16/2020",222081.8603
"DE","18_24","7/4/2020",265088.4403
"CT","18_24","4/23/2020",606337.1173
"HI","18_24","10/14/2020",549771.8828
"HI","18_24","10/12/2020",483744.9868
"DE","18_24","3/30/2020",176697.9671
"AK","18_24","7/31/2020",236673.9386
"AK","18_24","9/22/2020",257504.1266
"DC","18_24","6/16/2020",188931.1975
"DC","18_24","5/26/2020",160911.9607
"DC","65_plus","10/18/2020",112977.473
"AZ","35_44","10/12/2020",2398170.362
"VA","45_54","7/8/2020",3157107.417
"CA","45_54","10/16/2020",14366335.35
"AR","45_54","8/7/2020",1217390.757
"NY","25_34","9/1/2020",9212909.024
"NJ","25_34","5/22/2020",2941421.363
"NY","25_34","10/15/2020",9386719.194
"OH","25_34","9/3/2020",4304179.137
"IL","55_64","6/2/2020",2975591.864
"IL","55_64","8/22/2020",3676580.038
"WI","45_54","2/21/2020",2245704.925
"MI","55_64","7/25/2020",3317844.221
"VA","55_64","6/26/2020",2474153.199
"TX","18_24","5/7/2020",6120629.446
"FL","25_34","5/16/2020",7086206.604
"TX","25_34","8/3/2020",10057085.63
"TX","25_34","5/1/2020",10495876.23
"SC","65_plus","2/21/2020",1803808.348
"NC","65_plus","9/18/2020",3104587.114
"WA","55_64","4/24/2020",1662114.736
"WA","55_64","3/7/2020",2227517.342
"IL","45_54","3/21/2020",4037103.684
"FL","18_24","9/30/2020",5131473.936
"TX","65_plus","10/28/2020",5640350.409
"MN","18_24","8/20/2020",1419972.74
"MS","55_64","4/7/2020",700022.459
"TX","45_54","10/26/2020",8927241.743
"MS","45_54","2/10/2020",1123102.647
"MS","45_54","9/6/2020",1146183.606
"NY","35_44","7/14/2020",7995853.206
"NY","35_44","10/13/2020",7652118.874
"PA","35_44","8/3/2020",4422764.945
"MI","45_54","10/26/2020",3626342.587
"MI","45_54","4/7/2020",2484977.051
"AL","45_54","3/22/2020",1369323.124
"GA","35_44","8/30/2020",3976262.011
"GA","35_44","9/14/2020",4171048.832
"VA","35_44","7/23/2020",3217557.656
"WA","45_54","7/7/2020",2411976.888
"HI","45_54","4/25/2020",554322.2869
"ID","45_54","7/22/2020",560053.7334
"OH","35_44","2/10/2020",3846439.444
"NC","35_44","3/9/2020",3931958.673
"CA","45_54","2/24/2020",15805427.48
"LA","45_54","5/16/2020",1707523.97
"LA","45_54","8/5/2020",1834518.495
"OK","35_44","9/14/2020",1393669.407
"OK","35_44","10/12/2020",1391109.129
"OK","35_44","2/23/2020",1317401.745
"OK","18_24","8/11/2020",1215737.335
"IL","55_64","3/3/2020",3770173.627
"MO","18_24","7/20/2020",1485283.784
"LA","35_44","10/6/2020",1803742.462
"AL","35_44","8/11/2020",1817857.249
"CA","35_44","5/22/2020",14619449.89
"TX","45_54","5/23/2020",9535350.377
"TN","45_54","5/21/2020",2559736.326
"TN","45_54","6/25/2020",2670119.944
"LA","25_34","3/25/2020",1503994.535
"LA","25_34","3/8/2020",2247777.495
"PA","35_44","2/15/2020",5613625.035
"OH","18_24","10/5/2020",2821673.713
"TX","65_plus","4/13/2020",4997652.714
"NM","25_34","10/12/2020",694026.2657
"IL","55_64","5/25/2020",2464687.197
"LA","65_plus","7/1/2020",1480512.359
"LA","65_plus","4/16/2020",1227791.871
"LA","65_plus","3/23/2020",1232482.716
"LA","65_plus","10/19/2020",1501870.555
"LA","65_plus","8/6/2020",1495181.754
"LA","65_plus","6/15/2020",1373826.547
"IA","45_54","5/18/2020",976421.4528
"VA","25_34","10/13/2020",3259739.241
"NJ","55_64","10/29/2020",2254797.49
"FL","65_plus","9/23/2020",8056141.133
"GA","45_54","4/3/2020",3601371.501
"GA","45_54","4/1/2020",3413634.572
"MN","65_plus","2/20/2020",1441624.39
"AK","35_44","5/14/2020",284412.6584
"LA","35_44","5/29/2020",1868971.549
"OH","25_34","3/31/2020",3005406.153
"MN","25_34","4/25/2020",1717736.39
"GA","18_24","4/17/2020",2313887.809
"OH","45_54","7/18/2020",4556482.895
"IL","35_44","5/29/2020",4669703.551
"OH","55_64","8/27/2020",3511404.914
"PA","45_54","7/8/2020",4895731.507
"FL","65_plus","5/14/2020",7085777.351
"NC","25_34","6/9/2020",3295765.113
"CT","35_44","7/31/2020",1486242.233
"MI","45_54","2/5/2020",3906294.735
"VA","35_44","2/18/2020",3262956.526
"KS","25_34","7/28/2020",1048408.008
"WI","55_64","9/4/2020",1933408.842
"WI","55_64","7/3/2020",1890526.565
"MO","35_44","8/4/2020",2299364.829
"TX","18_24","2/12/2020",7733713.505
"AL","45_54","9/1/2020",1922548.086
"IN","65_plus","9/22/2020",1902456.36
"IN","65_plus","9/2/2020",1862825.415
"NE","35_44","10/20/2020",621482.4039
"FL","25_34","7/19/2020",7727552.195
"AZ","65_plus","8/7/2020",1836171.76
"MI","35_44","9/8/2020",3417755.996
"MI","35_44","10/26/2020",3370357.584
"DC","35_44","10/15/2020",343350.9329
"FL","25_34","5/29/2020",7666188.713
"WI","55_64","7/15/2020",1499564.789
"ID","55_64","7/9/2020",495424.7075
"IL","25_34","7/16/2020",4929745.656
"NJ","45_54","3/18/2020",3274727.183
"CA","18_24","5/3/2020",8376184.957
"AZ","35_44","6/15/2020",2336219.626
"PA","65_plus","9/19/2020",4488490.422
"NV","35_44","8/10/2020",1364851.813
"NC","35_44","9/12/2020",4129479.628
"MN","35_44","5/8/2020",1685900.967
"CA","45_54","5/2/2020",12780674.24
"CA","45_54","6/30/2020",13376578.88
"WA","55_64","7/21/2020",1935828.408
"MN","25_34","9/6/2020",1957347.528
"MN","25_34","5/2/2020",1848358.567
"IN","18_24","8/29/2020",2153491.895
"FL","25_34","3/27/2020",6138715.729
"MA","65_plus","8/11/2020",2074287.142
"MA","65_plus","6/23/2020",1973607.75
"RI","55_64","6/14/2020",358375.5276
"NJ","35_44","3/6/2020",3896023.177
"IA","45_54","8/30/2020",1092768.395
"MI","45_54","4/8/2020",2703669.186
"MD","65_plus","9/19/2020",1922998.477
