date,state,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-04-17,Ohio,Light Rail Stations,46.0,"",47.0,29
2020-04-17,Ohio,Spiritual Center,67.0,"",67.0,30
2020-04-17,Ohio,Beach,75.0,"",74.0,31
2020-04-17,Oklahoma,Food,52.0,41.0,52.0,1
2020-04-17,Oklahoma,Shops & Services,54.0,42.0,54.0,2
2020-04-17,Oklahoma,Fast Food Restaurants,75.0,60.0,76.0,3
2020-04-17,Oklahoma,Gas Stations,68.0,58.0,68.0,4
2020-04-17,Oklahoma,Big Box Stores,67.0,58.0,67.0,5
2020-04-17,Oklahoma,Convenience Store,65.0,55.0,65.0,6
2020-04-17,Oklahoma,Grocery,74.0,65.0,74.0,7
2020-04-17,Oklahoma,Outdoors & Recreation,76.0,72.0,77.0,8
2020-04-17,Oklahoma,Medical,46.0,35.0,46.0,9
2020-04-17,Oklahoma,Professional & Other Places,55.0,48.0,56.0,10
2020-04-17,Oklahoma,Hardware Stores,110.0,93.0,111.0,11
2020-04-17,Oklahoma,School,33.0,35.0,33.0,12
2020-04-17,Oklahoma,Discount Stores,68.0,54.0,68.0,13
2020-04-17,Oklahoma,Arts & Entertainment,30.0,23.0,30.0,14
2020-04-17,Oklahoma,Drug Store,69.0,54.0,70.0,15
2020-04-17,Oklahoma,Residences,62.0,61.0,62.0,16
2020-04-17,Oklahoma,Nightlife Spots,38.0,39.0,38.0,17
2020-04-17,Oklahoma,Office,49.0,41.0,49.0,18
2020-04-17,Oklahoma,Hotel,43.0,33.0,43.0,19
2020-04-17,Oklahoma,Banks,58.0,45.0,59.0,20
2020-04-17,Oklahoma,Government,47.0,36.0,47.0,21
2020-04-17,Oklahoma,Colleges & Universities,26.0,34.0,26.0,22
2020-04-17,Oklahoma,Travel & Transport,66.0,54.0,67.0,23
2020-04-17,Oklahoma,Sports,59.0,39.0,60.0,24
2020-04-17,Oklahoma,Alcohol,74.0,56.0,75.0,25
2020-04-17,Oklahoma,Fitness Center,29.0,23.0,29.0,26
2020-04-17,Oklahoma,Airport,29.0,"",29.0,27
2020-04-17,Oregon,Food,45.0,38.0,46.0,1
2020-04-17,Oregon,Shops & Services,52.0,45.0,52.0,2
2020-04-17,Oregon,Grocery,65.0,55.0,66.0,3
2020-04-17,Oregon,Outdoors & Recreation,75.0,70.0,75.0,4
2020-04-17,Oregon,Gas Stations,63.0,59.0,64.0,5
2020-04-17,Oregon,Fast Food Restaurants,67.0,57.0,68.0,6
2020-04-17,Oregon,Nightlife Spots,40.0,46.0,40.0,7
2020-04-17,Oregon,Professional & Other Places,58.0,50.0,59.0,8
2020-04-17,Oregon,Hardware Stores,102.0,85.0,103.0,9
2020-04-17,Oregon,Big Box Stores,68.0,50.0,69.0,10
2020-04-17,Oregon,Medical,40.0,36.0,40.0,11
2020-04-17,Oregon,School,34.0,46.0,34.0,12
2020-04-17,Oregon,Convenience Store,64.0,63.0,64.0,13
2020-04-17,Oregon,Office,44.0,47.0,43.0,14
2020-04-17,Oregon,Hotel,40.0,44.0,40.0,15
2020-04-17,Oregon,Residences,65.0,65.0,65.0,16
2020-04-17,Oregon,Drug Store,82.0,74.0,83.0,17
2020-04-17,Oregon,Arts & Entertainment,40.0,35.0,40.0,18
2020-04-17,Oregon,Sports,81.0,87.0,80.0,19
2020-04-17,Oregon,Travel & Transport,64.0,74.0,64.0,20
2020-04-17,Oregon,Government,44.0,37.0,45.0,21
2020-04-17,Oregon,Fitness Center,31.0,27.0,32.0,22
2020-04-17,Oregon,Colleges & Universities,24.0,43.0,24.0,23
2020-04-17,Oregon,Banks,65.0,57.0,66.0,24
2020-04-17,Oregon,Alcohol,74.0,75.0,74.0,25
2020-04-17,Oregon,Discount Stores,56.0,50.0,57.0,26
2020-04-17,Oregon,Airport,20.0,20.0,20.0,27
2020-04-17,Oregon,Light Rail Stations,34.0,"",34.0,28
2020-04-17,Oregon,Bus,38.0,"",38.0,29
2020-04-17,Oregon,Beach,63.0,63.0,63.0,30
2020-04-17,Pennsylvania,Shops & Services,44.0,42.0,45.0,1
2020-04-17,Pennsylvania,Food,40.0,34.0,40.0,2
2020-04-17,Pennsylvania,Grocery,75.0,68.0,76.0,3
2020-04-17,Pennsylvania,Gas Stations,59.0,54.0,59.0,4
2020-04-17,Pennsylvania,Nightlife Spots,38.0,40.0,38.0,5
2020-04-17,Pennsylvania,Outdoors & Recreation,63.0,65.0,63.0,6
2020-04-17,Pennsylvania,Big Box Stores,66.0,61.0,66.0,7
2020-04-17,Pennsylvania,Professional & Other Places,51.0,47.0,51.0,8
2020-04-17,Pennsylvania,Medical,40.0,33.0,40.0,9
2020-04-17,Pennsylvania,Fast Food Restaurants,58.0,56.0,58.0,10
2020-04-17,Pennsylvania,Hardware Stores,102.0,85.0,103.0,11
2020-04-17,Pennsylvania,Convenience Store,51.0,50.0,51.0,12
2020-04-17,Pennsylvania,Drug Store,64.0,63.0,64.0,13
2020-04-17,Pennsylvania,School,24.0,31.0,24.0,14
2020-04-17,Pennsylvania,Residences,55.0,52.0,55.0,15
2020-04-17,Pennsylvania,Arts & Entertainment,34.0,36.0,34.0,16
2020-04-17,Pennsylvania,Discount Stores,60.0,57.0,60.0,17
2020-04-17,Pennsylvania,Office,41.0,43.0,41.0,18
2020-04-17,Pennsylvania,Government,43.0,41.0,44.0,19
2020-04-17,Pennsylvania,Banks,57.0,57.0,57.0,20
2020-04-17,Pennsylvania,Travel & Transport,45.0,42.0,45.0,21
2020-04-17,Pennsylvania,Sports,49.0,51.0,49.0,22
2020-04-17,Pennsylvania,Alcohol,56.0,49.0,56.0,23
2020-04-17,Pennsylvania,Colleges & Universities,16.0,30.0,16.0,24
2020-04-17,Pennsylvania,Hotel,31.0,30.0,31.0,25
2020-04-17,Pennsylvania,Fitness Center,23.0,21.0,23.0,26
2020-04-17,Pennsylvania,Airport,18.0,16.0,18.0,27
2020-04-17,Pennsylvania,Bus,44.0,38.0,44.0,28
2020-04-17,Pennsylvania,Metro Stations,35.0,"",35.0,29
2020-04-17,Pennsylvania,Light Rail Stations,49.0,"",48.0,30
2020-04-17,Pennsylvania,Spiritual Center,42.0,"",42.0,31
2020-04-17,Rhode Island,Food,50.0,46.0,50.0,1
2020-04-17,Rhode Island,Shops & Services,53.0,54.0,52.0,2
2020-04-17,Rhode Island,Grocery,77.0,66.0,78.0,3
2020-04-17,Rhode Island,Outdoors & Recreation,78.0,78.0,78.0,4
2020-04-17,Rhode Island,Medical,44.0,36.0,44.0,5
2020-04-17,Rhode Island,Nightlife Spots,39.0,43.0,39.0,6
2020-04-17,Rhode Island,Gas Stations,63.0,61.0,64.0,7
2020-04-17,Rhode Island,Professional & Other Places,61.0,62.0,61.0,8
2020-04-17,Rhode Island,Drug Store,58.0,47.0,59.0,9
2020-04-17,Rhode Island,Big Box Stores,74.0,56.0,75.0,10
2020-04-17,Rhode Island,Fast Food Restaurants,72.0,71.0,72.0,11
2020-04-17,Rhode Island,Hardware Stores,125.0,121.0,125.0,12
2020-04-17,Rhode Island,Convenience Store,57.0,53.0,57.0,13
2020-04-17,Rhode Island,Alcohol,88.0,78.0,89.0,14
2020-04-17,Rhode Island,School,35.0,58.0,34.0,15
2020-04-17,Rhode Island,Banks,64.0,"",64.0,16
2020-04-17,Rhode Island,Arts & Entertainment,39.0,"",39.0,17
2020-04-17,Rhode Island,Office,41.0,"",41.0,18
2020-04-17,Rhode Island,Colleges & Universities,22.0,"",22.0,19
2020-04-17,Rhode Island,Sports,83.0,94.0,83.0,20
2020-04-17,Rhode Island,Fitness Center,34.0,43.0,33.0,21
2020-04-17,Rhode Island,Beach,104.0,126.0,103.0,22
2020-04-17,Rhode Island,Residences,53.0,"",53.0,23
2020-04-17,Rhode Island,Government,42.0,"",42.0,24
2020-04-17,Rhode Island,Hotel,38.0,"",37.0,25
2020-04-17,Rhode Island,Discount Stores,67.0,"",67.0,26
2020-04-17,Rhode Island,Travel & Transport,42.0,"",42.0,27
2020-04-17,South Carolina,Food,48.0,39.0,49.0,1
2020-04-17,South Carolina,Shops & Services,54.0,41.0,54.0,2
2020-04-17,South Carolina,Grocery,75.0,62.0,76.0,3
2020-04-17,South Carolina,Gas Stations,68.0,60.0,68.0,4
2020-04-17,South Carolina,Fast Food Restaurants,67.0,58.0,67.0,5
2020-04-17,South Carolina,Outdoors & Recreation,81.0,75.0,81.0,6
2020-04-17,South Carolina,Big Box Stores,70.0,59.0,71.0,7
2020-04-17,South Carolina,Hardware Stores,125.0,100.0,127.0,8
2020-04-17,South Carolina,Medical,52.0,47.0,52.0,9
2020-04-17,South Carolina,Convenience Store,71.0,63.0,71.0,10
2020-04-17,South Carolina,Professional & Other Places,56.0,55.0,56.0,11
2020-04-17,South Carolina,Residences,75.0,75.0,75.0,12
2020-04-17,South Carolina,Discount Stores,69.0,64.0,69.0,13
2020-04-17,South Carolina,School,38.0,49.0,38.0,14
2020-04-17,South Carolina,Sports,83.0,87.0,83.0,15
2020-04-17,South Carolina,Drug Store,63.0,53.0,63.0,16
2020-04-17,South Carolina,Nightlife Spots,47.0,43.0,47.0,17
2020-04-17,South Carolina,Hotel,39.0,37.0,39.0,18
2020-04-17,South Carolina,Government,55.0,46.0,56.0,19
2020-04-17,South Carolina,Arts & Entertainment,47.0,43.0,48.0,20
2020-04-17,South Carolina,Office,51.0,53.0,51.0,21
2020-04-17,South Carolina,Banks,68.0,58.0,69.0,22
2020-04-17,South Carolina,Travel & Transport,64.0,59.0,64.0,23
2020-04-17,South Carolina,Colleges & Universities,28.0,39.0,28.0,24
2020-04-17,South Carolina,Alcohol,77.0,64.0,78.0,25
2020-04-17,South Carolina,Beach,69.0,58.0,70.0,26
2020-04-17,South Carolina,Fitness Center,27.0,20.0,28.0,27
2020-04-17,South Carolina,Airport,25.0,"",25.0,28
2020-04-17,South Dakota,Food,51.0,47.0,51.0,1
2020-04-17,South Dakota,Shops & Services,59.0,57.0,59.0,2
2020-04-17,South Dakota,Gas Stations,74.0,71.0,74.0,3
2020-04-17,South Dakota,Outdoors & Recreation,101.0,116.0,101.0,4
2020-04-17,South Dakota,Nightlife Spots,45.0,56.0,45.0,5
2020-04-17,South Dakota,Grocery,69.0,65.0,70.0,6
2020-04-17,South Dakota,Fast Food Restaurants,68.0,72.0,68.0,7
2020-04-17,South Dakota,Big Box Stores,58.0,60.0,58.0,8
2020-04-17,South Dakota,Medical,52.0,42.0,52.0,9
2020-04-17,South Dakota,Hardware Stores,110.0,110.0,110.0,10
2020-04-17,South Dakota,Hotel,47.0,53.0,47.0,11
2020-04-17,South Dakota,Professional & Other Places,71.0,78.0,71.0,12
2020-04-17,South Dakota,Arts & Entertainment,52.0,45.0,52.0,13
2020-04-17,South Dakota,School,38.0,"",38.0,14
2020-04-17,South Dakota,Convenience Store,76.0,"",76.0,15
2020-04-17,South Dakota,Residences,64.0,"",64.0,16
2020-04-17,South Dakota,Banks,62.0,"",62.0,17
2020-04-17,South Dakota,Drug Store,70.0,"",70.0,18
2020-04-17,South Dakota,Government,51.0,"",51.0,19
2020-04-17,South Dakota,Colleges & Universities,31.0,"",30.0,20
2020-04-17,South Dakota,Office,45.0,"",45.0,21
2020-04-17,South Dakota,Sports,64.0,"",64.0,22
2020-04-17,South Dakota,Travel & Transport,64.0,"",63.0,23
2020-04-17,South Dakota,Fitness Center,31.0,"",31.0,24
2020-04-17,South Dakota,Discount Stores,76.0,"",77.0,25
2020-04-17,Tennessee,Food,52.0,45.0,52.0,1
2020-04-17,Tennessee,Shops & Services,56.0,50.0,57.0,2
2020-04-17,Tennessee,Gas Stations,74.0,66.0,75.0,3
2020-04-17,Tennessee,Fast Food Restaurants,76.0,67.0,77.0,4
2020-04-17,Tennessee,Grocery,75.0,67.0,76.0,5
2020-04-17,Tennessee,Outdoors & Recreation,97.0,95.0,97.0,6
2020-04-17,Tennessee,Big Box Stores,72.0,61.0,73.0,7
2020-04-17,Tennessee,Medical,53.0,49.0,53.0,8
2020-04-17,Tennessee,Professional & Other Places,59.0,59.0,59.0,9
2020-04-17,Tennessee,Hardware Stores,134.0,119.0,135.0,10
2020-04-17,Tennessee,School,46.0,54.0,45.0,11
2020-04-17,Tennessee,Discount Stores,74.0,66.0,74.0,12
2020-04-17,Tennessee,Residences,79.0,76.0,79.0,13
2020-04-17,Tennessee,Drug Store,75.0,72.0,75.0,14
2020-04-17,Tennessee,Convenience Store,76.0,67.0,76.0,15
2020-04-17,Tennessee,Office,56.0,53.0,56.0,16
2020-04-17,Tennessee,Nightlife Spots,48.0,52.0,48.0,17
2020-04-17,Tennessee,Arts & Entertainment,48.0,47.0,48.0,18
2020-04-17,Tennessee,Government,56.0,50.0,56.0,19
2020-04-17,Tennessee,Hotel,34.0,30.0,34.0,20
2020-04-17,Tennessee,Banks,73.0,68.0,73.0,21
2020-04-17,Tennessee,Sports,96.0,105.0,95.0,22
2020-04-17,Tennessee,Travel & Transport,62.0,53.0,63.0,23
2020-04-17,Tennessee,Colleges & Universities,31.0,50.0,31.0,24
2020-04-17,Tennessee,Alcohol,86.0,70.0,87.0,25
2020-04-17,Tennessee,Fitness Center,35.0,27.0,35.0,26
2020-04-17,Tennessee,Airport,27.0,18.0,27.0,27
2020-04-17,Tennessee,Bus,45.0,"",45.0,28
2020-04-17,Texas,Food,43.0,36.0,44.0,1
2020-04-17,Texas,Shops & Services,42.0,37.0,42.0,2
2020-04-17,Texas,Grocery,63.0,58.0,64.0,3
2020-04-17,Texas,Gas Stations,60.0,53.0,61.0,4
2020-04-17,Texas,Fast Food Restaurants,61.0,55.0,61.0,5
2020-04-17,Texas,Big Box Stores,63.0,55.0,63.0,6
2020-04-17,Texas,Outdoors & Recreation,65.0,58.0,65.0,7
2020-04-17,Texas,Convenience Store,57.0,52.0,57.0,8
2020-04-17,Texas,School,27.0,33.0,27.0,9
2020-04-17,Texas,Medical,41.0,35.0,41.0,10
2020-04-17,Texas,Professional & Other Places,50.0,46.0,50.0,11
2020-04-17,Texas,Residences,59.0,53.0,59.0,12
2020-04-17,Texas,Hardware Stores,100.0,85.0,101.0,13
2020-04-17,Texas,Office,41.0,41.0,41.0,14
2020-04-17,Texas,Drug Store,60.0,57.0,60.0,15
2020-04-17,Texas,Discount Stores,56.0,51.0,57.0,16
2020-04-17,Texas,Nightlife Spots,33.0,37.0,33.0,17
2020-04-17,Texas,Arts & Entertainment,36.0,35.0,36.0,18
2020-04-17,Texas,Hotel,35.0,30.0,35.0,19
2020-04-17,Texas,Banks,56.0,49.0,57.0,20
2020-04-17,Texas,Travel & Transport,52.0,46.0,52.0,21
2020-04-17,Texas,Government,42.0,38.0,42.0,22
2020-04-17,Texas,Sports,55.0,55.0,55.0,23
2020-04-17,Texas,Colleges & Universities,23.0,32.0,23.0,24
2020-04-17,Texas,Fitness Center,26.0,24.0,26.0,25
2020-04-17,Texas,Alcohol,80.0,67.0,80.0,26
2020-04-17,Texas,Airport,17.0,16.0,17.0,27
2020-04-17,Texas,Bus,41.0,40.0,41.0,28
2020-04-17,Texas,Beach,75.0,42.0,77.0,29
2020-04-17,Texas,Light Rail Stations,38.0,"",38.0,30
2020-04-17,Texas,Spiritual Center,49.0,"",49.0,31
2020-04-17,Texas,Gun Shops,67.0,"",67.0,32
2020-04-17,Utah,Shops & Services,53.0,54.0,53.0,1
2020-04-17,Utah,Food,47.0,45.0,47.0,2
2020-04-17,Utah,Gas Stations,64.0,64.0,64.0,3
2020-04-17,Utah,Grocery,67.0,66.0,67.0,4
2020-04-17,Utah,Outdoors & Recreation,75.0,74.0,75.0,5
2020-04-17,Utah,Fast Food Restaurants,66.0,72.0,66.0,6
2020-04-17,Utah,Big Box Stores,68.0,64.0,69.0,7
2020-04-17,Utah,Professional & Other Places,57.0,55.0,57.0,8
2020-04-17,Utah,Hardware Stores,120.0,104.0,120.0,9
2020-04-17,Utah,Medical,49.0,44.0,49.0,10
2020-04-17,Utah,School,37.0,50.0,37.0,11
2020-04-17,Utah,Office,50.0,61.0,50.0,12
2020-04-17,Utah,Convenience Store,69.0,62.0,69.0,13
2020-04-17,Utah,Hotel,32.0,35.0,32.0,14
2020-04-17,Utah,Arts & Entertainment,42.0,49.0,42.0,15
2020-04-17,Utah,Residences,66.0,57.0,66.0,16
2020-04-17,Utah,Sports,67.0,74.0,66.0,17
2020-04-17,Utah,Government,48.0,49.0,48.0,18
2020-04-17,Utah,Nightlife Spots,36.0,38.0,36.0,19
2020-04-17,Utah,Drug Store,69.0,73.0,68.0,20
2020-04-17,Utah,Colleges & Universities,23.0,43.0,22.0,21
2020-04-17,Utah,Airport,17.0,"",17.0,22
2020-04-17,Utah,Travel & Transport,48.0,54.0,48.0,23
2020-04-17,Utah,Fitness Center,26.0,"",26.0,24
2020-04-17,Utah,Discount Stores,55.0,"",55.0,25
2020-04-17,Utah,Banks,68.0,69.0,68.0,26
2020-04-17,Utah,Alcohol,85.0,"",86.0,27
2020-04-17,Utah,Light Rail Stations,42.0,"",42.0,28
2020-04-17,Vermont,Shops & Services,54.0,53.0,54.0,1
2020-04-17,Vermont,Food,42.0,40.0,42.0,2
2020-04-17,Vermont,Grocery,60.0,55.0,60.0,3
2020-04-17,Vermont,Outdoors & Recreation,71.0,86.0,70.0,4
2020-04-17,Vermont,Gas Stations,53.0,55.0,53.0,5
2020-04-17,Vermont,Convenience Store,56.0,57.0,56.0,6
2020-04-17,Vermont,Professional & Other Places,66.0,74.0,66.0,7
2020-04-17,Vermont,Hotel,27.0,"",27.0,8
2020-04-17,Vermont,Medical,45.0,57.0,44.0,9
2020-04-17,Vermont,Hardware Stores,81.0,89.0,81.0,10
2020-04-17,Vermont,Nightlife Spots,37.0,"",37.0,11
2020-04-17,Vermont,Fast Food Restaurants,71.0,"",72.0,12
2020-04-17,Vermont,School,41.0,"",40.0,13
2020-04-17,Vermont,Drug Store,67.0,75.0,66.0,14
2020-04-17,Vermont,Arts & Entertainment,74.0,"",73.0,15
2020-04-17,Virginia,Shops & Services,52.0,47.0,53.0,1
2020-04-17,Virginia,Food,47.0,41.0,47.0,2
2020-04-17,Virginia,Grocery,71.0,63.0,72.0,3
2020-04-17,Virginia,Gas Stations,69.0,63.0,69.0,4
2020-04-17,Virginia,Outdoors & Recreation,90.0,94.0,90.0,5
2020-04-17,Virginia,Fast Food Restaurants,65.0,65.0,65.0,6
2020-04-17,Virginia,Big Box Stores,69.0,61.0,70.0,7
2020-04-17,Virginia,Convenience Store,63.0,53.0,63.0,8
2020-04-17,Virginia,Residences,69.0,74.0,69.0,9
2020-04-17,Virginia,Professional & Other Places,63.0,59.0,63.0,10
2020-04-17,Virginia,Hardware Stores,119.0,96.0,120.0,11
2020-04-17,Virginia,Medical,45.0,40.0,45.0,12
2020-04-17,Virginia,School,32.0,41.0,32.0,13
2020-04-17,Virginia,Nightlife Spots,53.0,56.0,53.0,14
2020-04-17,Virginia,Government,46.0,47.0,46.0,15
2020-04-17,Virginia,Sports,94.0,117.0,93.0,16
2020-04-17,Virginia,Drug Store,64.0,62.0,64.0,17
2020-04-17,Virginia,Arts & Entertainment,60.0,61.0,60.0,18
2020-04-17,Virginia,Discount Stores,66.0,64.0,66.0,19
2020-04-17,Virginia,Office,39.0,47.0,38.0,20
2020-04-17,Virginia,Hotel,38.0,37.0,38.0,21
2020-04-17,Virginia,Travel & Transport,62.0,66.0,62.0,22
2020-04-17,Virginia,Banks,64.0,64.0,64.0,23
2020-04-17,Virginia,Airport,15.0,10.0,15.0,24
2020-04-17,Virginia,Fitness Center,25.0,25.0,25.0,25
2020-04-17,Virginia,Colleges & Universities,25.0,50.0,24.0,26
2020-04-17,Virginia,Alcohol,72.0,64.0,72.0,27
2020-04-17,Virginia,Beach,106.0,"",108.0,28
2020-04-17,Virginia,Bus,37.0,"",37.0,29
2020-04-17,Virginia,Metro Stations,14.0,"",14.0,30
2020-04-17,Washington,Food,42.0,38.0,42.0,1
2020-04-17,Washington,Shops & Services,45.0,42.0,45.0,2
2020-04-17,Washington,Grocery,67.0,59.0,68.0,3
2020-04-17,Washington,Outdoors & Recreation,70.0,69.0,70.0,4
2020-04-17,Washington,Gas Stations,59.0,57.0,59.0,5
2020-04-17,Washington,Professional & Other Places,47.0,48.0,47.0,6
2020-04-17,Washington,Fast Food Restaurants,62.0,52.0,63.0,7
2020-04-17,Washington,Medical,38.0,33.0,39.0,8
2020-04-17,Washington,Nightlife Spots,35.0,40.0,35.0,9
2020-04-17,Washington,Big Box Stores,64.0,55.0,65.0,10
2020-04-17,Washington,Hardware Stores,101.0,89.0,102.0,11
2020-04-17,Washington,School,33.0,37.0,32.0,12
2020-04-17,Washington,Residences,59.0,54.0,59.0,13
2020-04-17,Washington,Drug Store,64.0,56.0,64.0,14
2020-04-17,Washington,Convenience Store,59.0,53.0,60.0,15
2020-04-17,Washington,Office,21.0,30.0,21.0,16
2020-04-17,Washington,Arts & Entertainment,27.0,29.0,27.0,17
2020-04-17,Washington,Travel & Transport,43.0,43.0,43.0,18
2020-04-17,Washington,Hotel,31.0,34.0,31.0,19
2020-04-17,Washington,Sports,52.0,49.0,52.0,20
2020-04-17,Washington,Government,37.0,45.0,36.0,21
2020-04-17,Washington,Banks,60.0,51.0,61.0,22
2020-04-17,Washington,Fitness Center,22.0,24.0,22.0,23
2020-04-17,Washington,Airport,14.0,14.0,14.0,24
2020-04-17,Washington,Colleges & Universities,21.0,37.0,20.0,25
2020-04-17,Washington,Beach,87.0,73.0,88.0,26
2020-04-17,Washington,Bus,33.0,35.0,33.0,27
2020-04-17,Washington,Discount Stores,53.0,49.0,53.0,28
2020-04-17,Washington,Alcohol,62.0,52.0,62.0,29
2020-04-17,Washington,Light Rail Stations,22.0,"",22.0,30
2020-04-17,West Virginia,Food,50.0,46.0,50.0,1
2020-04-17,West Virginia,Shops & Services,60.0,59.0,60.0,2
2020-04-17,West Virginia,Gas Stations,67.0,67.0,67.0,3
2020-04-17,West Virginia,Fast Food Restaurants,72.0,65.0,72.0,4
2020-04-17,West Virginia,Grocery,74.0,73.0,74.0,5
2020-04-17,West Virginia,Big Box Stores,67.0,56.0,67.0,6
2020-04-17,West Virginia,Outdoors & Recreation,83.0,88.0,83.0,7
2020-04-17,West Virginia,Medical,46.0,39.0,46.0,8
2020-04-17,West Virginia,Professional & Other Places,66.0,66.0,66.0,9
2020-04-17,West Virginia,Hardware Stores,112.0,90.0,113.0,10
2020-04-17,West Virginia,Discount Stores,72.0,70.0,72.0,11
2020-04-17,West Virginia,Nightlife Spots,50.0,53.0,50.0,12
2020-04-17,West Virginia,Drug Store,77.0,72.0,77.0,13
2020-04-17,West Virginia,Convenience Store,71.0,67.0,71.0,14
2020-04-17,West Virginia,School,40.0,48.0,39.0,15
2020-04-17,West Virginia,Arts & Entertainment,52.0,55.0,52.0,16
2020-04-17,West Virginia,Government,47.0,45.0,47.0,17
2020-04-17,West Virginia,Travel & Transport,61.0,52.0,61.0,18
2020-04-17,West Virginia,Hotel,45.0,41.0,45.0,19
2020-04-17,West Virginia,Banks,67.0,55.0,67.0,20
2020-04-17,West Virginia,Colleges & Universities,32.0,"",31.0,21
2020-04-17,West Virginia,Sports,77.0,77.0,77.0,22
2020-04-17,West Virginia,Residences,70.0,"",70.0,23
2020-04-17,West Virginia,Office,52.0,"",52.0,24
2020-04-17,West Virginia,Fitness Center,35.0,"",35.0,25
2020-04-17,Wisconsin,Shops & Services,52.0,51.0,52.0,1
2020-04-17,Wisconsin,Food,42.0,41.0,42.0,2
2020-04-17,Wisconsin,Grocery,74.0,66.0,74.0,3
2020-04-17,Wisconsin,Outdoors & Recreation,82.0,94.0,82.0,4
2020-04-17,Wisconsin,Nightlife Spots,39.0,50.0,39.0,5
2020-04-17,Wisconsin,Gas Stations,63.0,59.0,63.0,6
2020-04-17,Wisconsin,Fast Food Restaurants,63.0,63.0,63.0,7
2020-04-17,Wisconsin,Big Box Stores,65.0,62.0,65.0,8
2020-04-17,Wisconsin,Convenience Store,61.0,58.0,62.0,9
2020-04-17,Wisconsin,Professional & Other Places,59.0,61.0,59.0,10
2020-04-17,Wisconsin,Hardware Stores,111.0,106.0,111.0,11
2020-04-17,Wisconsin,Medical,41.0,40.0,41.0,12
2020-04-17,Wisconsin,School,28.0,41.0,27.0,13
2020-04-17,Wisconsin,Office,47.0,55.0,47.0,14
2020-04-17,Wisconsin,Arts & Entertainment,41.0,48.0,41.0,15
2020-04-17,Wisconsin,Drug Store,63.0,60.0,63.0,16
2020-04-17,Wisconsin,Residences,65.0,68.0,65.0,17
2020-04-17,Wisconsin,Sports,66.0,76.0,65.0,18
2020-04-17,Wisconsin,Hotel,36.0,45.0,35.0,19
2020-04-17,Wisconsin,Banks,62.0,57.0,63.0,20
2020-04-17,Wisconsin,Government,51.0,53.0,51.0,21
2020-04-17,Wisconsin,Discount Stores,66.0,66.0,66.0,22
2020-04-17,Wisconsin,Alcohol,75.0,66.0,75.0,23
2020-04-17,Wisconsin,Colleges & Universities,20.0,42.0,19.0,24
2020-04-17,Wisconsin,Travel & Transport,70.0,76.0,70.0,25
2020-04-17,Wisconsin,Fitness Center,22.0,21.0,22.0,26
2020-04-17,Wisconsin,Airport,28.0,29.0,28.0,27
2020-04-17,Wisconsin,Beach,88.0,86.0,88.0,28
2020-04-17,Wisconsin,Bus,53.0,"",53.0,29
2020-04-17,Wyoming,Food,48.0,38.0,48.0,1
2020-04-17,Wyoming,Gas Stations,66.0,62.0,66.0,2
2020-04-17,Wyoming,Shops & Services,62.0,58.0,62.0,3
2020-04-17,Wyoming,Grocery,60.0,55.0,61.0,4
2020-04-17,Wyoming,Hotel,49.0,54.0,48.0,5
2020-04-17,Wyoming,Big Box Stores,63.0,47.0,64.0,6
2020-04-17,Wyoming,Fast Food Restaurants,62.0,58.0,63.0,7
2020-04-17,Wyoming,Outdoors & Recreation,63.0,59.0,63.0,8
2020-04-17,Wyoming,Professional & Other Places,62.0,66.0,62.0,9
2020-04-17,Wyoming,Nightlife Spots,33.0,40.0,33.0,10
2020-04-17,Wyoming,Hardware Stores,91.0,71.0,92.0,11
2020-04-17,Wyoming,School,38.0,"",38.0,12
2020-04-17,Wyoming,Convenience Store,57.0,"",57.0,13
2020-04-17,Wyoming,Medical,42.0,"",42.0,14
2020-04-17,Wyoming,Travel & Transport,70.0,"",70.0,15
2020-04-17,Wyoming,Arts & Entertainment,48.0,"",48.0,16
2020-04-17,Wyoming,Government,52.0,"",53.0,17
2020-04-17,Wyoming,Drug Store,64.0,"",64.0,18
2020-04-17,Wyoming,Alcohol,69.0,"",70.0,19
2020-04-17,Wyoming,Colleges & Universities,25.0,"",25.0,20
2020-04-18,Alabama,Food,46.0,37.0,47.0,1
2020-04-18,Alabama,Shops & Services,45.0,38.0,45.0,2
2020-04-18,Alabama,Gas Stations,71.0,60.0,71.0,3
2020-04-18,Alabama,Grocery,77.0,65.0,78.0,4
2020-04-18,Alabama,Fast Food Restaurants,65.0,55.0,66.0,5
2020-04-18,Alabama,Big Box Stores,68.0,57.0,68.0,6
2020-04-18,Alabama,Outdoors & Recreation,89.0,78.0,89.0,7
2020-04-18,Alabama,Discount Stores,69.0,61.0,69.0,8
2020-04-18,Alabama,Hardware Stores,117.0,91.0,119.0,9
2020-04-18,Alabama,School,55.0,54.0,55.0,10
2020-04-18,Alabama,Professional & Other Places,55.0,49.0,55.0,11
2020-04-18,Alabama,Medical,55.0,48.0,55.0,12
2020-04-18,Alabama,Drug Store,76.0,64.0,77.0,13
2020-04-18,Alabama,Residences,64.0,57.0,65.0,14
2020-04-18,Alabama,Convenience Store,63.0,55.0,64.0,15
2020-04-18,Alabama,Arts & Entertainment,34.0,28.0,34.0,16
2020-04-18,Alabama,Hotel,35.0,24.0,36.0,17
