state,age,dt,norm_visits
MO,18_24,5/29/2020,"1,169,349"
CA,25_34,3/22/2020,"14,418,300"
AZ,65_plus,5/15/2020,"1,150,476"
OH,35_44,3/30/2020,"4,186,035"
OH,35_44,8/21/2020,"6,143,001"
IN,45_54,4/14/2020,"2,049,082"
IN,18_24,4/14/2020,"817,964"
OH,35_44,5/7/2020,"5,107,259"
GA,65_plus,5/12/2020,"1,306,786"
GA,45_54,6/27/2020,"4,346,256"
MS,25_34,4/3/2020,"996,966"
NJ,18_24,7/27/2020,"1,574,312"
MI,55_64,7/27/2020,"2,694,545"
TN,55_64,6/3/2020,"1,828,518"
TN,55_64,7/17/2020,"1,871,488"
TN,55_64,2/17/2020,"1,831,851"
MO,55_64,4/29/2020,"1,318,437"
PA,65_plus,2/16/2020,"1,570,960"
HI,55_64,6/21/2020,"415,558"
NY,18_24,8/21/2020,"4,242,454"
WI,25_34,7/27/2020,"1,866,753"
WI,45_54,7/22/2020,"2,089,936"
WI,55_64,6/22/2020,"1,240,103"
WI,55_64,6/17/2020,"1,419,004"
GA,45_54,5/30/2020,"4,339,897"
NY,55_64,7/27/2020,"5,297,232"
MO,25_34,2/8/2020,"2,779,550"
KS,55_64,2/5/2020,"614,551"
NV,25_34,4/22/2020,"993,752"
NV,18_24,7/7/2020,"548,896"
NV,65_plus,3/20/2020,"394,176"
AR,55_64,3/2/2020,"792,231"
AR,65_plus,6/21/2020,"292,506"
AR,45_54,2/18/2020,"1,275,723"
KS,45_54,8/8/2020,"1,211,147"
WA,45_54,7/18/2020,"2,643,567"
WA,45_54,8/9/2020,"2,353,444"
MT,55_64,4/30/2020,"257,099"
MT,65_plus,5/1/2020,"192,319"
MT,18_24,6/1/2020,"138,238"
NH,35_44,3/6/2020,"734,695"
SC,65_plus,8/16/2020,"655,292"
UT,35_44,3/12/2020,"1,574,035"
NJ,45_54,4/6/2020,"2,920,060"
NJ,65_plus,4/6/2020,"919,757"
AK,65_plus,7/14/2020,"103,274"
AK,55_64,3/20/2020,"158,399"
DC,35_44,5/14/2020,"296,323"
DC,18_24,2/15/2020,"358,275"
DC,35_44,2/27/2020,"585,220"
NM,65_plus,7/26/2020,"212,709"
NM,18_24,6/22/2020,"290,069"
LA,18_24,4/21/2020,"615,597"
AZ,35_44,7/4/2020,"2,899,178"
CA,18_24,7/30/2020,"6,488,381"
MA,35_44,6/29/2020,"2,772,158"
SC,25_34,7/14/2020,"1,876,940"
SC,35_44,8/17/2020,"2,425,309"
NJ,45_54,3/11/2020,"4,082,760"
RI,55_64,8/11/2020,"329,674"
RI,55_64,2/19/2020,"342,711"
KS,25_34,5/9/2020,"1,069,866"
AK,55_64,2/13/2020,"176,648"
NJ,25_34,4/8/2020,"2,344,256"
IN,25_34,4/17/2020,"1,955,426"
WA,25_34,6/13/2020,"2,803,393"
MO,25_34,6/23/2020,"2,239,102"
NY,25_34,4/23/2020,"6,596,867"
VA,65_plus,2/19/2020,"1,307,201"
SC,45_54,4/10/2020,"1,834,247"
SC,25_34,5/11/2020,"1,719,719"
SC,45_54,5/10/2020,"1,812,711"
MO,18_24,4/15/2020,"858,097"
IA,45_54,5/15/2020,"1,272,649"
NY,65_plus,4/1/2020,"2,383,072"
VA,18_24,5/12/2020,"1,339,316"
VA,18_24,5/13/2020,"1,362,407"
DC,35_44,7/24/2020,"305,572"
RI,18_24,2/29/2020,"291,179"
RI,35_44,3/17/2020,"400,698"
VA,18_24,5/22/2020,"1,429,096"
OR,18_24,8/13/2020,"620,320"
OR,65_plus,3/24/2020,"551,322"
MT,45_54,7/19/2020,"450,918"
OR,45_54,3/14/2020,"1,529,263"
OR,65_plus,2/21/2020,"862,105"
OR,35_44,4/10/2020,"1,702,364"
OR,55_64,5/11/2020,"881,573"
OR,35_44,4/11/2020,"1,645,455"
OR,18_24,2/22/2020,"858,385"
DE,45_54,2/27/2020,"459,709"
AR,65_plus,3/24/2020,"314,591"
WA,25_34,5/12/2020,"2,244,207"
ND,45_54,8/19/2020,"289,554"
DE,55_64,7/12/2020,"282,609"
DE,55_64,7/25/2020,"343,638"
VT,35_44,8/6/2020,"301,746"
VT,65_plus,6/4/2020,"133,608"
OR,25_34,4/19/2020,"1,188,137"
OR,45_54,3/30/2020,"1,112,589"
IA,35_44,7/22/2020,"1,482,633"
IA,45_54,2/14/2020,"1,339,008"
SD,35_44,5/30/2020,"466,191"
SD,35_44,6/19/2020,"503,067"
DE,65_plus,4/20/2020,"131,866"
ID,55_64,8/13/2020,"430,643"
ID,25_34,6/12/2020,"567,455"
UT,18_24,7/25/2020,"592,784"
CT,35_44,3/27/2020,"1,357,312"
NH,45_54,4/28/2020,"534,299"
NH,45_54,4/10/2020,"530,976"
ID,55_64,3/31/2020,"293,108"
LA,55_64,4/12/2020,"540,979"
LA,25_34,8/17/2020,"1,728,909"
LA,18_24,4/14/2020,"615,486"
UT,25_34,4/24/2020,"1,030,428"
MT,55_64,3/4/2020,"280,323"
MT,55_64,2/4/2020,"272,553"
RI,35_44,7/27/2020,"485,103"
SD,18_24,3/21/2020,"140,195"
SD,35_44,3/24/2020,"345,788"
ME,55_64,6/14/2020,"376,160"
MT,65_plus,2/7/2020,"185,431"
ND,65_plus,4/20/2020,"63,672"
DC,65_plus,5/17/2020,"35,798"
IN,18_24,4/27/2020,"922,434"
CA,45_54,2/14/2020,"18,797,946"
CA,25_34,5/4/2020,"14,137,422"
MA,25_34,6/25/2020,"2,603,681"
MA,18_24,4/27/2020,"809,201"
MN,45_54,5/20/2020,"1,840,938"
NE,55_64,2/29/2020,"515,187"
NE,55_64,2/15/2020,"494,328"
NE,25_34,7/13/2020,"676,046"
NE,18_24,5/9/2020,"369,208"
PA,18_24,7/13/2020,"2,065,079"
FL,65_plus,7/25/2020,"3,287,576"
OH,35_44,3/25/2020,"4,291,699"
OH,25_34,7/27/2020,"3,724,804"
MS,25_34,5/16/2020,"1,092,907"
MS,65_plus,7/4/2020,"258,447"
MI,55_64,7/12/2020,"2,482,005"
TN,65_plus,7/14/2020,"1,043,431"
PA,35_44,6/5/2020,"5,798,308"
MA,65_plus,8/8/2020,"921,459"
MA,35_44,8/10/2020,"2,986,153"
PA,35_44,5/27/2020,"5,341,515"
NV,35_44,3/4/2020,"2,272,449"
AR,25_34,3/27/2020,"930,353"
WA,18_24,4/13/2020,"817,537"
PA,18_24,7/6/2020,"2,006,258"
MA,18_24,6/3/2020,"1,172,440"
WA,25_34,2/26/2020,"3,160,478"
MA,35_44,4/14/2020,"2,537,450"
MA,18_24,4/11/2020,"1,022,241"
SC,65_plus,4/10/2020,"692,725"
OK,25_34,4/12/2020,"950,539"
IN,25_34,5/23/2020,"2,613,880"
RI,65_plus,3/2/2020,"159,140"
NH,25_34,3/1/2020,"578,854"
AK,45_54,4/21/2020,"273,286"
WY,25_34,4/1/2020,"169,693"
DC,25_34,7/29/2020,"380,808"
DC,25_34,8/16/2020,"362,612"
VA,55_64,4/2/2020,"1,797,343"
HI,55_64,3/19/2020,"560,987"
HI,45_54,5/27/2020,"637,990"
MT,65_plus,6/4/2020,"218,604"
SC,18_24,3/18/2020,"824,091"
AL,45_54,8/20/2020,"2,124,296"
DE,18_24,6/20/2020,"230,967"
UT,18_24,8/18/2020,"543,277"
VT,25_34,8/6/2020,"224,743"
VT,65_plus,7/21/2020,"125,213"
LA,55_64,6/24/2020,"1,041,045"
IA,18_24,7/20/2020,"514,238"
VT,55_64,4/3/2020,"165,776"
DE,18_24,4/23/2020,"128,370"
UT,45_54,7/25/2020,"1,020,579"
ID,55_64,3/19/2020,"354,543"
UT,45_54,5/25/2020,"932,134"
AK,18_24,4/9/2020,"91,425"
DE,25_34,2/24/2020,"370,571"
DE,55_64,2/20/2020,"352,126"
DE,45_54,2/2/2020,"440,254"
SD,25_34,8/21/2020,"412,968"
ND,55_64,7/8/2020,"153,054"
ND,18_24,3/26/2020,"108,168"
ID,25_34,2/12/2020,"497,263"
MT,55_64,4/5/2020,"174,598"
SD,45_54,5/31/2020,"318,111"
ND,35_44,8/22/2020,"82,639"
ND,65_plus,6/17/2020,"95,285"
SD,35_44,4/7/2020,"344,839"
DE,45_54,3/21/2020,"429,873"
NH,65_plus,7/2/2020,"239,828"
NH,18_24,4/22/2020,"149,772"
ID,35_44,7/6/2020,"777,760"
DC,65_plus,4/29/2020,"45,788"
NH,18_24,4/28/2020,"162,844"
MA,55_64,8/20/2020,"1,984,425"
NY,55_64,5/14/2020,"5,190,060"
NY,45_54,6/24/2020,"8,522,383"
ND,18_24,5/18/2020,"144,158"
ND,25_34,7/7/2020,"293,676"
ND,35_44,7/19/2020,"296,845"
ND,45_54,3/18/2020,"247,212"
ND,35_44,4/14/2020,"271,510"
ND,55_64,4/14/2020,"112,127"
AL,55_64,3/3/2020,"1,553,873"
CA,25_34,7/24/2020,"16,004,748"
CA,25_34,8/17/2020,"15,351,502"
CA,25_34,6/28/2020,"17,422,728"
CA,18_24,3/23/2020,"5,723,596"
KY,35_44,5/31/2020,"2,099,275"
OH,35_44,5/17/2020,"4,696,589"
OH,65_plus,3/20/2020,"1,297,152"
AR,65_plus,7/8/2020,"432,055"
AR,35_44,7/11/2020,"1,681,227"
AR,55_64,6/14/2020,"623,976"
AR,25_34,7/28/2020,"969,885"
AR,55_64,8/6/2020,"733,738"
AR,18_24,6/26/2020,"547,150"
KS,25_34,2/5/2020,"1,004,584"
KS,35_44,2/29/2020,"1,829,355"
IL,18_24,3/9/2020,"2,381,433"
TX,45_54,5/10/2020,"8,324,352"
TX,25_34,7/23/2020,"9,879,945"
TN,35_44,7/25/2020,"3,716,538"
TN,25_34,6/10/2020,"2,477,555"
TN,35_44,6/27/2020,"3,939,077"
MN,18_24,7/12/2020,"914,308"
MN,45_54,6/19/2020,"2,009,840"
MN,55_64,7/29/2020,"1,276,153"
MN,18_24,8/12/2020,"851,765"
AZ,55_64,5/14/2020,"1,698,301"
AZ,65_plus,3/14/2020,"1,401,216"
AZ,25_34,2/21/2020,"3,280,669"
FL,45_54,6/20/2020,"8,930,548"
FL,45_54,3/12/2020,"10,405,447"
FL,35_44,5/7/2020,"8,591,218"
PA,35_44,6/30/2020,"5,795,633"
PA,45_54,5/25/2020,"4,093,698"
WY,25_34,6/27/2020,"315,926"
NJ,25_34,4/25/2020,"2,845,989"
NJ,55_64,2/29/2020,"3,059,042"
NJ,65_plus,3/14/2020,"1,200,991"
PA,45_54,7/17/2020,"5,448,123"
NV,18_24,2/18/2020,"736,684"
NV,45_54,6/5/2020,"1,258,692"
NV,35_44,6/2/2020,"1,424,867"
IA,25_34,2/16/2020,"1,199,765"
IN,35_44,4/21/2020,"2,655,967"
IN,65_plus,6/27/2020,"768,619"
OH,45_54,6/15/2020,"4,520,910"
IN,55_64,8/12/2020,"1,755,813"
TX,25_34,7/16/2020,"10,103,306"
NY,55_64,7/5/2020,"4,523,683"
NY,25_34,3/11/2020,"10,101,183"
PA,55_64,4/2/2020,"2,884,543"
NH,18_24,8/21/2020,"275,536"
MO,45_54,2/12/2020,"2,457,175"
KS,55_64,4/18/2020,"542,781"
MI,65_plus,5/28/2020,"1,338,150"
MI,65_plus,6/26/2020,"1,597,785"
MI,35_44,7/1/2020,"4,851,154"
MI,65_plus,6/30/2020,"1,615,754"
MI,45_54,5/9/2020,"3,496,333"
MI,45_54,5/26/2020,"3,507,633"
MI,35_44,8/6/2020,"4,739,694"
MI,65_plus,7/9/2020,"1,573,718"
NC,25_34,2/10/2020,"3,843,185"
NC,35_44,4/3/2020,"4,397,140"
GA,65_plus,5/7/2020,"1,300,040"
SC,65_plus,6/24/2020,"894,102"
CA,45_54,8/6/2020,"13,621,992"
NY,18_24,5/2/2020,"3,495,437"
NM,45_54,7/21/2020,"680,238"
NM,65_plus,7/7/2020,"281,776"
NM,55_64,6/19/2020,"506,145"
MI,55_64,2/24/2020,"2,759,034"
MI,45_54,2/15/2020,"4,373,669"
IL,35_44,2/14/2020,"7,522,038"
SC,18_24,2/1/2020,"804,513"
SC,65_plus,2/13/2020,"1,001,364"
TX,35_44,4/9/2020,"11,418,747"
TX,35_44,6/10/2020,"13,632,584"
VA,35_44,8/7/2020,"4,265,112"
NV,65_plus,4/11/2020,"294,232"
NV,45_54,4/11/2020,"905,604"
FL,55_64,4/16/2020,"4,528,104"
NJ,65_plus,4/11/2020,"795,010"
ME,25_34,7/17/2020,"481,843"
ID,25_34,7/13/2020,"510,869"
ID,65_plus,2/24/2020,"225,923"
ID,35_44,3/18/2020,"726,437"
ID,45_54,7/6/2020,"626,675"
TX,25_34,6/24/2020,"10,168,214"
TX,55_64,6/30/2020,"5,530,165"
TX,18_24,8/12/2020,"4,468,651"
TX,25_34,7/4/2020,"10,673,438"
TX,45_54,7/17/2020,"9,648,056"
TX,35_44,7/11/2020,"13,547,100"
IL,18_24,8/9/2020,"2,188,042"
IL,45_54,3/14/2020,"5,424,677"
MS,65_plus,2/25/2020,"470,403"
OK,35_44,4/18/2020,"1,867,611"
OK,65_plus,4/15/2020,"383,443"
OK,55_64,5/28/2020,"943,586"
OK,65_plus,4/17/2020,"350,490"
WI,25_34,2/23/2020,"2,385,897"
VA,25_34,4/11/2020,"2,962,590"
KS,45_54,6/3/2020,"1,200,612"
KS,45_54,7/26/2020,"995,463"
MD,35_44,6/19/2020,"3,037,164"
MD,55_64,7/9/2020,"1,459,423"
MD,55_64,7/30/2020,"1,412,029"
FL,35_44,4/10/2020,"7,754,353"
MS,65_plus,8/12/2020,"372,013"
MS,18_24,8/4/2020,"572,227"
CT,18_24,7/26/2020,"615,476"
CT,55_64,4/15/2020,"931,573"
NC,65_plus,7/22/2020,"1,552,983"
NC,35_44,7/21/2020,"4,469,606"
MN,55_64,5/23/2020,"1,102,958"
MN,25_34,2/29/2020,"2,504,355"
MO,45_54,7/20/2020,"2,292,406"
MN,45_54,2/27/2020,"2,022,932"
AZ,45_54,4/5/2020,"1,978,242"
AZ,45_54,5/30/2020,"2,537,995"
CO,55_64,6/1/2020,"1,136,734"
CO,45_54,3/21/2020,"1,690,251"
NC,55_64,7/26/2020,"2,182,875"
NV,25_34,2/22/2020,"2,546,925"
CO,18_24,2/19/2020,"1,092,691"
NJ,55_64,6/4/2020,"2,445,738"
NJ,35_44,7/16/2020,"4,127,344"
MS,35_44,3/21/2020,"1,545,229"
MS,25_34,3/27/2020,"970,863"
NV,25_34,7/25/2020,"1,701,721"
WI,35_44,2/18/2020,"2,526,857"
WI,35_44,7/5/2020,"2,554,169"
WI,45_54,8/13/2020,"2,274,371"
IL,55_64,5/23/2020,"2,753,893"
IL,18_24,7/24/2020,"2,325,447"
KS,25_34,6/21/2020,"1,029,556"
WI,45_54,3/19/2020,"1,683,110"
WI,35_44,5/6/2020,"2,242,407"
MD,65_plus,4/15/2020,"650,693"
WA,45_54,3/8/2020,"2,717,431"
WA,25_34,7/2/2020,"2,766,295"
SC,18_24,8/13/2020,"909,900"
SC,25_34,3/26/2020,"1,576,991"
LA,18_24,2/19/2020,"1,006,143"
ME,55_64,6/10/2020,"406,671"
NC,55_64,5/24/2020,"2,107,880"
IL,35_44,3/23/2020,"4,559,111"
WV,35_44,6/23/2020,"881,359"
WV,18_24,5/4/2020,"273,036"
CT,25_34,6/18/2020,"1,240,911"
TN,18_24,7/10/2020,"1,222,270"
MD,18_24,5/15/2020,"1,017,262"
MD,18_24,5/9/2020,"952,400"
MD,35_44,6/21/2020,"2,716,630"
CO,45_54,6/26/2020,"2,076,072"
ME,25_34,8/1/2020,"570,413"
OR,35_44,2/22/2020,"2,360,267"
DC,65_plus,5/23/2020,"37,446"
SC,18_24,7/2/2020,"1,016,392"
UT,45_54,8/10/2020,"928,348"
UT,65_plus,7/27/2020,"340,359"
LA,25_34,8/18/2020,"1,739,389"
IA,35_44,4/7/2020,"1,261,914"
NH,45_54,3/3/2020,"613,563"
NH,35_44,4/17/2020,"574,949"
AL,18_24,4/14/2020,"678,309"
WI,18_24,7/31/2020,"1,027,395"
PA,35_44,5/2/2020,"5,457,296"
PA,25_34,3/25/2020,"3,356,150"
NV,45_54,4/3/2020,"999,726"
IA,35_44,4/25/2020,"1,367,546"
WA,25_34,3/18/2020,"2,528,802"
AL,45_54,6/6/2020,"2,358,282"
AL,18_24,5/31/2020,"972,414"
AL,18_24,6/25/2020,"902,418"
OH,55_64,7/22/2020,"2,820,724"
OH,18_24,6/24/2020,"2,145,749"
KY,55_64,4/22/2020,"1,028,306"
KY,18_24,7/17/2020,"791,562"
KY,65_plus,3/7/2020,"612,469"
VA,35_44,3/9/2020,"4,283,475"
MN,55_64,3/27/2020,"1,117,977"
MN,25_34,2/18/2020,"1,991,880"
OK,55_64,6/7/2020,"805,318"
MD,18_24,4/11/2020,"886,571"
WA,65_plus,3/4/2020,"1,287,081"
WA,18_24,2/11/2020,"1,313,971"
MS,55_64,5/15/2020,"783,079"
WV,55_64,4/19/2020,"351,631"
LA,45_54,4/1/2020,"1,829,616"
LA,18_24,5/9/2020,"749,345"
SC,65_plus,7/22/2020,"882,782"
KY,25_34,8/7/2020,"1,646,115"
MA,65_plus,3/27/2020,"854,068"
OR,18_24,7/26/2020,"646,867"
NE,25_34,4/19/2020,"612,527"
SC,65_plus,4/9/2020,"690,237"
ID,18_24,5/10/2020,"207,259"
UT,45_54,7/10/2020,"1,005,318"
MO,18_24,6/17/2020,"1,152,496"
MA,35_44,6/14/2020,"2,786,073"
CT,35_44,6/8/2020,"1,484,159"
NM,65_plus,6/26/2020,"299,313"
NM,18_24,5/12/2020,"295,025"
MS,35_44,6/23/2020,"1,594,882"
OR,65_plus,6/12/2020,"733,555"
OR,45_54,7/4/2020,"1,490,756"
OR,65_plus,7/29/2020,"765,685"
UT,55_64,4/20/2020,"448,994"
UT,18_24,4/4/2020,"403,768"
UT,25_34,4/6/2020,"869,021"
WY,25_34,4/8/2020,"170,306"
DC,65_plus,2/21/2020,"84,327"
OR,45_54,3/25/2020,"1,180,399"
ND,25_34,2/13/2020,"311,900"
MT,55_64,2/28/2020,"313,478"
ME,45_54,7/7/2020,"662,808"
SD,18_24,4/29/2020,"120,109"
SD,25_34,5/31/2020,"361,384"
NE,18_24,3/23/2020,"285,251"
NE,45_54,3/20/2020,"656,868"
MT,45_54,5/29/2020,"454,765"
AK,25_34,5/5/2020,"286,326"
AK,35_44,3/24/2020,"346,802"
VT,35_44,2/23/2020,"354,691"
ND,55_64,3/15/2020,"102,056"
HI,25_34,2/23/2020,"1,319,272"
AK,55_64,3/11/2020,"180,664"
RI,25_34,4/19/2020,"322,612"
RI,18_24,2/14/2020,"305,901"
SD,35_44,5/20/2020,"419,234"
HI,55_64,6/19/2020,"472,797"
HI,35_44,4/28/2020,"734,202"
HI,55_64,8/14/2020,"421,282"
RI,55_64,8/6/2020,"348,695"
WY,35_44,4/21/2020,"257,189"
ME,65_plus,4/12/2020,"103,968"
AK,65_plus,7/5/2020,"78,302"
HI,25_34,6/28/2020,"908,059"
HI,65_plus,6/13/2020,"258,300"
HI,65_plus,3/30/2020,"213,906"
FL,25_34,5/6/2020,"6,603,807"
TN,18_24,3/10/2020,"1,251,617"
KS,55_64,3/11/2020,"730,202"
SC,65_plus,7/3/2020,"885,270"
MI,25_34,6/20/2020,"3,972,831"
CA,25_34,5/13/2020,"14,294,652"
HI,55_64,2/3/2020,"629,866"
ID,25_34,3/9/2020,"479,161"
TX,55_64,8/14/2020,"5,587,105"
MD,25_34,4/28/2020,"1,926,782"
FL,18_24,4/22/2020,"2,371,951"
FL,25_34,4/3/2020,"6,254,402"
CT,25_34,4/15/2020,"1,019,363"
NE,25_34,4/7/2020,"590,304"
AZ,65_plus,7/14/2020,"1,040,195"
CO,25_34,8/16/2020,"2,228,151"
CO,65_plus,7/25/2020,"646,650"
CO,65_plus,4/24/2020,"507,276"
NH,45_54,8/4/2020,"590,798"
TN,45_54,3/15/2020,"2,583,215"
WI,35_44,6/19/2020,"2,836,636"
CO,25_34,2/10/2020,"2,286,627"
PA,35_44,7/27/2020,"5,330,381"
CO,45_54,5/27/2020,"1,840,986"
NY,25_34,3/14/2020,"10,675,438"
VA,25_34,8/14/2020,"3,466,535"
UT,55_64,5/15/2020,"525,864"
IA,18_24,4/21/2020,"431,461"
AL,65_plus,4/27/2020,"646,479"
AL,25_34,8/13/2020,"1,665,758"
MN,45_54,2/2/2020,"1,926,380"
NE,35_44,7/29/2020,"935,347"
IL,25_34,8/11/2020,"4,881,361"
OK,25_34,8/21/2020,"1,581,770"
LA,45_54,2/23/2020,"2,396,117"
LA,65_plus,5/13/2020,"514,458"
LA,35_44,5/2/2020,"2,444,730"
VT,25_34,8/3/2020,"208,962"
VT,45_54,6/11/2020,"271,198"
DE,45_54,7/24/2020,"475,003"
UT,35_44,7/11/2020,"1,535,895"
MA,18_24,8/1/2020,"1,446,823"
DE,45_54,6/16/2020,"457,390"
NM,45_54,4/3/2020,"721,045"
WV,45_54,3/24/2020,"673,748"
AK,65_plus,2/9/2020,"72,715"
AK,45_54,2/29/2020,"384,996"
ND,55_64,2/18/2020,"152,838"
SD,18_24,2/16/2020,"158,699"
RI,35_44,7/31/2020,"535,622"
VT,65_plus,7/4/2020,"176,818"
PA,55_64,4/29/2020,"3,171,194"
NY,65_plus,2/20/2020,"3,339,241"
NY,55_64,6/9/2020,"5,235,921"
NY,18_24,3/16/2020,"3,798,565"
NY,55_64,6/19/2020,"6,034,486"
GA,35_44,8/18/2020,"5,024,775"
AL,65_plus,6/5/2020,"724,597"
AZ,65_plus,8/15/2020,"937,901"
NV,55_64,3/4/2020,"1,044,574"
NV,65_plus,3/11/2020,"637,743"
WI,55_64,5/19/2020,"1,230,876"
MO,18_24,2/16/2020,"1,323,958"
MO,35_44,3/28/2020,"2,409,633"
MO,18_24,4/18/2020,"913,954"
MO,55_64,4/14/2020,"1,231,356"
IL,25_34,6/26/2020,"4,803,054"
PA,18_24,8/20/2020,"2,408,732"
SC,65_plus,6/30/2020,"876,935"
SC,55_64,5/27/2020,"1,241,153"
SC,45_54,5/30/2020,"2,304,506"
SC,35_44,6/24/2020,"2,620,845"
SC,55_64,7/22/2020,"1,294,383"
SC,65_plus,3/24/2020,"692,611"
MD,45_54,2/2/2020,"2,396,438"
MD,35_44,3/12/2020,"3,190,861"
IN,25_34,2/14/2020,"2,756,390"
IN,35_44,6/22/2020,"2,912,506"
IN,25_34,2/1/2020,"2,240,824"
IN,55_64,3/15/2020,"1,427,973"
IN,18_24,3/7/2020,"1,508,496"
CA,18_24,5/28/2020,"6,384,692"
CA,45_54,3/6/2020,"17,783,353"
CA,45_54,6/5/2020,"14,143,366"
KY,25_34,3/7/2020,"1,905,056"
OH,55_64,4/26/2020,"1,842,381"
OH,25_34,4/3/2020,"3,738,157"
OH,25_34,3/8/2020,"5,093,514"
OH,45_54,2/9/2020,"4,368,500"
OH,55_64,8/12/2020,"3,068,570"
OH,18_24,8/4/2020,"1,964,944"
MA,18_24,8/21/2020,"1,425,268"
TX,18_24,7/5/2020,"4,345,864"
TX,65_plus,3/26/2020,"2,403,911"
TX,18_24,5/24/2020,"4,593,807"
TX,35_44,3/24/2020,"12,042,705"
FL,55_64,3/27/2020,"5,004,689"
FL,35_44,4/24/2020,"7,560,461"
FL,25_34,5/28/2020,"7,399,301"
FL,65_plus,5/28/2020,"4,103,422"
TN,55_64,8/21/2020,"1,863,169"
KY,18_24,6/7/2020,"797,011"
VA,45_54,3/14/2020,"3,848,330"
VA,25_34,2/26/2020,"3,556,149"
VA,65_plus,6/4/2020,"1,095,172"
VA,55_64,3/3/2020,"2,379,707"
VA,18_24,2/5/2020,"1,899,197"
VA,45_54,3/19/2020,"3,108,115"
KS,45_54,7/12/2020,"1,005,857"
OK,45_54,7/11/2020,"1,659,692"
PA,65_plus,8/17/2020,"1,870,652"
PA,45_54,8/8/2020,"5,550,038"
CA,55_64,4/23/2020,"8,305,165"
MI,18_24,2/9/2020,"1,877,944"
WA,25_34,4/8/2020,"2,186,333"
WA,25_34,4/26/2020,"2,293,117"
WA,35_44,5/6/2020,"2,888,955"
WA,55_64,2/21/2020,"1,992,898"
IL,25_34,7/15/2020,"4,476,337"
IN,45_54,5/29/2020,"2,714,040"
NC,55_64,7/22/2020,"2,529,179"
IL,35_44,7/26/2020,"5,504,117"
MI,18_24,5/3/2020,"1,496,673"
IL,25_34,5/29/2020,"4,722,174"
NY,65_plus,4/3/2020,"2,201,596"
NY,18_24,5/28/2020,"3,237,525"
SC,65_plus,3/16/2020,"999,326"
SC,35_44,8/6/2020,"2,471,412"
AZ,25_34,3/26/2020,"2,224,775"
NM,35_44,7/17/2020,"1,014,046"
NM,55_64,6/21/2020,"394,793"
NM,18_24,2/3/2020,"338,360"
MN,25_34,8/10/2020,"1,813,466"
MN,18_24,8/4/2020,"867,219"
NJ,55_64,2/27/2020,"2,780,816"
NC,65_plus,2/18/2020,"1,750,386"
NC,18_24,5/8/2020,"1,566,493"
CO,35_44,7/25/2020,"2,817,042"
KS,35_44,4/24/2020,"1,282,696"
KS,65_plus,4/1/2020,"290,425"
KS,18_24,4/25/2020,"484,868"
KS,65_plus,7/30/2020,"338,871"
KS,25_34,4/29/2020,"874,627"
NJ,55_64,8/9/2020,"2,345,537"
WI,65_plus,7/18/2020,"624,683"
WI,18_24,5/1/2020,"809,789"
ND,18_24,7/5/2020,"123,656"
TN,25_34,5/20/2020,"2,322,621"
NM,25_34,6/7/2020,"718,691"
NM,55_64,3/26/2020,"363,175"
LA,25_34,7/14/2020,"1,720,702"
LA,55_64,2/25/2020,"1,262,292"
ID,45_54,4/1/2020,"486,162"
ID,55_64,3/25/2020,"330,017"
ID,55_64,5/18/2020,"354,785"
OR,18_24,4/12/2020,"482,438"
OR,35_44,5/29/2020,"1,896,330"
OR,65_plus,5/4/2020,"658,614"
OR,18_24,8/21/2020,"655,706"
OR,45_54,7/8/2020,"1,531,423"
OR,65_plus,3/17/2020,"713,413"
OR,18_24,3/3/2020,"751,962"
ME,18_24,4/5/2020,"116,309"
ME,45_54,5/19/2020,"595,678"
ME,18_24,3/10/2020,"207,885"
ME,65_plus,6/17/2020,"291,954"
NC,18_24,5/23/2020,"1,808,421"
NC,25_34,5/1/2020,"3,607,044"
MI,65_plus,3/16/2020,"1,399,763"
MA,55_64,4/3/2020,"1,471,389"
MA,18_24,6/18/2020,"1,324,834"
NV,35_44,7/7/2020,"1,740,567"
NV,65_plus,7/22/2020,"507,563"
NJ,18_24,5/2/2020,"1,386,081"
KS,35_44,8/7/2020,"1,568,087"
KS,65_plus,8/7/2020,"358,329"
NJ,18_24,2/4/2020,"1,729,253"
NJ,55_64,5/24/2020,"2,090,381"
MI,65_plus,5/22/2020,"1,388,816"
MN,18_24,3/24/2020,"648,375"
MA,25_34,6/22/2020,"2,423,792"
MA,65_plus,8/4/2020,"980,944"
MA,45_54,2/24/2020,"3,068,708"
VA,18_24,5/29/2020,"1,504,547"
VA,65_plus,6/1/2020,"1,156,413"
VA,35_44,8/21/2020,"4,364,944"
VA,25_34,6/8/2020,"3,136,570"
NE,25_34,2/2/2020,"805,679"
TN,65_plus,3/18/2020,"877,200"
TN,18_24,4/24/2020,"936,790"
AL,35_44,3/11/2020,"2,764,879"
IA,35_44,6/15/2020,"1,497,921"
IA,25_34,6/29/2020,"1,068,115"
FL,18_24,4/2/2020,"2,468,846"
MO,25_34,8/5/2020,"2,201,072"
NY,65_plus,7/23/2020,"2,917,880"
NJ,45_54,6/23/2020,"3,673,790"
AL,45_54,6/12/2020,"2,513,891"
AZ,18_24,7/2/2020,"1,079,194"
OK,65_plus,2/21/2020,"520,227"
IN,45_54,8/11/2020,"2,586,169"
MI,65_plus,5/6/2020,"1,252,928"
IN,65_plus,3/31/2020,"628,487"
UT,45_54,6/28/2020,"827,730"
