dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
26/03/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
27/03/2020,1,1,2020,390.0,10.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
27/03/2020,1,1,2020,0.0,4.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
27/03/2020,1,1,2020,0.0,33.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
27/03/2020,1,1,2020,268.0,7.0,REG-76,Europe,REG-76,5899209,Occitanie
27/03/2020,1,1,2020,0.0,8.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
27/03/2020,1,1,2020,90.0,3.0,REG-53,Europe,REG-53,3333720,Bretagne
27/03/2020,1,1,2020,71.0,11.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
27/03/2020,1,1,2020,0.0,77.0,REG-44,Europe,REG-44,5525291,Grand Est
27/03/2020,1,1,2020,13.0,0.0,REG-94,Europe,REG-94,341554,Corse
27/03/2020,1,1,2020,123.0,5.0,REG-28,Europe,REG-28,3313340,Normandie
27/03/2020,1,1,2020,185.0,6.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
27/03/2020,1,1,2020,0.0,16.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
27/03/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
27/03/2020,1,1,2020,13.0,0.0,REG-02,Europe,REG-02,363484,Martinique
27/03/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
27/03/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
27/03/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
27/03/2020,1,1,2020,0.0,118.0,REG-11,Europe,REG-11,12244807,Île-de-France
28/03/2020,1,1,2020,198.0,26.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
28/03/2020,1,1,2020,0.0,30.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
28/03/2020,1,1,2020,270.0,6.0,REG-76,Europe,REG-76,5899209,Occitanie
28/03/2020,1,1,2020,0.0,8.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
28/03/2020,1,1,2020,92.0,5.0,REG-53,Europe,REG-53,3333720,Bretagne
28/03/2020,1,1,2020,107.0,0.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
28/03/2020,1,1,2020,0.0,96.0,REG-44,Europe,REG-44,5525291,Grand Est
28/03/2020,1,1,2020,0.0,0.0,REG-94,Europe,REG-94,341554,Corse
28/03/2020,1,1,2020,0.0,7.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
28/03/2020,1,1,2020,0.0,1.0,REG-28,Europe,REG-28,3313340,Normandie
28/03/2020,1,1,2020,200.0,9.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
28/03/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
28/03/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
28/03/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
28/03/2020,1,1,2020,0.0,9.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
28/03/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
28/03/2020,1,1,2020,0.0,110.0,REG-11,Europe,REG-11,12244807,Île-de-France
28/03/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
29/03/2020,1,1,2020,0.0,10.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
29/03/2020,1,1,2020,0.0,31.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
29/03/2020,1,1,2020,179.0,5.0,REG-76,Europe,REG-76,5899209,Occitanie
29/03/2020,1,1,2020,0.0,8.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
29/03/2020,1,1,2020,73.0,2.0,REG-53,Europe,REG-53,3333720,Bretagne
29/03/2020,1,1,2020,143.0,5.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
29/03/2020,1,1,2020,0.0,62.0,REG-44,Europe,REG-44,5525291,Grand Est
29/03/2020,1,1,2020,155.0,5.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
29/03/2020,1,1,2020,0.0,0.0,REG-94,Europe,REG-94,341554,Corse
29/03/2020,1,1,2020,0.0,16.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
29/03/2020,1,1,2020,30.0,3.0,REG-01,Europe,REG-01,381294,Guadeloupe
29/03/2020,1,1,2020,18.0,1.0,REG-02,Europe,REG-02,363484,Martinique
29/03/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
29/03/2020,1,1,2020,0.0,6.0,REG-28,Europe,REG-28,3313340,Normandie
29/03/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
29/03/2020,1,1,2020,0.0,119.0,REG-11,Europe,REG-11,12244807,Île-de-France
29/03/2020,1,1,2020,127.0,4.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
29/03/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
30/03/2020,1,1,2020,358.0,20.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
30/03/2020,1,1,2020,0.0,15.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
30/03/2020,1,1,2020,0.0,37.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
30/03/2020,1,1,2020,124.0,9.0,REG-76,Europe,REG-76,5899209,Occitanie
30/03/2020,1,1,2020,0.0,14.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
30/03/2020,1,1,2020,0.0,6.0,REG-53,Europe,REG-53,3333720,Bretagne
30/03/2020,1,1,2020,72.0,11.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
30/03/2020,1,1,2020,0.0,104.0,REG-44,Europe,REG-44,5525291,Grand Est
30/03/2020,1,1,2020,0.0,0.0,REG-94,Europe,REG-94,341554,Corse
30/03/2020,1,1,2020,0.0,10.0,REG-28,Europe,REG-28,3313340,Normandie
30/03/2020,1,1,2020,0.0,14.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
30/03/2020,1,1,2020,0.0,147.0,REG-11,Europe,REG-11,12244807,Île-de-France
30/03/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
30/03/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
30/03/2020,1,1,2020,0.0,1.0,REG-02,Europe,REG-02,363484,Martinique
30/03/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
30/03/2020,1,1,2020,0.0,23.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
30/03/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
31/03/2020,1,1,2020,0.0,0.0,REG-94,Europe,REG-94,341554,Corse
31/03/2020,1,1,2020,0.0,96.0,REG-44,Europe,REG-44,5525291,Grand Est
31/03/2020,1,1,2020,0.0,23.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
31/03/2020,1,1,2020,0.0,31.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
31/03/2020,1,1,2020,248.0,7.0,REG-76,Europe,REG-76,5899209,Occitanie
31/03/2020,1,1,2020,0.0,6.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
31/03/2020,1,1,2020,0.0,5.0,REG-53,Europe,REG-53,3333720,Bretagne
31/03/2020,1,1,2020,64.0,24.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
31/03/2020,1,1,2020,0.0,72.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
31/03/2020,1,1,2020,0.0,27.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
31/03/2020,1,1,2020,0.0,1.0,REG-01,Europe,REG-01,381294,Guadeloupe
31/03/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
31/03/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
31/03/2020,1,1,2020,0.0,20.0,REG-28,Europe,REG-28,3313340,Normandie
31/03/2020,1,1,2020,94.0,1.0,REG-06,Europe,REG-06,269471,Mayotte
31/03/2020,1,1,2020,0.0,222.0,REG-11,Europe,REG-11,12244807,Île-de-France
31/03/2020,1,1,2020,0.0,7.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
31/03/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
01/04/2020,1,1,2020,0.0,111.0,REG-44,Europe,REG-44,5525291,Grand Est
01/04/2020,1,1,2020,0.0,21.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
01/04/2020,1,1,2020,0.0,54.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
01/04/2020,1,1,2020,0.0,20.0,REG-76,Europe,REG-76,5899209,Occitanie
01/04/2020,1,1,2020,0.0,4.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
01/04/2020,1,1,2020,0.0,5.0,REG-53,Europe,REG-53,3333720,Bretagne
01/04/2020,1,1,2020,105.0,18.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
01/04/2020,1,1,2020,0.0,50.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
01/04/2020,1,1,2020,0.0,0.0,REG-94,Europe,REG-94,341554,Corse
01/04/2020,1,1,2020,0.0,16.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
01/04/2020,1,1,2020,0.0,2.0,REG-01,Europe,REG-01,381294,Guadeloupe
01/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
01/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
01/04/2020,1,1,2020,0.0,7.0,REG-28,Europe,REG-28,3313340,Normandie
01/04/2020,1,1,2020,7.0,1.0,REG-06,Europe,REG-06,269471,Mayotte
01/04/2020,1,1,2020,0.0,193.0,REG-11,Europe,REG-11,12244807,Île-de-France
01/04/2020,1,1,2020,0.0,17.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
01/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
02/04/2020,1,1,2020,0.0,40.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
02/04/2020,1,1,2020,0.0,17.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
02/04/2020,1,1,2020,0.0,55.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
02/04/2020,1,1,2020,0.0,11.0,REG-76,Europe,REG-76,5899209,Occitanie
02/04/2020,1,1,2020,0.0,12.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
02/04/2020,1,1,2020,0.0,8.0,REG-53,Europe,REG-53,3333720,Bretagne
02/04/2020,1,1,2020,0.0,0.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
02/04/2020,1,1,2020,0.0,52.0,REG-44,Europe,REG-44,5525291,Grand Est
02/04/2020,1,1,2020,0.0,2.0,REG-94,Europe,REG-94,341554,Corse
02/04/2020,1,1,2020,0.0,12.0,REG-28,Europe,REG-28,3313340,Normandie
02/04/2020,1,1,2020,0.0,7.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
02/04/2020,1,1,2020,0.0,202.0,REG-11,Europe,REG-11,12244807,Île-de-France
02/04/2020,1,1,2020,15.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
02/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
02/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
02/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
02/04/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
02/04/2020,1,1,2020,0.0,41.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
03/04/2020,1,1,2020,0.0,9.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
03/04/2020,1,1,2020,0.0,6.0,REG-53,Europe,REG-53,3333720,Bretagne
03/04/2020,1,1,2020,0.0,6.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
03/04/2020,1,1,2020,0.0,3.0,REG-94,Europe,REG-94,341554,Corse
03/04/2020,1,1,2020,0.0,44.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
03/04/2020,1,1,2020,0.0,20.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
03/04/2020,1,1,2020,0.0,133.0,REG-44,Europe,REG-44,5525291,Grand Est
03/04/2020,1,1,2020,0.0,12.0,REG-76,Europe,REG-76,5899209,Occitanie
03/04/2020,1,1,2020,0.0,68.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
03/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
03/04/2020,1,1,2020,0.0,32.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
03/04/2020,1,1,2020,0.0,14.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
03/04/2020,1,1,2020,0.0,220.0,REG-11,Europe,REG-11,12244807,Île-de-France
03/04/2020,1,1,2020,12.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
03/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
03/04/2020,1,1,2020,0.0,12.0,REG-28,Europe,REG-28,3313340,Normandie
03/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
03/04/2020,1,1,2020,0.0,1.0,REG-01,Europe,REG-01,381294,Guadeloupe
04/04/2020,1,1,2020,0.0,9.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
04/04/2020,1,1,2020,0.0,6.0,REG-53,Europe,REG-53,3333720,Bretagne
04/04/2020,1,1,2020,0.0,11.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
04/04/2020,1,1,2020,0.0,0.0,REG-94,Europe,REG-94,341554,Corse
04/04/2020,1,1,2020,0.0,30.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
04/04/2020,1,1,2020,0.0,17.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
04/04/2020,1,1,2020,0.0,91.0,REG-44,Europe,REG-44,5525291,Grand Est
04/04/2020,1,1,2020,0.0,17.0,REG-76,Europe,REG-76,5899209,Occitanie
04/04/2020,1,1,2020,0.0,50.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
04/04/2020,1,1,2020,0.0,6.0,REG-28,Europe,REG-28,3313340,Normandie
04/04/2020,1,1,2020,0.0,20.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
04/04/2020,1,1,2020,0.0,8.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
04/04/2020,1,1,2020,0.0,176.0,REG-11,Europe,REG-11,12244807,Île-de-France
04/04/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
04/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
04/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
04/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
04/04/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
05/04/2020,1,1,2020,0.0,17.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
05/04/2020,1,1,2020,0.0,30.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
05/04/2020,1,1,2020,0.0,10.0,REG-76,Europe,REG-76,5899209,Occitanie
05/04/2020,1,1,2020,0.0,9.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
05/04/2020,1,1,2020,0.0,6.0,REG-53,Europe,REG-53,3333720,Bretagne
05/04/2020,1,1,2020,0.0,5.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
05/04/2020,1,1,2020,0.0,69.0,REG-44,Europe,REG-44,5525291,Grand Est
05/04/2020,1,1,2020,0.0,32.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
05/04/2020,1,1,2020,0.0,0.0,REG-94,Europe,REG-94,341554,Corse
05/04/2020,1,1,2020,0.0,18.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
05/04/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
05/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
05/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
05/04/2020,1,1,2020,0.0,12.0,REG-28,Europe,REG-28,3313340,Normandie
05/04/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
05/04/2020,1,1,2020,0.0,140.0,REG-11,Europe,REG-11,12244807,Île-de-France
05/04/2020,1,1,2020,0.0,9.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
05/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
06/04/2020,1,1,2020,0.0,103.0,REG-44,Europe,REG-44,5525291,Grand Est
06/04/2020,1,1,2020,0.0,36.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
06/04/2020,1,1,2020,0.0,47.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
06/04/2020,1,1,2020,0.0,14.0,REG-76,Europe,REG-76,5899209,Occitanie
06/04/2020,1,1,2020,0.0,18.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
06/04/2020,1,1,2020,0.0,7.0,REG-53,Europe,REG-53,3333720,Bretagne
06/04/2020,1,1,2020,391.0,41.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
06/04/2020,1,1,2020,0.0,57.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
06/04/2020,1,1,2020,0.0,4.0,REG-94,Europe,REG-94,341554,Corse
06/04/2020,1,1,2020,0.0,26.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
06/04/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
06/04/2020,1,1,2020,0.0,1.0,REG-02,Europe,REG-02,363484,Martinique
06/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
06/04/2020,1,1,2020,0.0,16.0,REG-28,Europe,REG-28,3313340,Normandie
06/04/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
06/04/2020,1,1,2020,0.0,248.0,REG-11,Europe,REG-11,12244807,Île-de-France
06/04/2020,1,1,2020,0.0,17.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
06/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
07/04/2020,1,1,2020,0.0,58.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
07/04/2020,1,1,2020,0.0,22.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
07/04/2020,1,1,2020,0.0,45.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
07/04/2020,1,1,2020,0.0,8.0,REG-76,Europe,REG-76,5899209,Occitanie
07/04/2020,1,1,2020,0.0,14.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
07/04/2020,1,1,2020,0.0,9.0,REG-53,Europe,REG-53,3333720,Bretagne
07/04/2020,1,1,2020,82.0,18.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
07/04/2020,1,1,2020,0.0,100.0,REG-44,Europe,REG-44,5525291,Grand Est
07/04/2020,1,1,2020,0.0,2.0,REG-94,Europe,REG-94,341554,Corse
07/04/2020,1,1,2020,0.0,20.0,REG-28,Europe,REG-28,3313340,Normandie
07/04/2020,1,1,2020,0.0,8.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
07/04/2020,1,1,2020,0.0,272.0,REG-11,Europe,REG-11,12244807,Île-de-France
07/04/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
07/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
07/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
07/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
07/04/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
07/04/2020,1,1,2020,0.0,29.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
08/04/2020,1,1,2020,0.0,107.0,REG-44,Europe,REG-44,5525291,Grand Est
08/04/2020,1,1,2020,0.0,16.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
08/04/2020,1,1,2020,0.0,54.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
08/04/2020,1,1,2020,0.0,15.0,REG-76,Europe,REG-76,5899209,Occitanie
08/04/2020,1,1,2020,0.0,13.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
08/04/2020,1,1,2020,0.0,10.0,REG-53,Europe,REG-53,3333720,Bretagne
08/04/2020,1,1,2020,136.0,12.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
08/04/2020,1,1,2020,0.0,44.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
08/04/2020,1,1,2020,0.0,0.0,REG-94,Europe,REG-94,341554,Corse
08/04/2020,1,1,2020,0.0,16.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
08/04/2020,1,1,2020,0.0,2.0,REG-01,Europe,REG-01,381294,Guadeloupe
08/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
08/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
08/04/2020,1,1,2020,0.0,18.0,REG-28,Europe,REG-28,3313340,Normandie
08/04/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
08/04/2020,1,1,2020,0.0,223.0,REG-11,Europe,REG-11,12244807,Île-de-France
08/04/2020,1,1,2020,0.0,14.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
08/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
09/04/2020,1,1,2020,0.0,17.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
09/04/2020,1,1,2020,0.0,31.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
09/04/2020,1,1,2020,0.0,8.0,REG-76,Europe,REG-76,5899209,Occitanie
09/04/2020,1,1,2020,0.0,8.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
09/04/2020,1,1,2020,0.0,2.0,REG-53,Europe,REG-53,3333720,Bretagne
09/04/2020,1,1,2020,0.0,0.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
09/04/2020,1,1,2020,0.0,73.0,REG-44,Europe,REG-44,5525291,Grand Est
09/04/2020,1,1,2020,0.0,36.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
09/04/2020,1,1,2020,0.0,2.0,REG-94,Europe,REG-94,341554,Corse
09/04/2020,1,1,2020,0.0,15.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
09/04/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
09/04/2020,1,1,2020,0.0,1.0,REG-02,Europe,REG-02,363484,Martinique
09/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
09/04/2020,1,1,2020,0.0,14.0,REG-28,Europe,REG-28,3313340,Normandie
09/04/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
09/04/2020,1,1,2020,0.0,190.0,REG-11,Europe,REG-11,12244807,Île-de-France
09/04/2020,1,1,2020,0.0,10.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
09/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
10/04/2020,1,1,2020,0.0,47.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
10/04/2020,1,1,2020,0.0,13.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
10/04/2020,1,1,2020,0.0,36.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
10/04/2020,1,1,2020,0.0,19.0,REG-76,Europe,REG-76,5899209,Occitanie
10/04/2020,1,1,2020,0.0,1.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
10/04/2020,1,1,2020,0.0,12.0,REG-53,Europe,REG-53,3333720,Bretagne
10/04/2020,1,1,2020,0.0,0.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
10/04/2020,1,1,2020,0.0,98.0,REG-44,Europe,REG-44,5525291,Grand Est
10/04/2020,1,1,2020,0.0,1.0,REG-94,Europe,REG-94,341554,Corse
10/04/2020,1,1,2020,0.0,9.0,REG-28,Europe,REG-28,3313340,Normandie
10/04/2020,1,1,2020,0.0,15.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
10/04/2020,1,1,2020,0.0,32.0,REG-27,Europe,REG-27,2793333,Bourgogne-Franche-Comté
10/04/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
10/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
10/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
10/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
10/04/2020,1,1,2020,0.0,0.0,REG-06,Europe,REG-06,269471,Mayotte
10/04/2020,1,1,2020,0.0,260.0,REG-11,Europe,REG-11,12244807,Île-de-France
11/04/2020,1,1,2020,0.0,44.0,REG-32,Europe,REG-32,5977437,Hauts-de-France
11/04/2020,1,1,2020,0.0,34.0,REG-84,Europe,REG-84,8005882,Auvergne-Rhône-Alpes
11/04/2020,1,1,2020,0.0,11.0,REG-76,Europe,REG-76,5899209,Occitanie
11/04/2020,1,1,2020,0.0,6.0,REG-75,Europe,REG-75,5986318,Nouvelle-Aquitaine
11/04/2020,1,1,2020,0.0,8.0,REG-53,Europe,REG-53,3333720,Bretagne
11/04/2020,1,1,2020,0.0,0.0,REG-52,Europe,REG-52,3787400,Pays de la Loire
11/04/2020,1,1,2020,0.0,56.0,REG-44,Europe,REG-44,5525291,Grand Est
11/04/2020,1,1,2020,0.0,1.0,REG-94,Europe,REG-94,341554,Corse
11/04/2020,1,1,2020,0.0,18.0,REG-93,Europe,REG-93,5048405,Provence-Alpes-Côte d'Azur
11/04/2020,1,1,2020,0.0,8.0,REG-28,Europe,REG-28,3313340,Normandie
11/04/2020,1,1,2020,0.0,14.0,REG-24,Europe,REG-24,2565258,Centre-Val de Loire
11/04/2020,1,1,2020,0.0,116.0,REG-11,Europe,REG-11,12244807,Île-de-France
11/04/2020,1,1,2020,0.0,1.0,REG-06,Europe,REG-06,269471,Mayotte
11/04/2020,1,1,2020,0.0,0.0,REG-04,Europe,REG-04,857961,La Réunion
11/04/2020,1,1,2020,0.0,0.0,REG-03,Europe,REG-03,283539,Guyane
11/04/2020,1,1,2020,0.0,0.0,REG-02,Europe,REG-02,363484,Martinique
11/04/2020,1,1,2020,0.0,0.0,REG-01,Europe,REG-01,381294,Guadeloupe
