"state","age","dt","norm_visits"
"AZ","55_64","07/23/2020","1,743,236"
"AZ","55_64","07/24/2020","1,839,681"
"AZ","55_64","07/25/2020","1,798,321"
"AZ","55_64","07/26/2020","1,655,215"
"AZ","55_64","07/27/2020","1,682,899"
"AZ","55_64","07/28/2020","1,763,191"
"AZ","55_64","07/29/2020","1,839,720"
"AZ","55_64","07/30/2020","1,792,896"
"AZ","55_64","07/31/2020","1,903,979"
"AZ","55_64","08/01/2020","1,830,005"
"AZ","55_64","08/02/2020","1,582,777"
"AZ","55_64","08/03/2020","1,779,466"
"AZ","55_64","08/04/2020","1,869,410"
"AZ","55_64","08/05/2020","1,905,622"
"AZ","55_64","08/06/2020","1,980,083"
"AZ","55_64","08/07/2020","1,986,927"
"AZ","55_64","08/08/2020","1,958,494"
"AZ","55_64","08/09/2020","1,755,412"
"AZ","55_64","08/10/2020","1,900,861"
"AZ","55_64","08/11/2020","1,922,020"
"AZ","55_64","08/12/2020","1,842,042"
"AZ","55_64","08/13/2020","1,965,465"
"AZ","55_64","08/14/2020","2,040,727"
"AZ","55_64","08/15/2020","1,998,280"
"AZ","55_64","08/16/2020","1,799,607"
"AZ","55_64","08/17/2020","1,918,453"
"AZ","55_64","08/18/2020","1,977,154"
"AZ","55_64","08/19/2020","1,968,180"
"AZ","55_64","08/20/2020","2,012,037"
"AZ","55_64","08/21/2020","2,035,621"
"AZ","55_64","08/22/2020","2,049,664"
"AZ","55_64","08/23/2020","1,786,813"
"AZ","55_64","08/24/2020","1,867,957"
"AZ","55_64","08/25/2020","1,951,033"
"AZ","55_64","08/26/2020","1,861,967"
"AZ","55_64","08/27/2020","2,010,632"
"AZ","55_64","08/28/2020","2,058,941"
"AZ","55_64","08/29/2020","2,082,369"
"AZ","55_64","08/30/2020","1,833,889"
"AZ","55_64","08/31/2020","1,923,089"
"AZ","55_64","09/01/2020","1,958,253"
"AZ","55_64","09/02/2020","2,021,621"
"AZ","55_64","09/03/2020","2,090,587"
"AZ","55_64","09/04/2020","2,153,045"
"AZ","55_64","09/05/2020","2,121,046"
"AZ","55_64","09/06/2020","1,909,126"
"AZ","55_64","09/07/2020","1,823,730"
"AZ","55_64","09/08/2020","2,039,830"
"AZ","55_64","09/09/2020","2,088,324"
"AZ","55_64","09/10/2020","2,167,757"
"AZ","55_64","09/11/2020","2,206,982"
"AZ","55_64","09/12/2020","2,127,911"
"AZ","55_64","09/13/2020","1,840,514"
"AZ","55_64","09/14/2020","1,996,648"
"AZ","55_64","09/15/2020","2,012,408"
"AZ","55_64","09/16/2020","2,035,881"
"AZ","55_64","09/17/2020","2,116,549"
"AZ","55_64","09/18/2020","2,177,051"
"AZ","55_64","09/19/2020","2,230,510"
"AZ","55_64","09/20/2020","1,990,294"
"AZ","55_64","09/21/2020","2,149,005"
"AZ","65_plus","02/01/2020","2,169,785"
"AZ","65_plus","02/02/2020","2,505,855"
"AZ","65_plus","02/03/2020","2,413,654"
"AZ","65_plus","02/04/2020","2,589,187"
"AZ","65_plus","02/05/2020","2,525,092"
"AZ","65_plus","02/06/2020","2,608,205"
"AZ","65_plus","02/07/2020","2,798,969"
"AZ","65_plus","02/08/2020","2,664,911"
"AZ","65_plus","02/09/2020","2,615,260"
"AZ","65_plus","02/10/2020","2,571,696"
"AZ","65_plus","02/11/2020","2,523,436"
"AZ","65_plus","02/12/2020","2,730,033"
"AZ","65_plus","02/13/2020","2,793,204"
"AZ","65_plus","02/14/2020","2,985,376"
"AZ","65_plus","02/15/2020","2,845,033"
"AZ","65_plus","02/16/2020","2,717,244"
"AZ","65_plus","02/17/2020","2,735,580"
"AZ","65_plus","02/18/2020","2,736,205"
"AZ","65_plus","02/19/2020","2,839,457"
"AZ","65_plus","02/20/2020","2,823,695"
"AZ","65_plus","02/21/2020","3,041,731"
"AZ","65_plus","02/22/2020","2,724,107"
"AZ","65_plus","02/23/2020","2,811,872"
"AZ","65_plus","02/24/2020","2,795,233"
"AZ","65_plus","02/25/2020","2,761,846"
"AZ","65_plus","02/26/2020","2,757,299"
"AZ","65_plus","02/27/2020","2,857,977"
"AZ","65_plus","02/28/2020","2,884,225"
"AZ","65_plus","02/29/2020","2,858,289"
"AZ","65_plus","03/01/2020","2,563,814"
"AZ","65_plus","03/02/2020","2,744,840"
"AZ","65_plus","03/03/2020","2,801,298"
"AZ","65_plus","03/04/2020","2,963,569"
"AZ","65_plus","03/05/2020","2,857,452"
"AZ","65_plus","03/06/2020","3,116,978"
"AZ","65_plus","03/07/2020","2,925,155"
"AZ","65_plus","03/08/2020","2,743,232"
"AZ","65_plus","03/09/2020","2,719,258"
"AZ","65_plus","03/10/2020","2,674,252"
"AZ","65_plus","03/11/2020","2,596,715"
"AZ","65_plus","03/12/2020","2,569,745"
"AZ","65_plus","03/13/2020","2,738,763"
"AZ","65_plus","03/14/2020","2,765,368"
"AZ","65_plus","03/15/2020","2,538,948"
"AZ","65_plus","03/16/2020","2,546,636"
"AZ","65_plus","03/17/2020","2,418,200"
"AZ","65_plus","03/18/2020","2,177,453"
"AZ","65_plus","03/19/2020","2,052,353"
"AZ","65_plus","03/20/2020","2,320,719"
"AZ","65_plus","03/21/2020","1,963,812"
"AZ","65_plus","03/22/2020","1,832,923"
"AZ","65_plus","03/23/2020","1,911,782"
"AZ","65_plus","03/24/2020","2,000,464"
"AZ","65_plus","03/25/2020","1,827,575"
"AZ","65_plus","03/26/2020","1,767,137"
"AZ","65_plus","03/27/2020","1,858,811"
"AZ","65_plus","03/28/2020","1,664,690"
"AZ","65_plus","03/29/2020","1,514,096"
"AZ","65_plus","03/30/2020","1,840,300"
"AZ","65_plus","03/31/2020","1,909,255"
"AZ","65_plus","04/01/2020","1,762,683"
"AZ","65_plus","04/02/2020","1,829,725"
"AZ","65_plus","04/03/2020","1,852,765"
"AZ","65_plus","04/04/2020","1,737,088"
"AZ","65_plus","04/05/2020","1,448,260"
"AZ","65_plus","04/06/2020","1,832,501"
"AZ","65_plus","04/07/2020","1,710,593"
"AZ","65_plus","04/08/2020","1,688,233"
"AZ","65_plus","04/09/2020","1,876,395"
"AZ","65_plus","04/10/2020","1,824,443"
"AZ","65_plus","04/11/2020","1,681,620"
"AZ","65_plus","04/12/2020","1,342,807"
"AZ","65_plus","04/13/2020","1,612,045"
"AZ","65_plus","04/14/2020","1,735,248"
"AZ","65_plus","04/15/2020","1,757,258"
"AZ","65_plus","04/16/2020","1,743,497"
"AZ","65_plus","04/17/2020","1,858,493"
"AZ","65_plus","04/18/2020","1,715,118"
"AZ","65_plus","04/19/2020","1,568,571"
"AZ","65_plus","04/20/2020","1,745,942"
"AZ","65_plus","04/21/2020","1,693,073"
"AZ","65_plus","04/22/2020","1,769,647"
"AZ","65_plus","04/23/2020","1,727,685"
"AZ","65_plus","04/24/2020","1,844,975"
"AZ","65_plus","04/25/2020","1,709,452"
"AZ","65_plus","04/26/2020","1,498,465"
"AZ","65_plus","04/27/2020","1,725,639"
"AZ","65_plus","04/28/2020","1,714,432"
"AZ","65_plus","04/29/2020","1,778,021"
"AZ","65_plus","04/30/2020","1,743,795"
"AZ","65_plus","05/01/2020","1,980,092"
"AZ","65_plus","05/02/2020","1,943,140"
"AZ","65_plus","05/03/2020","1,613,813"
"AZ","65_plus","05/04/2020","1,913,786"
"AZ","65_plus","05/05/2020","1,866,697"
"AZ","65_plus","05/06/2020","1,910,731"
"AZ","65_plus","05/07/2020","1,866,603"
"AZ","65_plus","05/08/2020","1,939,583"
"AZ","65_plus","05/09/2020","1,837,928"
"AZ","65_plus","05/10/2020","1,591,206"
"AZ","65_plus","05/11/2020","1,755,843"
"AZ","65_plus","05/12/2020","1,964,495"
"AZ","65_plus","05/13/2020","1,967,792"
"AZ","65_plus","05/14/2020","2,100,448"
"AZ","65_plus","05/15/2020","2,069,119"
"AZ","65_plus","05/16/2020","2,076,281"
"AZ","65_plus","05/17/2020","1,735,678"
"AZ","65_plus","05/18/2020","1,964,043"
"AZ","65_plus","05/19/2020","1,930,427"
"AZ","65_plus","05/20/2020","2,035,641"
"AZ","65_plus","05/21/2020","1,984,449"
"AZ","65_plus","05/22/2020","2,128,513"
"AZ","65_plus","05/23/2020","1,989,555"
"AZ","65_plus","05/24/2020","1,720,508"
"AZ","65_plus","05/25/2020","1,827,131"
"AZ","65_plus","05/26/2020","2,004,028"
"AZ","65_plus","05/27/2020","1,976,668"
"AZ","65_plus","05/28/2020","2,029,473"
"AZ","65_plus","05/29/2020","2,009,362"
"AZ","65_plus","05/30/2020","1,899,620"
"AZ","65_plus","05/31/2020","1,706,491"
"AZ","65_plus","06/01/2020","1,986,532"
"AZ","65_plus","06/02/2020","1,945,396"
"AZ","65_plus","06/03/2020","2,032,089"
"AZ","65_plus","06/04/2020","1,946,976"
"AZ","65_plus","06/05/2020","2,008,764"
"AZ","65_plus","06/06/2020","2,098,522"
"AZ","65_plus","06/07/2020","1,868,944"
"AZ","65_plus","06/08/2020","2,283,801"
"AZ","65_plus","06/09/2020","1,855,038"
"AZ","65_plus","06/10/2020","2,138,431"
"AZ","65_plus","06/11/2020","2,144,102"
"AZ","65_plus","06/12/2020","2,114,725"
"AZ","65_plus","06/13/2020","2,049,650"
"AZ","65_plus","06/14/2020","1,763,996"
"AZ","65_plus","06/15/2020","2,086,538"
"AZ","65_plus","06/16/2020","2,012,660"
"AZ","65_plus","06/17/2020","2,084,994"
"AZ","65_plus","06/18/2020","2,026,734"
"AZ","65_plus","06/19/2020","2,127,348"
"AZ","65_plus","06/20/2020","2,132,129"
"AZ","65_plus","06/21/2020","1,760,672"
"AZ","65_plus","06/22/2020","1,918,986"
"AZ","65_plus","06/23/2020","1,914,718"
"AZ","65_plus","06/24/2020","2,100,521"
"AZ","65_plus","06/25/2020","2,014,802"
"AZ","65_plus","06/26/2020","2,020,670"
"AZ","65_plus","06/27/2020","1,843,967"
"AZ","65_plus","06/28/2020","1,644,164"
"AZ","65_plus","06/29/2020","1,937,125"
"AZ","65_plus","06/30/2020","1,879,735"
"AZ","65_plus","07/01/2020","2,047,606"
"AZ","65_plus","07/02/2020","2,065,509"
"AZ","65_plus","07/03/2020","2,094,257"
"AZ","65_plus","07/04/2020","1,718,449"
"AZ","65_plus","07/05/2020","1,632,173"
"AZ","65_plus","07/06/2020","1,869,770"
"AZ","65_plus","07/07/2020","2,048,098"
"AZ","65_plus","07/08/2020","1,877,578"
"AZ","65_plus","07/09/2020","1,924,446"
"AZ","65_plus","07/10/2020","2,077,815"
"AZ","65_plus","07/11/2020","1,888,086"
"AZ","65_plus","07/12/2020","1,676,917"
"AZ","65_plus","07/13/2020","1,911,673"
"AZ","65_plus","07/14/2020","1,888,569"
"AZ","65_plus","07/15/2020","1,959,254"
"AZ","65_plus","07/16/2020","1,879,897"
"AZ","65_plus","07/17/2020","1,997,742"
"AZ","65_plus","07/18/2020","1,857,786"
"AZ","65_plus","07/19/2020","1,632,662"
"AZ","65_plus","07/20/2020","1,821,746"
"AZ","65_plus","07/21/2020","1,887,704"
"AZ","65_plus","07/22/2020","1,917,792"
"AZ","65_plus","07/23/2020","1,947,814"
"AZ","65_plus","07/24/2020","2,015,579"
"AZ","65_plus","07/25/2020","2,044,936"
"AZ","65_plus","07/26/2020","1,729,631"
"AZ","65_plus","07/27/2020","1,890,259"
"AZ","65_plus","07/28/2020","1,910,945"
"AZ","65_plus","07/29/2020","1,935,884"
"AZ","65_plus","07/30/2020","2,009,579"
"AZ","65_plus","07/31/2020","2,039,560"
"AZ","65_plus","08/01/2020","1,968,484"
"AZ","65_plus","08/02/2020","1,588,578"
"AZ","65_plus","08/03/2020","2,081,340"
"AZ","65_plus","08/04/2020","2,132,479"
"AZ","65_plus","08/05/2020","2,151,469"
"AZ","65_plus","08/06/2020","2,200,594"
"AZ","65_plus","08/07/2020","2,152,433"
"AZ","65_plus","08/08/2020","2,196,520"
"AZ","65_plus","08/09/2020","1,933,090"
"AZ","65_plus","08/10/2020","2,155,529"
"AZ","65_plus","08/11/2020","2,125,985"
"AZ","65_plus","08/12/2020","2,132,171"
"AZ","65_plus","08/13/2020","2,176,333"
"AZ","65_plus","08/14/2020","2,133,931"
"AZ","65_plus","08/15/2020","2,176,255"
"AZ","65_plus","08/16/2020","1,853,944"
"AZ","65_plus","08/17/2020","2,195,620"
"AZ","65_plus","08/18/2020","2,279,045"
"AZ","65_plus","08/19/2020","2,271,527"
"AZ","65_plus","08/20/2020","2,293,379"
"AZ","65_plus","08/21/2020","2,309,114"
"AZ","65_plus","08/22/2020","2,216,682"
"AZ","65_plus","08/23/2020","2,064,166"
"AZ","65_plus","08/24/2020","2,189,387"
"AZ","65_plus","08/25/2020","2,200,060"
"AZ","65_plus","08/26/2020","2,230,832"
"AZ","65_plus","08/27/2020","2,295,250"
"AZ","65_plus","08/28/2020","2,207,870"
"AZ","65_plus","08/29/2020","2,367,489"
"AZ","65_plus","08/30/2020","2,043,740"
"AZ","65_plus","08/31/2020","2,264,636"
"AZ","65_plus","09/01/2020","2,339,646"
"AZ","65_plus","09/02/2020","2,336,249"
"AZ","65_plus","09/03/2020","2,431,827"
"AZ","65_plus","09/04/2020","2,464,505"
"AZ","65_plus","09/05/2020","2,399,784"
"AZ","65_plus","09/06/2020","2,202,270"
"AZ","65_plus","09/07/2020","2,084,908"
"AZ","65_plus","09/08/2020","2,277,057"
"AZ","65_plus","09/09/2020","2,429,013"
"AZ","65_plus","09/10/2020","2,564,984"
"AZ","65_plus","09/11/2020","2,522,781"
"AZ","65_plus","09/12/2020","2,425,472"
"AZ","65_plus","09/13/2020","2,152,710"
"AZ","65_plus","09/14/2020","2,319,339"
"AZ","65_plus","09/15/2020","2,307,229"
"AZ","65_plus","09/16/2020","2,355,996"
"AZ","65_plus","09/17/2020","2,377,434"
"AZ","65_plus","09/18/2020","2,427,442"
"AZ","65_plus","09/19/2020","2,437,675"
"AZ","65_plus","09/20/2020","2,192,356"
"AZ","65_plus","09/21/2020","2,502,575"
"CA","18_24","02/01/2020","8,692,432"
"CA","18_24","02/02/2020","14,062,413"
"CA","18_24","02/03/2020","12,098,385"
"CA","18_24","02/04/2020","13,082,581"
"CA","18_24","02/05/2020","13,696,723"
"CA","18_24","02/06/2020","13,944,302"
"CA","18_24","02/07/2020","14,243,342"
"CA","18_24","02/08/2020","14,375,614"
"CA","18_24","02/09/2020","13,520,712"
"CA","18_24","02/10/2020","12,832,380"
"CA","18_24","02/11/2020","13,594,575"
"CA","18_24","02/12/2020","14,353,726"
"CA","18_24","02/13/2020","14,483,144"
"CA","18_24","02/14/2020","15,321,855"
"CA","18_24","02/15/2020","15,118,266"
"CA","18_24","02/16/2020","14,474,979"
"CA","18_24","02/17/2020","13,084,123"
"CA","18_24","02/18/2020","13,490,566"
"CA","18_24","02/19/2020","13,983,255"
"CA","18_24","02/20/2020","13,948,427"
"CA","18_24","02/21/2020","14,256,633"
"CA","18_24","02/22/2020","14,108,413"
"CA","18_24","02/23/2020","13,431,814"
"CA","18_24","02/24/2020","13,098,993"
"CA","18_24","02/25/2020","13,444,561"
"CA","18_24","02/26/2020","13,959,523"
"CA","18_24","02/27/2020","14,300,906"
"CA","18_24","02/28/2020","14,506,530"
"CA","18_24","02/29/2020","14,863,549"
"CA","18_24","03/01/2020","13,836,707"
"CA","18_24","03/02/2020","12,824,403"
"CA","18_24","03/03/2020","13,423,675"
"CA","18_24","03/04/2020","14,044,609"
"CA","18_24","03/05/2020","13,903,819"
"CA","18_24","03/06/2020","14,362,067"
"CA","18_24","03/07/2020","14,293,129"
"CA","18_24","03/08/2020","13,763,163"
"CA","18_24","03/09/2020","12,732,075"
"CA","18_24","03/10/2020","12,558,807"
"CA","18_24","03/11/2020","13,095,096"
"CA","18_24","03/12/2020","12,690,283"
"CA","18_24","03/13/2020","13,309,808"
"CA","18_24","03/14/2020","12,912,267"
"CA","18_24","03/15/2020","11,606,824"
"CA","18_24","03/16/2020","10,727,625"
"CA","18_24","03/17/2020","10,283,874"
"CA","18_24","03/18/2020","10,090,020"
"CA","18_24","03/19/2020","9,392,726"
"CA","18_24","03/20/2020","9,598,198"
"CA","18_24","03/21/2020","8,870,777"
"CA","18_24","03/22/2020","8,495,070"
"CA","18_24","03/23/2020","8,036,253"
"CA","18_24","03/24/2020","8,158,462"
"CA","18_24","03/25/2020","8,100,012"
"CA","18_24","03/26/2020","8,189,181"
"CA","18_24","03/27/2020","8,457,427"
"CA","18_24","03/28/2020","8,488,992"
"CA","18_24","03/29/2020","7,682,529"
"CA","18_24","03/30/2020","7,800,475"
"CA","18_24","03/31/2020","8,211,356"
"CA","18_24","04/01/2020","8,438,692"
"CA","18_24","04/02/2020","8,450,102"
"CA","18_24","04/03/2020","8,678,666"
"CA","18_24","04/04/2020","8,335,417"
"CA","18_24","04/05/2020","7,409,118"
"CA","18_24","04/06/2020","7,375,655"
"CA","18_24","04/07/2020","7,683,371"
"CA","18_24","04/08/2020","7,730,034"
"CA","18_24","04/09/2020","7,778,430"
"CA","18_24","04/10/2020","8,062,714"
"CA","18_24","04/11/2020","8,017,778"
"CA","18_24","04/12/2020","7,065,716"
"CA","18_24","04/13/2020","7,360,351"
"CA","18_24","04/14/2020","8,081,133"
"CA","18_24","04/15/2020","8,234,787"
"CA","18_24","04/16/2020","8,258,215"
"CA","18_24","04/17/2020","8,671,865"
"CA","18_24","04/18/2020","8,319,307"
"CA","18_24","04/19/2020","7,728,246"
"CA","18_24","04/20/2020","7,889,494"
"CA","18_24","04/21/2020","8,170,347"
"CA","18_24","04/22/2020","8,591,181"
"CA","18_24","04/23/2020","8,632,808"
"CA","18_24","04/24/2020","8,818,926"
"CA","18_24","04/25/2020","8,957,981"
"CA","18_24","04/26/2020","8,204,580"
"CA","18_24","04/27/2020","8,200,218"
"CA","18_24","04/28/2020","8,372,433"
"CA","18_24","04/29/2020","8,689,376"
"CA","18_24","04/30/2020","8,944,011"
"CA","18_24","05/01/2020","9,227,465"
"CA","18_24","05/02/2020","9,276,645"
"CA","18_24","05/03/2020","8,772,414"
"CA","18_24","05/04/2020","8,612,068"
"CA","18_24","05/05/2020","8,843,191"
"CA","18_24","05/06/2020","8,907,875"
"CA","18_24","05/07/2020","9,030,370"
"CA","18_24","05/08/2020","9,329,349"
"CA","18_24","05/09/2020","9,678,815"
"CA","18_24","05/10/2020","9,064,998"
"CA","18_24","05/11/2020","8,038,654"
"CA","18_24","05/12/2020","8,422,657"
"CA","18_24","05/13/2020","8,917,713"
"CA","18_24","05/14/2020","9,016,783"
"CA","18_24","05/15/2020","9,244,394"
"CA","18_24","05/16/2020","9,628,651"
"CA","18_24","05/17/2020","8,744,861"
"CA","18_24","05/18/2020","8,660,796"
"CA","18_24","05/19/2020","9,158,354"
"CA","18_24","05/20/2020","9,297,536"
"CA","18_24","05/21/2020","9,491,172"
"CA","18_24","05/22/2020","9,716,584"
"CA","18_24","05/23/2020","9,908,244"
"CA","18_24","05/24/2020","9,183,677"
"CA","18_24","05/25/2020","8,477,257"
"CA","18_24","05/26/2020","8,977,537"
"CA","18_24","05/27/2020","9,428,422"
"CA","18_24","05/28/2020","9,536,434"
"CA","18_24","05/29/2020","9,593,879"
"CA","18_24","05/30/2020","9,696,100"
"CA","18_24","05/31/2020","9,048,935"
"CA","18_24","06/01/2020","8,683,718"
"CA","18_24","06/02/2020","9,018,140"
"CA","18_24","06/03/2020","9,291,966"
"CA","18_24","06/04/2020","9,596,120"
"CA","18_24","06/05/2020","10,153,065"
"CA","18_24","06/06/2020","10,195,646"
"CA","18_24","06/07/2020","9,804,024"
"CA","18_24","06/08/2020","9,147,049"
"CA","18_24","06/09/2020","8,876,397"
"CA","18_24","06/10/2020","9,831,628"
"CA","18_24","06/11/2020","9,832,657"
"CA","18_24","06/12/2020","10,494,234"
"CA","18_24","06/13/2020","11,079,524"
"CA","18_24","06/14/2020","10,179,087"
"CA","18_24","06/15/2020","9,489,288"
"CA","18_24","06/16/2020","9,932,502"
"CA","18_24","06/17/2020","10,003,185"
"CA","18_24","06/18/2020","10,211,167"
"CA","18_24","06/19/2020","10,855,925"
"CA","18_24","06/20/2020","11,276,560"
"CA","18_24","06/21/2020","10,363,613"
"CA","18_24","06/22/2020","9,323,490"
"CA","18_24","06/23/2020","9,633,309"
"CA","18_24","06/24/2020","9,804,470"
"CA","18_24","06/25/2020","9,891,092"
"CA","18_24","06/26/2020","10,661,329"
"CA","18_24","06/27/2020","10,911,641"
"CA","18_24","06/28/2020","10,156,257"
"CA","18_24","06/29/2020","9,677,546"
"CA","18_24","06/30/2020","10,050,034"
"CA","18_24","07/01/2020","10,293,032"
"CA","18_24","07/02/2020","10,573,945"
"CA","18_24","07/03/2020","11,195,471"
"CA","18_24","07/04/2020","9,911,175"
"CA","18_24","07/05/2020","9,293,837"
"CA","18_24","07/06/2020","9,609,438"
"CA","18_24","07/07/2020","10,017,574"
"CA","18_24","07/08/2020","10,533,383"
"CA","18_24","07/09/2020","10,289,986"
"CA","18_24","07/10/2020","10,460,992"
"CA","18_24","07/11/2020","10,753,321"
"CA","18_24","07/12/2020","10,192,081"
"CA","18_24","07/13/2020","9,612,461"
"CA","18_24","07/14/2020","10,002,962"
"CA","18_24","07/15/2020","9,913,792"
"CA","18_24","07/16/2020","10,005,425"
"CA","18_24","07/17/2020","10,326,535"
"CA","18_24","07/18/2020","10,691,758"
"CA","18_24","07/19/2020","10,138,766"
"CA","18_24","07/20/2020","9,499,083"
"CA","18_24","07/21/2020","9,933,116"
"CA","18_24","07/22/2020","10,342,178"
"CA","18_24","07/23/2020","10,226,112"
"CA","18_24","07/24/2020","10,425,063"
"CA","18_24","07/25/2020","10,836,115"
"CA","18_24","07/26/2020","10,493,491"
"CA","18_24","07/27/2020","9,788,865"
"CA","18_24","07/28/2020","9,694,779"
"CA","18_24","07/29/2020","10,135,027"
"CA","18_24","07/30/2020","10,018,813"
"CA","18_24","07/31/2020","10,654,871"
"CA","18_24","08/01/2020","11,105,259"
"CA","18_24","08/02/2020","10,391,467"
"CA","18_24","08/03/2020","10,045,987"
"CA","18_24","08/04/2020","10,359,773"
"CA","18_24","08/05/2020","10,517,063"
"CA","18_24","08/06/2020","10,793,923"
"CA","18_24","08/07/2020","10,984,714"
"CA","18_24","08/08/2020","11,338,676"
"CA","18_24","08/09/2020","10,535,169"
"CA","18_24","08/10/2020","10,234,496"
"CA","18_24","08/11/2020","10,482,062"
"CA","18_24","08/12/2020","10,847,897"
"CA","18_24","08/13/2020","10,879,558"
"CA","18_24","08/14/2020","11,225,304"
"CA","18_24","08/15/2020","11,304,297"
"CA","18_24","08/16/2020","10,563,835"
"CA","18_24","08/17/2020","10,445,590"
"CA","18_24","08/18/2020","10,245,132"
"CA","18_24","08/19/2020","10,555,741"
"CA","18_24","08/20/2020","10,705,157"
"CA","18_24","08/21/2020","10,817,824"
"CA","18_24","08/22/2020","11,530,959"
"CA","18_24","08/23/2020","10,676,991"
"CA","18_24","08/24/2020","10,232,870"
"CA","18_24","08/25/2020","10,481,016"
"CA","18_24","08/26/2020","10,255,614"
"CA","18_24","08/27/2020","10,411,134"
"CA","18_24","08/28/2020","10,615,821"
"CA","18_24","08/29/2020","11,737,460"
"CA","18_24","08/30/2020","10,973,981"
"CA","18_24","08/31/2020","10,381,934"
"CA","18_24","09/01/2020","10,846,280"
"CA","18_24","09/02/2020","10,894,671"
"CA","18_24","09/03/2020","11,102,408"
"CA","18_24","09/04/2020","11,628,488"
"CA","18_24","09/05/2020","11,938,945"
"CA","18_24","09/06/2020","11,023,112"
"CA","18_24","09/07/2020","10,606,418"
"CA","18_24","09/08/2020","10,702,833"
"CA","18_24","09/09/2020","10,606,899"
"CA","18_24","09/10/2020","10,911,321"
"CA","18_24","09/11/2020","11,266,158"
"CA","18_24","09/12/2020","12,100,268"
"CA","18_24","09/13/2020","10,981,484"
"CA","18_24","09/14/2020","10,432,022"
"CA","18_24","09/15/2020","10,698,030"
"CA","18_24","09/16/2020","10,579,703"
"CA","18_24","09/17/2020","10,867,885"
"CA","18_24","09/18/2020","11,429,231"
"CA","18_24","09/19/2020","12,662,806"
"CA","18_24","09/20/2020","12,034,735"
"CA","18_24","09/21/2020","11,119,452"
"CA","25_34","02/01/2020","13,026,373"
"CA","25_34","02/02/2020","20,596,165"
"CA","25_34","02/03/2020","16,777,649"
"CA","25_34","02/04/2020","18,378,030"
"CA","25_34","02/05/2020","18,999,562"
"CA","25_34","02/06/2020","19,314,323"
"CA","25_34","02/07/2020","20,307,908"
"CA","25_34","02/08/2020","21,763,299"
"CA","25_34","02/09/2020","20,140,155"
"CA","25_34","02/10/2020","18,007,373"
"CA","25_34","02/11/2020","18,693,744"
"CA","25_34","02/12/2020","19,653,379"
"CA","25_34","02/13/2020","19,958,269"
"CA","25_34","02/14/2020","21,481,373"
"CA","25_34","02/15/2020","22,418,263"
"CA","25_34","02/16/2020","21,450,331"
"CA","25_34","02/17/2020","19,438,204"
"CA","25_34","02/18/2020","18,798,639"
"CA","25_34","02/19/2020","19,234,600"
"CA","25_34","02/20/2020","19,379,213"
"CA","25_34","02/21/2020","20,432,218"
"CA","25_34","02/22/2020","21,181,216"
"CA","25_34","02/23/2020","20,483,670"
"CA","25_34","02/24/2020","18,792,151"
"CA","25_34","02/25/2020","18,810,571"
"CA","25_34","02/26/2020","19,767,835"
"CA","25_34","02/27/2020","19,858,034"
"CA","25_34","02/28/2020","20,515,373"
"CA","25_34","02/29/2020","22,208,736"
"CA","25_34","03/01/2020","21,079,661"
"CA","25_34","03/02/2020","18,500,057"
"CA","25_34","03/03/2020","19,236,900"
"CA","25_34","03/04/2020","19,642,321"
"CA","25_34","03/05/2020","19,414,502"
"CA","25_34","03/06/2020","20,249,115"
"CA","25_34","03/07/2020","21,197,389"
"CA","25_34","03/08/2020","21,041,606"
"CA","25_34","03/09/2020","18,173,628"
"CA","25_34","03/10/2020","17,739,927"
"CA","25_34","03/11/2020","18,401,070"
"CA","25_34","03/12/2020","18,294,560"
"CA","25_34","03/13/2020","19,537,100"
"CA","25_34","03/14/2020","19,656,759"
"CA","25_34","03/15/2020","17,396,508"
"CA","25_34","03/16/2020","16,005,923"
"CA","25_34","03/17/2020","15,046,230"
"CA","25_34","03/18/2020","14,791,613"
"CA","25_34","03/19/2020","13,904,041"
"CA","25_34","03/20/2020","14,404,983"
"CA","25_34","03/21/2020","13,672,954"
"CA","25_34","03/22/2020","12,751,947"
"CA","25_34","03/23/2020","12,291,980"
"CA","25_34","03/24/2020","12,140,229"
"CA","25_34","03/25/2020","12,276,432"
"CA","25_34","03/26/2020","12,400,511"
"CA","25_34","03/27/2020","12,978,245"
"CA","25_34","03/28/2020","12,795,835"
"CA","25_34","03/29/2020","11,876,046"
"CA","25_34","03/30/2020","12,017,086"
"CA","25_34","03/31/2020","12,155,160"
"CA","25_34","04/01/2020","12,649,972"
"CA","25_34","04/02/2020","12,708,682"
"CA","25_34","04/03/2020","13,301,280"
"CA","25_34","04/04/2020","12,959,929"
"CA","25_34","04/05/2020","11,403,676"
"CA","25_34","04/06/2020","11,361,380"
"CA","25_34","04/07/2020","11,670,244"
"CA","25_34","04/08/2020","11,821,861"
"CA","25_34","04/09/2020","11,839,148"
"CA","25_34","04/10/2020","12,665,688"
"CA","25_34","04/11/2020","13,055,809"
"CA","25_34","04/12/2020","11,278,481"
"CA","25_34","04/13/2020","11,619,447"
"CA","25_34","04/14/2020","12,435,473"
"CA","25_34","04/15/2020","12,880,964"
"CA","25_34","04/16/2020","12,807,216"
"CA","25_34","04/17/2020","13,341,520"
"CA","25_34","04/18/2020","13,280,147"
"CA","25_34","04/19/2020","12,258,109"
"CA","25_34","04/20/2020","12,395,941"
"CA","25_34","04/21/2020","12,547,865"
"CA","25_34","04/22/2020","12,805,674"
